heldout_scenario,simulation_id,sample_index,loho_first_stage_sha256,full24_first_stage_sha256,loho_policy_sha256,full24_policy_sha256,loho_heldout_recourse_sha256,full24_heldout_recourse_sha256,heldout_emergency_expenditure,heldout_shortage_loss,heldout_total_cost,full24_policy_heldout_total_cost,heldout_policy_regret_vs_full24,heldout_exercise_Water,heldout_shortage_Water,heldout_exercise_Vaccine,heldout_shortage_Vaccine,heldout_exercise_Crackers,heldout_shortage_Crackers,heldout_raw_total_shortage,heldout_service_level_cross_unit_descriptive,row_sha256,status
h14,LA-0914,914,69907c5213eae68411c84b1f09ca037ccdf284c1f4baae8562928f3f8dfb8d1e,b0cd97439c36a8dc0fb2ecbf5d6d0140713fd5e423d17c79a4e8ad127509ad07,4f45ab2d6bcbc82510c8117a97761976b2beefaf203a868fe2b17a9fcd4df6f4,fea7e2bd1f76a7b001baeac8e70c6c4513f3a4e6ebd8c2d56c44a8ced852191d,dde53e2557d189af95c0a06cf6e4cd41d5b0cf49cf1d48314a17d4b5527dd638,33cd4aabf5cb87b3f1ed05a337ddaa4e13b4fec9e62328791998aaf9fe9e9aee,2600947.2365350476,5908559.999999983,15393493.453637106,15393493.453637106,0.0,2239000.0,0.0,0.0,106146.88128772605,20679960.0,0.0,106146.88128772605,0.9953899505511529,f7bcd1eaa4a363b0a939f61f283d026a88787e100baff297b4f311bfae973e6a,PASS
h14,LA-0802,802,1223c3b63fc6e36c9d1d8873b8eccc9b659e9b89a637f99ee6bb897f68aa038b,98abb891557869060b34f30516f6af956cc96ed1bb5e54b615d5a1cda32ca7ba,12b662d1d9f77ad2dfebd7b1b445818e3943809f510bc981424267ea210bf6d5,8c68cd363295a80a6c076e957d45b83ecee681984fc17feee92fa4b88a8e79b9,c43bfb716b13b968b457e9986c988ff4c184d5f2c884d568f50bf2b4224bb11f,f6468f4f9814011b5d4b639a8ecce870d6d7bdd80fc20e4b6353d6ade8e9f067,4009900.244989354,5908559.999999983,14997388.823440542,14997388.823440542,0.0,2239000.0,0.0,0.0,106146.88128772605,20679960.0,0.0,106146.88128772605,0.9953899505511529,948f9c900a1eff320d373eeabecf95fea857d048eadfe8a88b757400a5878fa2,PASS
h14,LA-0642,642,60c6313f9a24547acba0f537cf54f83d2295c266bbe529ad6bc52dd62a1f2492,46e78e6e42701e48c539ef42555acf45c46431d71b7a9d0bc73e7bd94f862859,f8865a610b658129099e27ca534731203a1d8f330a4927c5c35d907e8b661215,99cd56c56fdba833c6dd1558a25723eb71028448c6e9f459a688864e2573ae3f,12062f9dc9e7a7c7650ca5e2b0233903e415130632e0d1d62636466c807f3a1f,f5c57559375c1c3b3fdbfb4d105a6c974bd291b69fb891d21a4de549b88c7ddf,0.0,7752503.4048,26890409.260238476,26890409.260238476,0.0,0.0,0.0,0.0,0.0,0.0,20679960.0,20679960.0,0.10185172617781002,1bebb7558bf40a1746b322a4dbfacb1996b53dfb195d5f0742088f756026a8ee,PASS
h14,LA-0765,765,7c42562418bb9fb0639910e567fc0740d095af6098b71d24a10ec3716d57e820,db5220c6436b325b032342b57b366f0664d9fb27550f29bc808d7d4d309334cb,fb1b19d496931ae233090aeb2ef8aa8716b7761b63260c8b365e36b2ca79140a,9846171180d7fb2337bc339cd1e3d5fe62f34a6d62ed2a15b647a194fbaabd61,b0bc9e8995a5ee91bb52d3f9862d22d7bda60b534e772830b8df7f77b5c86496,6f2a394d081df71025c7d473384acc1ef62f55e42b544d6ceb7fea05b25f5089,2857154.019910706,11709361.199999984,14867890.156346858,14867890.156346858,0.0,0.0,2239000.0,0.0,106146.88128772605,20679960.0,0.0,2345146.881287726,0.89814827382219,20d69fcc817dccc152cbdb371e9b7f4ae783f6c363e3f5f20230990e2553817f,PASS
h14,LA-0334,334,30d52eca484c26e6bbb86e05b5f276674c69d289be3a4f68b09600b53c8c3441,93e44626d4e257a2561a87b512ca670b2f6d9f94aadeb1e21cf86f78d7cf52ae,8942ded1e57df0efe4004f053d40c63726af2c7d57169510e903b9780def83bf,8f1f50a2cc179079aae8afd5fc19dbc298a30b64b36e4ec6ac1c244a28a729fe,613d9a28dcd0d5f3bf2640edfc499e5a7d9ffb258b3bd2bf39956ed6bc572a41,bf4cb6c01db9982a99f57eef59192312d9c324d1af918cc8f1ce6adc7902780f,2453169.593519955,12657391.371292759,15591562.877341786,15591562.877341786,0.0,345805.632818913,1893194.367181087,106146.88128772605,0.0,0.0,20679960.0,22573154.367181085,0.019628682569718725,81a07cdae4a05259ff7d05d49432b861a2e006698a7f1c4d6c0fb4d941504a4d,PASS
h14,LA-0396,396,ccd0f5f21982bad853b4244b736184837bcab8b2ce95154427e105c062324dbc,6aa61f97a73add7082ed9b3484989c97745891b0ec05b9daaa357aa67793bfcf,a8bea987a0da6455e57238ca017d5827a37578ff038aed196aba8a06f637da99,fdcb7e0a151b0e042ddb8b70b2148461491661ff5b5fb2ac41a279daed7535b7,208b0397a1e31e7ab62c34589a0c84983718da3291a0a8bceaebc725f12af91a,448e7ec261d0f2d707d0e3a6516deba58359df7db2751b812cea1130647df300,2444073.5983690126,5908559.999999983,12987939.75643361,12987939.75643361,0.0,2239000.0,0.0,0.0,106146.88128772605,20679960.0,0.0,106146.88128772605,0.9953899505511529,a0992a88c08f59c7f7e9aa992eea23bfd00db13651a6201c334f324776445291,PASS
h14,LA-0358,358,c75845cddfb00bec5d5958fbb4e62d624db3dd703467dc54f7306f981e96abb8,003111069f562e7bec42cdfdb4ecd4484b45bdd89db2758f9cf1d583de6dade7,17de16b0d6951c01a6ead0d5687d9076ca387d051ab479c45587a6f766e4ba63,6faca3c761acad43136dfdbadf66429a8719fbaff656ed04e4b987c3ad6c177d,80e19cf6e8a8fbc0cd118b703a669261a5296ad9e402acfc74008d8bbff0b191,3998864b0f69121c556e9590ff40e181bece6d362530f78d4909b1f9587bbc32,1169728.197370831,11709361.199999984,15728520.285444986,15728520.285444986,0.0,0.0,2239000.0,0.0,106146.88128772605,20679960.0,0.0,2345146.881287726,0.89814827382219,3bdbd253594048057de99f66e2f2ae463f42b9d8948588b1f4d835236419181e,PASS
h14,LA-0467,467,6f7931665e40a147936470f1c17b0c730e017c8f1d51c6a3a5f2591aa0770cba,a635e2756ae4b717e8015b783fa663fa4b3976bd9a969e2e286ab451e1a34e91,ff92fa4da627cb4b37efd8f25ae322e1351aeabfb327f2ea869a33f68c40af66,89c4834bc02a71a472899068ee9a2b672c63ad69c04a8d167bb105a28c328bba,0ee6d60203105b91089d119feb78ab861a4921bc20a24662a4d8a1e2137bda08,4c5405d7c87373556efc90722b48ec4dfcc053d1329cf01fc5ac18466b52f260,1561594.1883644736,7752503.4048,22273943.47371937,22273943.47371937,0.0,2239000.0,0.0,106146.88128772605,0.0,0.0,20679960.0,20679960.0,0.10185172617781002,c1e6ad919688ef2155d947edeb5c582e2d9fb85df41fb64fea3fc91754482ce9,PASS
h14,LA-0021,21,601f3793c1eec68754f0643eb6c2f5ab56274a9d17118dfd86da837d64423277,374653a59e3c08adc8d3795cd0ff0312e192ba14a3b7af6f2b731e26a7e28b22,d9c3a060025385eb351b5e9c657f43ae69ae6434a40dcdf3975a4c44b86639d2,1043c26bc69168369bc901ea703ec25f7f026952832577aa46ccfa6b5ef68654,b6fa58e759c7e43a28a974cf3eb44f9d289387cdd0ed7be51b95318b4021ef27,eee5171dda0f639b5cc9ecd876e2817372bee0c8c686233bd9ec2ada50ae94e5,2696816.953158429,11709361.199999984,18721750.7653293,18721750.7653293,0.0,0.0,2239000.0,0.0,106146.88128772605,20679960.0,0.0,2345146.881287726,0.89814827382219,f4a1fa57bafba1ed2e10a45d4fff027e0fb13647b95eda888a4941a17b35baee,PASS
h14,LA-0148,148,df1c7381c48aa71ac644bb64557da70f4827d422ed876bf2a7d59332f89d02f2,6024117e31a15079dfc0da4753540f87fa9c5e5d594252437835ea999ba8b650,1b1b3722ae4751de993aa9353f0ca3779941448b0cc858f6def33acfc275c85a,259b6d6901da74ab80c15b5199bb5a1c25a6ab4cb43397349702a7cba5f85bd5,137ff6e059a44832e8fe0e1def6ab0c527534b7959c0702f59e1cb0e43916b57,783f566b6e4b3a384b8c92c592a8b381fd160f62f5d372ade781be2321bae0a5,2564298.024294173,11709361.199999984,20492297.533085026,20492297.533085026,0.0,0.0,2239000.0,0.0,106146.88128772605,20679960.0,0.0,2345146.881287726,0.89814827382219,6b9bc9ae7a85e55af4aa1a3a2d687db66441c2032c807e497da4200175971545,PASS
h14,LA-0248,248,f87660cc102d28b2c040120dc8253b4c1d15ddd5367018151d4f89d9c72ceef2,cc6c03b75aebb3dbd819f61ada7ee6c45e5e5a3267965dc0da52a596e2099132,8b688f954121def249693295bd3430ebb08f6be9f5f37867645687cbde029673,c62849d21859bf8c6a8a5581a9853918d0565e2f76d73c64f450d470d3ca310b,c20beef47ad93bd75ef40876a9ac9d4378816dc72740f5fb10b384fc27e6745b,7d5dec08db52ba047645fd1820c8674eaf1301430310adbe7c7d7b64afafe4da,0.0,7752503.4048,26890409.260238476,26890409.260238476,0.0,0.0,0.0,0.0,0.0,0.0,20679960.0,20679960.0,0.10185172617781002,4337480364e3e80851558cc7a4ad6714f5acd62628b21012e05ea0ea0c049e16,PASS
h14,LA-0349,349,581e70f0a35a7328784e45c809cd99487246ad13dacb9ca4edab31c8448c5156,25ea8ac9d7b45d7cbc4fce5a85c137f01f716389e9eedcb5d0e28f7cb11c86c9,c526cec696c0b2254a7cdc1651cc9e6265d6e89ae78e4571153958b71d41410d,8948a75374f6fd975d89262e878fe65efbd066724f34ae092ea3eff353ad6744,71a36d0264c3f7e5cebd83fdc002e18dbc557917f5ff377c2e74d3f23dd12429,4aa99bd4a4e506fc3d322a9ab555ca32ed7d47b17ad01fb6ac3623ed3ce761af,0.0,7752503.4048,26890409.260238476,26890409.260238476,0.0,0.0,0.0,0.0,0.0,0.0,20679960.0,20679960.0,0.10185172617781002,42d1ae5e6c149b883a17a1d5ff34730523e04a62acf421015258451f2c16d346,PASS
h14,LA-0460,460,00ccf3d8ab1d15b78cc7f468af4d79aedd51e05899ee38bdedf0cae5e23c364e,ad89d939183b6d03309ddf45ccc19d342a18ae85066ddf07995ab6979c658dee,5f1275ad1fbcda5c7ed7beeff659c90ec703440282dab6263ffbd2f4880e8e1b,8bb6f96d74daab4f54f8294c104bfefa930f5199cf92dcb0d8a25a20e8a12823,23141a9d7175c1ce192373d151c386a765e7188c4ba7735394db462b2692fa86,4224a9bf61dcac4706d9ac296406d28293ad665e9db750db975292b9c54889a1,0.0,7752503.4048,26890409.260238476,26890409.260238476,0.0,0.0,0.0,0.0,0.0,0.0,20679960.0,20679960.0,0.10185172617781002,f4460200523eb85a1daf85757fc7da7e8475e243e5559b80c8b591cb10b65308,PASS
h14,LA-0561,561,4989335d1b54f5126794073d3dbdf0be0208770aa427fd589af84a7554b35b6d,50851a5b7deb677bad697520291e43f4448e6392a494582c655416ae593f3027,40a6905d787113641792b6f56d351461a78ded81c41ff79360f33ddc61c90a65,32b4fc6d127953ad6df2c6fbf74b8a3e367f01d72376d9d324e38bc78cfc03b9,e361ec9e4c73157ad266e6f38f14175ee62d437ab198435743de8b9cf9853200,e9eb4f767f3a83d0259ceb519dd6376ef3b7480536ad1e966d663500c4718744,1423489.1259889896,11709361.199999984,20404929.1477155,20404929.1477155,0.0,0.0,2239000.0,0.0,106146.88128772605,20679960.0,0.0,2345146.881287726,0.89814827382219,7fb95f3a74a704b9f3a5c8d28b9c34daa5cff9a54f989805b03ffae1d2839ce2,PASS
h14,LA-0563,563,404b057037a4948848c1e14c6cd5c53d380bb2a55ef5f9e06eac309d689f359f,20b3c190a0396ab13dbc5d012cc43e197347c389f6c1213c8cfb3df258f42715,7e1a24f6c9544a2097889e12406f0033112d01eeb0ae1c2f8d9308dec6b8fe23,2d6bf122be2e26b49e505da0fce8dcd394a81c47d8db2a54b1ef40c48efe56f0,7f57b48e4ce6e0ba56f7ddfafd4e538a43d8db014664aa85c6687943e89c56d7,ef59514fdb215ca09aa858f93431d12280f06bf1be352b971cfb5ba9a52d4169,1088889.023922177,11709361.199999984,13085218.695362102,13085218.695362102,0.0,0.0,2239000.0,0.0,106146.88128772605,20679960.0,0.0,2345146.881287726,0.89814827382219,78b40ad4c4cc7230956b72e2f26ebdf0acb9c64d782fd13374ced290ee1180a8,PASS
h14,LA-0925,925,54b935ac749dcbf6b11aa4baa0e0a49aa7f8fb8c487411877befae56f5b318fd,22afecd3e42f3d210e46bdda0658e8dbac134a9bea99b4d0daf350da8acd31a3,a14987f1c27cb35e0bce44dce59f1f75a88b66c9a4f053665b9952c448ec4efd,38b9a4ba709d709145e907b23b512ddbfe4e0ea5a876df6581a9a13d1f82a9dc,ce7c174f9a0e9b17fe752f91bc59e4eb898d3f7afedc8f3b6712b9fb8cee2bfa,c69d29686fecb01ff76dad6a6ce494140a6668edb8808085e2deb073727b214d,1281885.5144386282,13553304.6048,23463109.56041749,23463109.56041749,0.0,0.0,2239000.0,106146.88128772605,0.0,0.0,20679960.0,22918960.0,0.004610049448847131,14507775505075a0c4ad64f60d7bdaee12cdb3a794f7a24021be42f6bfc2aabe,PASS
h14,LA-0803,803,410999bc97dd57e3c64b148c0de718ca24415405f70576f38efd8f5bca4683d5,a2ff426a0e96d455fddc226acded307d3fb65db13aa0686bda38ff48e74b164c,f913391d784ec261a4ab256db8c08b0bcd7afb194436c54533840587d7103b97,91adf603f842ace1563cd3a3dbe8f5ae6c5e579a6b0c8e29ad9526508a808338,948bd663dd7ce07f246afa6ba68be6b0c1bc45e9f2a0445db6e0b114ea20357b,edf5f7b3b9a35a2e90bc07d31be89f8abd550e30bc6ac42b4535ba4503e45782,1304460.6061417682,11709361.199999984,18731139.119270865,18731139.119270865,0.0,0.0,2239000.0,0.0,106146.88128772605,20679960.0,0.0,2345146.881287726,0.89814827382219,7dde6dd45e5b7f38465fbdcbf7d4c7f24aa95c203a2aa07f2368760fd88633de,PASS
h14,LA-0008,8,c63e5a18f2a82e50461385ec50125e85663e8c3028802bb4463ef2350ad1b739,07f320947b5159798c4c3999e4a07ee1b90f485adad7089d15594e566d1843d5,a096a2c4c9528d6431a28066d605f596b82eb7b76de9aab0ab7303238adf1d3f,3af60c16b6ade13f8e34f9a443d1297e512b096132cdb17671a5e3173f26da4d,d7f89a40c06d49797f2b76d0b275de2dc8ea94d28122bf8b7e8f136bbeb6f76e,8f701a7828408947ff391d0d97ab9b19b30a0fe2f5f85679a190ba9dc8b8e21e,0.0,7752503.4048,26890409.26023843,26890409.26023843,0.0,0.0,0.0,0.0,0.0,0.0,20679960.0,20679960.0,0.10185172617781002,ccd471bdefcf1049c1ac93d18e23a7f1214619565c02b2098eb5b579aca92361,PASS
h14,LA-0461,461,659f1c8137aaf8bfebd95882fc43d8d9403c7b4c1f87fb1fcd80476e976c367c,d158492c09649e60b964ee3ff46817b7a6525135b096d68f2b4a718c88de0910,7bd90eb75e11a4a64569e081c7d1119e9407c90ab985ca600c83483ffbeaf9a3,2cc613eee5cab0f7342e9b44a6eaee4fdb38b3e58379fefe19a8916f7f90ce81,854207a178e5ae7fa64304ebe6b756697258f26362dbe3ad2a9757c96be57c35,d3e5220bd3a1690c5ba368da41cb54d25dbec33d40366d86c6239a78998102b8,1098442.3339468217,11709361.199999984,23875990.665099114,23875990.665099114,0.0,0.0,2239000.0,0.0,106146.88128772605,20679960.0,0.0,2345146.881287726,0.89814827382219,0aeeef80433b8af970b388c77dc0cf85ad3b98dbddcc46542d8f541da498e612,PASS
