heldout_scenario,simulation_id,sample_index,loho_first_stage_sha256,full24_first_stage_sha256,loho_policy_sha256,full24_policy_sha256,loho_heldout_recourse_sha256,full24_heldout_recourse_sha256,heldout_emergency_expenditure,heldout_shortage_loss,heldout_total_cost,full24_policy_heldout_total_cost,heldout_policy_regret_vs_full24,heldout_exercise_Water,heldout_shortage_Water,heldout_exercise_Vaccine,heldout_shortage_Vaccine,heldout_exercise_Crackers,heldout_shortage_Crackers,heldout_raw_total_shortage,heldout_service_level_cross_unit_descriptive,row_sha256,status
h02,LA-0914,914,819fadd42d157d7ef930b97783ea6953c389313907e432e719ee7f0d122a55ff,b0cd97439c36a8dc0fb2ecbf5d6d0140713fd5e423d17c79a4e8ad127509ad07,16afa4e14240c0c6b467dac77a734915f723529d61f9b89b774cbff8402a6e28,fea7e2bd1f76a7b001baeac8e70c6c4513f3a4e6ebd8c2d56c44a8ced852191d,9a7de643faa51e03befeff95a19bc0b0bcd0b8d25e9374016ec7a10e5aac8b1d,a0f7d3ecc0d96742295f523b8ef916adae658d4e94467d33f922104881acb46c,1186218.682678722,9561181.8624,17631386.762180794,14900105.045575747,2731281.7166050468,0.0,560000.0,111046.27766599566,0.0,0.0,21634480.0,22194480.0,0.004978419979141391,3fb238f712ca150cdac6da6dbb7af24b67792cd4c9b13c2b6c1b41a1dfce50bb,PASS
h02,LA-0802,802,8a85d5b14193610a35023356bad8321d93acd885a0a7bfa4b3fcea5ff8e512c4,98abb891557869060b34f30516f6af956cc96ed1bb5e54b615d5a1cda32ca7ba,237dbda12fd6e36c01e914fc90c4fc37dc587c72d53b3be6da5c7a60816bbde9,8c68cd363295a80a6c076e957d45b83ecee681984fc17feee92fa4b88a8e79b9,e738fed2426fc56e369dbce5c4edcc937df28a6e159cbad8809a95e0e4d7499d,010579267c4267ac2ae1724c99f10453ea7ac7279fe481e4e9e28c47b461c126,1828802.41454689,9561181.8624,16468912.855398096,14088993.632012764,2379919.223385332,0.0,560000.0,111046.27766599566,0.0,0.0,21634480.0,22194480.0,0.004978419979141391,56aae1d9ac10a39b2509d0cf94706a722683169a70cdbaab0991da9e143eebe2,PASS
h02,LA-0642,642,0884d7432a1fe6ade165a4cab55b73f63090ead69bb51042e7a9ab6a557805e3,46e78e6e42701e48c539ef42555acf45c46431d71b7a9d0bc73e7bd94f862859,f8865a610b658129099e27ca534731203a1d8f330a4927c5c35d907e8b661215,99cd56c56fdba833c6dd1558a25723eb71028448c6e9f459a688864e2573ae3f,4085d69a01f34adc1ecbfdca727d9b3a8af474515f6576b9344245ae710c3f6e,0c06c35dc95eb2648246ec520182fe890bef21e88d93db05352eb012f028d903,0.0,8110333.8624,27248239.717838477,27248239.717838477,0.0,0.0,0.0,0.0,0.0,0.0,21634480.0,21634480.0,0.03008430598375511,32a550191c2b5a7f7fc9127858276754824a844d9bf1cc61b0114e27f1d6dd8d,PASS
h02,LA-0765,765,e926c0f21c2fe988ade541a1afb4280da5f6c4cc1adc39516bd4c9435e5ce45c,db5220c6436b325b032342b57b366f0664d9fb27550f29bc808d7d4d309334cb,6ce5fc8ffbf2fac058cadd1b54b9ea9c77404426d077678cad1e3ebe9f7e3de2,9846171180d7fb2337bc339cd1e3d5fe62f34a6d62ed2a15b647a194fbaabd61,eec3318b422ef7d47724f4f792ac607043f8f7c17d439db6a3bc2eb0591dcb4a,3c4499c5949e521a182fad8f1edeaa11a1273ad487cfb5444d82a0cec2c728c7,3523735.207435003,6181279.999999982,10006390.143871153,10922533.935561765,-916143.7916906122,560000.0,0.0,0.0,111046.27766599566,21634480.0,0.0,111046.27766599566,0.9950215800208586,dc85ca113c2c6114ea71397853c3094c3521aba1c70baad8514e1a6aebdf3294,PASS
h02,LA-0334,334,5ccc66a4844127b8c16f3ae1d21c183554fda97de3fdba7c1d447a13f3230ea5,93e44626d4e257a2561a87b512ca670b2f6d9f94aadeb1e21cf86f78d7cf52ae,8942ded1e57df0efe4004f053d40c63726af2c7d57169510e903b9780def83bf,8f1f50a2cc179079aae8afd5fc19dbc298a30b64b36e4ec6ac1c244a28a729fe,20471605058383b38611731bca3fa626c91b18bd3f86587cc4d1b1b77214dace,2dcaa1ceb541bfa41c6075aeedfe7fb3fc2425a08fd6e092bc5819cfc8a8f734,2533472.614628639,8715248.31809355,11729722.84525126,11729722.84525126,0.0,326514.4141988771,233485.58580112288,111046.27766599566,0.0,0.0,21634480.0,21867965.585801125,0.019616694375106047,bc1e5eadf1d347d5bf229f8a3c5f0c2bdab083f9b57cecff49ed87a5bf69c496,PASS
h02,LA-0396,396,a2598ba32d237c915e3a82dbaf653efe4879e5fa4694f32a1b2e19598b998ac0,6aa61f97a73add7082ed9b3484989c97745891b0ec05b9daaa357aa67793bfcf,a8bea987a0da6455e57238ca017d5827a37578ff038aed196aba8a06f637da99,fdcb7e0a151b0e042ddb8b70b2148461491661ff5b5fb2ac41a279daed7535b7,e27fc73ded02805c9ea41bf81d7274c3d58a7ee9b63c49caf7c82ad27a90227b,cfbdba431f6d33fe55a452b6b5d236433fb43ed634ea95be55223ef12fe7cedb,1724172.2842132894,6181279.999999982,12540758.442277886,12540758.442277886,0.0,560000.0,0.0,0.0,111046.27766599566,21634480.0,0.0,111046.27766599566,0.9950215800208586,687dd40b3bcb36d28b036bc61fad0bb071424e2409ca9fa85e07a0177de9bdae,PASS
h02,LA-0358,358,0d4a0cc36f107dd6c08e92587e201bf2c88b14c84db39ce1d3486bad6f56e567,003111069f562e7bec42cdfdb4ecd4484b45bdd89db2758f9cf1d583de6dade7,17de16b0d6951c01a6ead0d5687d9076ca387d051ab479c45587a6f766e4ba63,6faca3c761acad43136dfdbadf66429a8719fbaff656ed04e4b987c3ad6c177d,1f259e4d4b9494ea1dc350873225cb7910d7ecb25d08cb1cc28d91167173fe51,d52f6691ae571fec6e4daba47118126ca1a8e07182c13d84a65ceae015f6fb5c,1223719.0638403215,7632127.999999982,11705277.951914474,11705277.951914474,0.0,0.0,560000.0,0.0,111046.27766599566,21634480.0,0.0,671046.2776659956,0.9699156940162448,560aa5bf60720293544cc65464e64f4e24f931498497b76b8f2d2e95af3413e7,PASS
h02,LA-0467,467,10af06b9aea2c08d8c6c851bcd256ae01fddacd4517bab35a297199438340d73,a635e2756ae4b717e8015b783fa663fa4b3976bd9a969e2e286ab451e1a34e91,d20e4f88c060f532e6f984d82897edbe61eb8f34165b2002ec8e69789bb3aab1,89c4834bc02a71a472899068ee9a2b672c63ad69c04a8d167bb105a28c328bba,977a74e4670cad3a65438ec5b2efd3fe698d84669a5a7e7646006518f74b10bb,3b6e841ce390fb063e034560f28bdd793b71f529d1c85991c3edf9450a7fd11e,824353.3323281154,9561181.8624,23345381.07528301,22088022.349915706,1257358.725367304,0.0,560000.0,111046.27766599566,0.0,0.0,21634480.0,22194480.0,0.004978419979141391,09b733c7d4a6ee1aee10ffc613a6f035e2a2677809135221f89990e55f256bfb,PASS
h02,LA-0021,21,b0882aeb41d119531f06d366aa05481f3be31461d4894958c4ec1a99f08257f0,374653a59e3c08adc8d3795cd0ff0312e192ba14a3b7af6f2b731e26a7e28b22,3ae0cc29da29ef00d60e1a55167dd090c0aac06591eeacff9fd3d6078b2f4167,1043c26bc69168369bc901ea703ec25f7f026952832577aa46ccfa6b5ef68654,9e98b1df658d07498262b5f1e4b2db5467b5f38922661bc85e540dfc8a6cb5fe,d4b129e30e140aac0350ed3bdec4bc188f0eb40cad3ec1b5b71158dfcc8611a7,2150244.872630164,9561181.8624,16026999.34720105,14768993.904651461,1258005.4425495882,0.0,560000.0,111046.27766599566,0.0,0.0,21634480.0,22194480.0,0.004978419979141391,c38d0efe3af11ac62fab5b48109c4e96973714b66377a7b26606403d2fccb40d,PASS
h02,LA-0148,148,350d398d5b40e81229e73105449f4d95cd4b904f8596e25cd9641f305af0970c,6024117e31a15079dfc0da4753540f87fa9c5e5d594252437835ea999ba8b650,1b1b3722ae4751de993aa9353f0ca3779941448b0cc858f6def33acfc275c85a,259b6d6901da74ab80c15b5199bb5a1c25a6ab4cb43397349702a7cba5f85bd5,34638d9b99230d518f8cc7fc922bfa0a63c0d97324e0dc8de35088ccbe5f11c1,659cbcdd1f435978ac32ee76ce51506c185a6fda6cdf45e39cfb79db1f214c57,2682657.718904282,7632127.999999982,16533424.027695134,16533424.027695134,0.0,0.0,560000.0,0.0,111046.27766599566,21634480.0,0.0,671046.2776659956,0.9699156940162448,424b509864c93bb380d766331d24bed89e0b700e5078e448c3c16c305c2f34c1,PASS
