heldout_scenario,simulation_id,sample_index,loho_first_stage_sha256,full24_first_stage_sha256,loho_policy_sha256,full24_policy_sha256,loho_heldout_recourse_sha256,full24_heldout_recourse_sha256,heldout_emergency_expenditure,heldout_shortage_loss,heldout_total_cost,full24_policy_heldout_total_cost,heldout_policy_regret_vs_full24,heldout_exercise_Water,heldout_shortage_Water,heldout_exercise_Vaccine,heldout_shortage_Vaccine,heldout_exercise_Crackers,heldout_shortage_Crackers,heldout_raw_total_shortage,heldout_service_level_cross_unit_descriptive,row_sha256,status
h16,LA-0914,914,8a11160876447e822ed95c808ea7984e0384d1e5bbfe1238fb5d6e2a3a5cf803,b0cd97439c36a8dc0fb2ecbf5d6d0140713fd5e423d17c79a4e8ad127509ad07,4f45ab2d6bcbc82510c8117a97761976b2beefaf203a868fe2b17a9fcd4df6f4,fea7e2bd1f76a7b001baeac8e70c6c4513f3a4e6ebd8c2d56c44a8ced852191d,f60975463ccc02eccf922a0cf3736a2ef338b0ece809523bbd3cb41f35e2350c,90970014c7ab923aece91965f74be4762f1712b655d33ad45622b17aa1cee65b,2394182.507362293,5599999.999999984,14878168.724464353,14878168.724464353,0.0,3600000.0,0.0,0.0,100603.621730382,8400000.0,0.0,100603.621730382,0.9916860658463585,c79ed6b71e31ea2868398b097c21bcc22424c336c5714e733759a580eb342846,PASS
h16,LA-0802,802,0a281d94d4d68297c6bf467db95ed579c43a0fc8a306b24e8b53aae50b7aabb3,98abb891557869060b34f30516f6af956cc96ed1bb5e54b615d5a1cda32ca7ba,12b662d1d9f77ad2dfebd7b1b445818e3943809f510bc981424267ea210bf6d5,8c68cd363295a80a6c076e957d45b83ecee681984fc17feee92fa4b88a8e79b9,9d3b2b9da0041f3d9b26d06b6617faf2282df8fef54b78dc0bd09cfd8835d755,604bdd1e0a50614d145a1217481fced8ec5053ab9882cb12cdd7c897cb7d99fc,3691129.480815948,5599999.999999984,14370058.059267137,14370058.059267137,0.0,3600000.0,0.0,0.0,100603.621730382,8400000.0,0.0,100603.621730382,0.9916860658463585,1526c9fb6b5124f2f53ec478034b6b9b581e392c2902d921361669d6c9037d4d,PASS
h16,LA-0642,642,d816a395b53d2072cc50f4f9586812647632de0f3e97eb8346061c6f6a42d1b9,46e78e6e42701e48c539ef42555acf45c46431d71b7a9d0bc73e7bd94f862859,f8865a610b658129099e27ca534731203a1d8f330a4927c5c35d907e8b661215,99cd56c56fdba833c6dd1558a25723eb71028448c6e9f459a688864e2573ae3f,1f4611ef469272ec3bb1104cdc4216325247f320b063aa39e58fa0b1777718d2,9033d9fd0566402c1b8200e10259dfa99788b3d370fe48b7a78cecaedf3b436b,0.0,3148992.0,22286897.85543848,22286897.85543848,0.0,0.0,0.0,0.0,0.0,0.0,8400000.0,8400000.0,0.305819753907549,0581f797d5df9c39aa129260e46d9f24853c6aa7ebbcd60975ac61a8a9732123,PASS
h16,LA-0765,765,860ec76f48fc92c025b31d36f0fc6190add190341436b0a208d8b52e2c409342,db5220c6436b325b032342b57b366f0664d9fb27550f29bc808d7d4d309334cb,fb1b19d496931ae233090aeb2ef8aa8716b7761b63260c8b365e36b2ca79140a,9846171180d7fb2337bc339cd1e3d5fe62f34a6d62ed2a15b647a194fbaabd61,2d3b15e65f29a4d123ca6a95e25f1c1381ed5eb201cc5a570ebb98acca5f31cd,be4c6a809ffda9d1ce056d78e5f78629cd7be6b861e75ecaa30870a67a7d53cc,1160548.365047608,14926879.999999985,16388803.30148376,16388803.30148376,0.0,0.0,3600000.0,0.0,100603.621730382,8400000.0,0.0,3700603.621730382,0.6941802460924509,4f08bf212fe2e0c334b17e87115319b792be6f4fec4cd8e426b7ef1a8f4b08ae,PASS
h16,LA-0334,334,7bdf5eb355e96a9c8e68231b366ad526b8caaf1a47a66a837c9bfe2987daecde,93e44626d4e257a2561a87b512ca670b2f6d9f94aadeb1e21cf86f78d7cf52ae,8942ded1e57df0efe4004f053d40c63726af2c7d57169510e903b9780def83bf,8f1f50a2cc179079aae8afd5fc19dbc298a30b64b36e4ec6ac1c244a28a729fe,1e44b3dc7c5cc8d9cbebca2156aeac064bf6adf2e5bfb6be2dca02d863e59d66,94421a64380af69dfb7ac8f71657278af459c4e5bd32b182b5f6c4a0a15c4b64,2352274.035684421,11551257.576289346,14384533.52450284,14384533.52450284,0.0,356883.7516252331,3243116.2483747667,100603.621730382,0.0,0.0,8400000.0,11643116.248374768,0.03780698778811775,f69a592b6d77a0765e70737886bc99502623b33c5420ba5009d1fcd8d5a1cb87,PASS
h16,LA-0396,396,a7ca1577c2be668e4062cbd5307a4ce319e09ae4d59fa61a825ee3fb2dfa3e8c,6aa61f97a73add7082ed9b3484989c97745891b0ec05b9daaa357aa67793bfcf,a8bea987a0da6455e57238ca017d5827a37578ff038aed196aba8a06f637da99,fdcb7e0a151b0e042ddb8b70b2148461491661ff5b5fb2ac41a279daed7535b7,be8db452a93b007210c6cb2cff7a5728937ac6dac6f2cf942ac78b42b183d6a7,fe66f87bcdb5a8b17bb117b8c37954ea2584f30e5644ddeb9d2d2c700eccd3c7,2249779.6855412126,5599999.999999984,12485085.843605809,12485085.843605809,0.0,3600000.0,0.0,0.0,100603.621730382,8400000.0,0.0,100603.621730382,0.9916860658463585,c639726f4f705aef9f11e2dc2c446591e2c5a020ba8a44a1a14c8116dca24fe9,PASS
h16,LA-0358,358,bebb9385f8315545abc2a5ba1875c3003f79160435144b64fde1c2909f958994,003111069f562e7bec42cdfdb4ecd4484b45bdd89db2758f9cf1d583de6dade7,17de16b0d6951c01a6ead0d5687d9076ca387d051ab479c45587a6f766e4ba63,6faca3c761acad43136dfdbadf66429a8719fbaff656ed04e4b987c3ad6c177d,7f10321eaec0aacb7687e5136c374bd1f4f99c497f113173779907aa869f9ac4,f8a81164c5550d7ee1692a2d2c84c3ab867856c80fe56fd3d0162370df167f5e,475132.29512605345,14926879.999999985,18251443.18320021,18251443.18320021,0.0,0.0,3600000.0,0.0,100603.621730382,8400000.0,0.0,3700603.621730382,0.6941802460924509,ff04012ffd005f182282a02e0bc9a8484830467bf0fd842a2d92f63b98e0846c,PASS
h16,LA-0467,467,0f296ef28a69d1874e5469427ed81c62a11d2ccf34d5612b9c1a3b15ac233b40,a635e2756ae4b717e8015b783fa663fa4b3976bd9a969e2e286ab451e1a34e91,ff92fa4da627cb4b37efd8f25ae322e1351aeabfb327f2ea869a33f68c40af66,89c4834bc02a71a472899068ee9a2b672c63ad69c04a8d167bb105a28c328bba,51f7a5c96717573dcefd0c84c433494d854f31fce3df840f4ceae6a7c0bd2131,85db3c8bda0536323ce8aad5880580b092d496b3c13ca22882ed62bde27f2bd1,1990691.777311806,3148992.0,18099529.6578667,18099529.6578667,0.0,3600000.0,0.0,100603.621730382,0.0,0.0,8400000.0,8400000.0,0.305819753907549,76bf8bdf6f405d3cf760de552cf8d57e0ab7cfc2760a1f05819e4dcfcc5d15aa,PASS
h16,LA-0021,21,f253a7a2fc0b3803a9fdd8423431c7a8ee96e4bc52efed378b17c911c9d3a1be,374653a59e3c08adc8d3795cd0ff0312e192ba14a3b7af6f2b731e26a7e28b22,d9c3a060025385eb351b5e9c657f43ae69ae6434a40dcdf3975a4c44b86639d2,1043c26bc69168369bc901ea703ec25f7f026952832577aa46ccfa6b5ef68654,a279328a8a5164891794cd79c12de5ee092d351437b8c623419d7332b0d6b941,f8ddefad5e868773de81658f5f1e2ccced249ff9a6e3823f39aa04a24c7ccf88,1095420.9972616388,14926879.999999985,20337873.60943251,20337873.60943251,0.0,0.0,3600000.0,0.0,100603.621730382,8400000.0,0.0,3700603.621730382,0.6941802460924509,e94c25a2b75fbea946eec18b9e0a5e638f067a1a8a9a71297737cac26de09e17,PASS
h16,LA-0148,148,6f54a88b28f9897a3e2a8b66a4bdfff62454dc9c509a490abe8e957ac461f989,6024117e31a15079dfc0da4753540f87fa9c5e5d594252437835ea999ba8b650,1b1b3722ae4751de993aa9353f0ca3779941448b0cc858f6def33acfc275c85a,259b6d6901da74ab80c15b5199bb5a1c25a6ab4cb43397349702a7cba5f85bd5,44520b3fe40a693bc5a43f8c14b439ea847d0f367fcfacc56ac0fa38e3aa5431,0d0ca5fc91db7e3b1d92d3530cf9161ee31d1642c9d46c87a94920ce2070af0a,1041593.0883846512,14926879.999999985,22187111.397175506,22187111.397175506,0.0,0.0,3600000.0,0.0,100603.621730382,8400000.0,0.0,3700603.621730382,0.6941802460924509,c6da772bf3b09fce63de3a1de7a450f1b290226207b8562d397363fa53567612,PASS
