heldout_scenario,simulation_id,sample_index,loho_first_stage_sha256,full24_first_stage_sha256,loho_policy_sha256,full24_policy_sha256,loho_heldout_recourse_sha256,full24_heldout_recourse_sha256,heldout_emergency_expenditure,heldout_shortage_loss,heldout_total_cost,full24_policy_heldout_total_cost,heldout_policy_regret_vs_full24,heldout_exercise_Water,heldout_shortage_Water,heldout_exercise_Vaccine,heldout_shortage_Vaccine,heldout_exercise_Crackers,heldout_shortage_Crackers,heldout_raw_total_shortage,heldout_service_level_cross_unit_descriptive,row_sha256,status
h20,LA-0914,914,e88ce7b5e11af6542b2b20fda07599a94be40e837275677190fe58091f0f3df5,b0cd97439c36a8dc0fb2ecbf5d6d0140713fd5e423d17c79a4e8ad127509ad07,4f45ab2d6bcbc82510c8117a97761976b2beefaf203a868fe2b17a9fcd4df6f4,fea7e2bd1f76a7b001baeac8e70c6c4513f3a4e6ebd8c2d56c44a8ced852191d,290fd897e1bfd92ca49b45be5244918781d2b0a26753e0d8cab82a9b34343b63,53419cbd237c84be9e836414dcceaddced046b09f71e296c61b62dba27872c24,9145445.186569778,55342428.311246604,71371859.71491846,71371859.71491846,0.0,11155755.630984006,15844244.369015994,0.0,256775.6539235405,50026060.0,0.0,16101020.022939535,0.7916611122417827,95b622b74dde4f24ac1ccf7f7385f2adbb8dc44ebc7220eec71694e97011b781,PASS
h20,LA-0802,802,274f2458281bcb34662b5b881f39ccbe7eb853110d916d2389b58c2f3df4143f,98abb891557869060b34f30516f6af956cc96ed1bb5e54b615d5a1cda32ca7ba,12b662d1d9f77ad2dfebd7b1b445818e3943809f510bc981424267ea210bf6d5,8c68cd363295a80a6c076e957d45b83ecee681984fc17feee92fa4b88a8e79b9,2c2abd61b523df7541e018c2b48e2914d89decfc9c8856e8899aaac2cbf86131,db7ee682b30e06c0a4cdb11f49ff27e766c546ee87d8bb13fed13280a672f023,13738915.439712767,56561537.29882102,75379381.31698498,75379381.31698498,0.0,10685202.524771862,16314797.475228138,0.0,256775.6539235405,50026060.0,0.0,16571573.12915168,0.7855723979466795,8512768ce1ffac7fd7aeb5d1f5c800d45e9e8da2a69a443fbf52442eda07a16a,PASS
h20,LA-0642,642,c08e9f1b66afdaad3e9f760e94f3861489bfc80e3a564d64ad5ba41730f9719b,46e78e6e42701e48c539ef42555acf45c46431d71b7a9d0bc73e7bd94f862859,f8865a610b658129099e27ca534731203a1d8f330a4927c5c35d907e8b661215,99cd56c56fdba833c6dd1558a25723eb71028448c6e9f459a688864e2573ae3f,16ad01d7c108ccdab42e2bdeadc12b23033b3bb20de1c4ac8ae13f64b31ac7d2,29aabed754271daf8f59656a48f55b4e89087612f9ac0756f5457d34a50307b5,0.0,59479884.50366848,78617790.35910696,78617790.35910696,0.0,0.0,15719513.328264812,0.0,0.0,0.0,50026060.0,65745573.32826481,0.14928621896488348,c46558814288809174c5e90b3bbffd2ac93c84caf32a5da9ab28942f4e122b11,PASS
h20,LA-0765,765,f9341c7d6fa08630814c039b45a0f8f54ae0d56be8cfd9839f8c25efd745bf79,db5220c6436b325b032342b57b366f0664d9fb27550f29bc808d7d4d309334cb,fb1b19d496931ae233090aeb2ef8aa8716b7761b63260c8b365e36b2ca79140a,9846171180d7fb2337bc339cd1e3d5fe62f34a6d62ed2a15b647a194fbaabd61,e738910a28a937b17b78c741699f83bc26e6acdf21abde9fd694e16128252946,c8eb5f16454b4e401f8aa002373a76f2d344803613adbe2870d2629dd3f10054,6911626.445568279,84244759.99999996,91457761.3820044,91457761.3820044,0.0,0.0,27000000.0,0.0,256775.6539235405,50026060.0,0.0,27256775.65392354,0.6473113929724219,468e7357db8a91b5d5594f3e581a0d01125e6090dd51c886438f40309cc307ba,PASS
h20,LA-0334,334,859c2e5ab9e67e27693f0c05f638a0fca532c3f58702caf75870e2e500a322d1,93e44626d4e257a2561a87b512ca670b2f6d9f94aadeb1e21cf86f78d7cf52ae,8942ded1e57df0efe4004f053d40c63726af2c7d57169510e903b9780def83bf,8f1f50a2cc179079aae8afd5fc19dbc298a30b64b36e4ec6ac1c244a28a729fe,38350949e5a5b941008917c702117b03c747f39fce56551888ed0cb2b31dd9e8,aeaf176d8e2dbe3ee085894968f5bbae3eede2141f4ea418d7aecfb80b2dbcfd,5476011.343053235,87809456.13929278,93766469.39487508,93766469.39487508,0.0,345805.632818913,26654194.36718109,256775.6539235405,0.0,0.0,50026060.0,76680254.36718109,0.007797090798283279,664851d749476bef4e4be84c17dbc88b590187bfc8187abdc1da5c44490afc00,PASS
h20,LA-0396,396,e71858dc83ae0cb0ba1011747ea0a85b9dc59e7192f60349d59058051a15b372,6aa61f97a73add7082ed9b3484989c97745891b0ec05b9daaa357aa67793bfcf,a8bea987a0da6455e57238ca017d5827a37578ff038aed196aba8a06f637da99,fdcb7e0a151b0e042ddb8b70b2148461491661ff5b5fb2ac41a279daed7535b7,c29a34af4fbd383ff773d779a6dacaf92ddc78fb715ff3d9dac2ee3ac5147b05,8be12f74a6ad2eb7c749790585f8c6a2634e4775b13c01d8175f4fc6f7d5fcff,8326638.408638641,56824196.9952413,69786141.56194456,69786141.56194456,0.0,10583820.829380373,16416179.170619627,0.0,256775.6539235405,50026060.0,0.0,16672954.824543169,0.784260571141495,7eb2a13ce60b2a56b7f9564b1ab49b29dc24ac8c9079610f09a345724887e744,PASS
h20,LA-0358,358,37bc2e4ff89bfbd8672fbe577e51ef4d33148e991895a099b64faeedab3a1ea3,003111069f562e7bec42cdfdb4ecd4484b45bdd89db2758f9cf1d583de6dade7,17de16b0d6951c01a6ead0d5687d9076ca387d051ab479c45587a6f766e4ba63,6faca3c761acad43136dfdbadf66429a8719fbaff656ed04e4b987c3ad6c177d,a32b91f89a68315db02b8f2e80bc9ff2588faa246840e6b35af17add7746d7aa,4f994f1738a0d44bd2ae3e4f4819a86ef440362cbc8c0f9a6c264f92713edf17,2829642.464751626,84244759.99999996,89923833.35282576,89923833.35282576,0.0,0.0,27000000.0,0.0,256775.6539235405,50026060.0,0.0,27256775.65392354,0.6473113929724219,acf902bc2ec2e4c1e6a9b49f5ff16e4eeefd1f0d209eead238185b9b5479e29d,PASS
h20,LA-0467,467,9bb18ce266bac66daa6606dd133ac3994ff47df572804781805c9b44dd26c2dd,a635e2756ae4b717e8015b783fa663fa4b3976bd9a969e2e286ab451e1a34e91,ff92fa4da627cb4b37efd8f25ae322e1351aeabfb327f2ea869a33f68c40af66,89c4834bc02a71a472899068ee9a2b672c63ad69c04a8d167bb105a28c328bba,abb1b6252f051a5dec6d49da7fcb0f931f34a0cd638da332b6019681a1430fdd,6ec71255bd15f62a3a4dff6aa9dca6bd71d875b53b07f70e10cabefa16efb103,6092948.6700238185,57311540.216487415,76364334.76706614,76364334.76706614,0.0,12117426.723912532,14882573.276087468,256775.6539235405,0.0,0.0,50026060.0,64908633.27608747,0.1601157912120148,0fe9e8a0c9e1b85b75b9a675492aebdc9dc72ef7c373b037f50c55de380357e6,PASS
h20,LA-0021,21,7f3093ea9b9e6e3b5eae4c861a05c38e5f7bea63fb3148209b63cf87e6f4d6ca,374653a59e3c08adc8d3795cd0ff0312e192ba14a3b7af6f2b731e26a7e28b22,d9c3a060025385eb351b5e9c657f43ae69ae6434a40dcdf3975a4c44b86639d2,1043c26bc69168369bc901ea703ec25f7f026952832577aa46ccfa6b5ef68654,909757463381447c27657d3ffc9d7c6d66033079e1b1ead87a6424dce97d4982,178c11f7375a46184e9e45903ddfd19c9da2a6fc3e6c1f4be030120cfdb3e464,6523761.49217507,84244759.99999996,95084094.10434592,95084094.10434592,0.0,0.0,27000000.0,0.0,256775.6539235405,50026060.0,0.0,27256775.65392354,0.6473113929724219,5d766472722377cb095858c02780753bf9b136513570d1f956cb38ab764afdc5,PASS
h20,LA-0148,148,874a842f19d1e2ca0b7a27c3645a9c09589589fcb37fcf1d9368e8422561280c,6024117e31a15079dfc0da4753540f87fa9c5e5d594252437835ea999ba8b650,1b1b3722ae4751de993aa9353f0ca3779941448b0cc858f6def33acfc275c85a,259b6d6901da74ab80c15b5199bb5a1c25a6ab4cb43397349702a7cba5f85bd5,b48ebc59b76494160ede9aa48786e74ee371182f37a768e061113130f604ac30,bd708bc6b4b18ab6a5a5293323383c14de7d79c1d82e0cc2f1e1edcdf03129d1,6203190.2779899845,84244759.99999996,96666588.58678082,96666588.58678082,0.0,0.0,27000000.0,0.0,256775.6539235405,50026060.0,0.0,27256775.65392354,0.6473113929724219,87f312b84474bbbc41079bd51c2424a8efcf236087399fad1b377d11f2684934,PASS
