heldout_scenario,simulation_id,sample_index,loho_first_stage_sha256,full24_first_stage_sha256,loho_policy_sha256,full24_policy_sha256,loho_heldout_recourse_sha256,full24_heldout_recourse_sha256,heldout_emergency_expenditure,heldout_shortage_loss,heldout_total_cost,full24_policy_heldout_total_cost,heldout_policy_regret_vs_full24,heldout_exercise_Water,heldout_shortage_Water,heldout_exercise_Vaccine,heldout_shortage_Vaccine,heldout_exercise_Crackers,heldout_shortage_Crackers,heldout_raw_total_shortage,heldout_service_level_cross_unit_descriptive,row_sha256,status
h11,LA-0914,914,9a713f0bbacf2faf3851e3d43e1dec835da6e3835a834c2d877e35eca0b52717,b0cd97439c36a8dc0fb2ecbf5d6d0140713fd5e423d17c79a4e8ad127509ad07,4f45ab2d6bcbc82510c8117a97761976b2beefaf203a868fe2b17a9fcd4df6f4,fea7e2bd1f76a7b001baeac8e70c6c4513f3a4e6ebd8c2d56c44a8ced852191d,ea4ce9258c54b3de3502e65a18bd1d35547735961f6111a50ae6d56e732b33eb,24fdda4e13d37f4a0cb6ca1533d4a723a4c1ee384f5f840df332e2882d79ae81,4248500.87354139,6999999.99999998,18132487.090643443,18132487.090643443,0.0,5000000.0,0.0,0.0,125754.52716297751,24500000.0,0.0,125754.52716297751,0.9957552295571855,a31b664b6909a54c54194d25b966e65239ac0d147d8a2addfb9624866ecb6bfe,PASS
h11,LA-0802,802,8b8e950c0435c1e1411971d64a18ea289a1cc712224510d27d7c8825c139c0ca,98abb891557869060b34f30516f6af956cc96ed1bb5e54b615d5a1cda32ca7ba,12b662d1d9f77ad2dfebd7b1b445818e3943809f510bc981424267ea210bf6d5,8c68cd363295a80a6c076e957d45b83ecee681984fc17feee92fa4b88a8e79b9,3ad726c777cc974e0d0c34a06a5f1e39d08b5bdc67d895a7edd1dcbc79a96f60,f2039fa8d88e2df3e07fe25771a5e10a58d9a11a8c00852e26e66e62d84632f2,6549946.286625313,6999999.99999998,18628874.865076497,18628874.865076497,0.0,5000000.0,0.0,0.0,125754.52716297751,24500000.0,0.0,125754.52716297751,0.9957552295571855,5cbc8975baca8dbe4f32ab701c6d562bb7447a4358d649d08560f4367ea9d059,PASS
h11,LA-0642,642,f11860e47abdb3a476cbd0489d5c25daf429d85b6410243ac1220f99bf703c1d,46e78e6e42701e48c539ef42555acf45c46431d71b7a9d0bc73e7bd94f862859,f8865a610b658129099e27ca534731203a1d8f330a4927c5c35d907e8b661215,99cd56c56fdba833c6dd1558a25723eb71028448c6e9f459a688864e2573ae3f,0a37f5789013add4d693abfee1930e04c2a447de58928bd965e7539688fb3e88,2a848d42ff7073b0b0cdd5e09316a7fe539fc314be0db15421330c50ce4c865b,0.0,9184560.0,28322465.85543848,28322465.85543848,0.0,0.0,0.0,0.0,0.0,0.0,24500000.0,24500000.0,0.17301684324911704,3aa0a9725ce1a455507060b54233987e50d8b98cda0982ef4b8732db4a37a8b4,PASS
h11,LA-0765,765,f684be8abbf39a500eb0c16f2b765a2f46a534488ad72ed86c2ec6b3aec48146,db5220c6436b325b032342b57b366f0664d9fb27550f29bc808d7d4d309334cb,fb1b19d496931ae233090aeb2ef8aa8716b7761b63260c8b365e36b2ca79140a,9846171180d7fb2337bc339cd1e3d5fe62f34a6d62ed2a15b647a194fbaabd61,c9bab5ea081d60b5a76c8253b779c8fd4a66cdff7b196d046e84760ba1bf1863,5099091843bb2aa9bfc63a3fcfae425f7a09b1237ed139a1f9d8c9ee08329c49,3384932.731388857,19953999.99999998,23640307.667825006,23640307.667825006,0.0,0.0,5000000.0,0.0,125754.52716297751,24500000.0,0.0,5125754.5271629775,0.826983156750883,398d74e44850facd0f42bd40e754c9d21cfd5f051c40deef1edda8a3e11af479,PASS
h11,LA-0334,334,f94a42fb25bee5c769e100dd94840aaa17dcb7fef63e2ff090c0aaca66bab48a,93e44626d4e257a2561a87b512ca670b2f6d9f94aadeb1e21cf86f78d7cf52ae,8942ded1e57df0efe4004f053d40c63726af2c7d57169510e903b9780def83bf,8f1f50a2cc179079aae8afd5fc19dbc298a30b64b36e4ec6ac1c244a28a729fe,6addc7078b56b348265b6ccf4d93da524e5138ac9636125c4c9cf71060f296b7,ab5265155cf797ef65c15c65f06dacfaf6fb5385c218162c63007724f6ca8ee7,2850576.615267844,21231780.0,24563358.527796913,24563358.527796913,0.0,350000.0,4650000.0,125754.52716297751,0.0,0.0,24500000.0,29150000.0,0.01605881553925559,7f76f88a49af11d6224fcc20f929fbbabeac0a60a6463b5f1e46cd7409039b02,PASS
h11,LA-0396,396,f7b0211e208441c7f0a0ba8ff1e3525668015e4ad1185d5888c19cb8bc9e668e,6aa61f97a73add7082ed9b3484989c97745891b0ec05b9daaa357aa67793bfcf,a8bea987a0da6455e57238ca017d5827a37578ff038aed196aba8a06f637da99,fdcb7e0a151b0e042ddb8b70b2148461491661ff5b5fb2ac41a279daed7535b7,e8cbe56f6406a3245ebc59a008fe3611cd6430bccd16c845b503f27f91fb59d1,22e29f4749ce067c8f8fbef341d9570e5de49e1cb4b65abab9a6193dd1541ce9,3992256.6178248115,6999999.99999998,15627562.775889406,15627562.775889406,0.0,5000000.0,0.0,0.0,125754.52716297751,24500000.0,0.0,125754.52716297751,0.9957552295571855,d21907fc419b727c83a49f5421b0203227cb244cdef869825ed1dd4054e1ef49,PASS
h11,LA-0358,358,80174a365467b1010347eca6f491c9eeaf4f9ec1448a2bec424cf6d87d71c688,003111069f562e7bec42cdfdb4ecd4484b45bdd89db2758f9cf1d583de6dade7,17de16b0d6951c01a6ead0d5687d9076ca387d051ab479c45587a6f766e4ba63,6faca3c761acad43136dfdbadf66429a8719fbaff656ed04e4b987c3ad6c177d,35b8a104c1f2aa69c722d989d8b36967fcd3ef4c99c2f4b9aeb7b3bf4befdcd6,dfe4109ef29e3d6a00ad1cc8fd7df7c376ab093d1259c12861f9f5010d51c539,1385802.5274509892,19953999.99999998,24189233.415525142,24189233.415525142,0.0,0.0,5000000.0,0.0,125754.52716297751,24500000.0,0.0,5125754.5271629775,0.826983156750883,e69fa3ac07d7f7849f8c977fe6c89b285a1cc3cf2c3bf9934929e4fd34585d42,PASS
h11,LA-0467,467,223a1ae6ed31a5dfbc737e89b7f6dc7e27f95cf880dd2c26392081c7afe5fa0d,a635e2756ae4b717e8015b783fa663fa4b3976bd9a969e2e286ab451e1a34e91,ff92fa4da627cb4b37efd8f25ae322e1351aeabfb327f2ea869a33f68c40af66,89c4834bc02a71a472899068ee9a2b672c63ad69c04a8d167bb105a28c328bba,7f5f5766a4678f0aa2ebc824c528db20c57dc8282a7e3a2ea2aa3841d2e56ee7,9578b2975b3c34f995094365d5d50b45651652ac62fb1778f5fc38e7c0b5b64e,2661123.0025618067,9184560.0,24805528.883116703,24805528.883116703,0.0,5000000.0,0.0,125754.52716297751,0.0,0.0,24500000.0,24500000.0,0.17301684324911704,d4919a01b02f13d84d4dbdac2f96f262f1d5b9912aef0341bfe93ec9f4513236,PASS
h11,LA-0021,21,276540766e9321b01e54efa1ede9ee06f3c887559c675121ebed5a6bb26caaae,374653a59e3c08adc8d3795cd0ff0312e192ba14a3b7af6f2b731e26a7e28b22,d9c3a060025385eb351b5e9c657f43ae69ae6434a40dcdf3975a4c44b86639d2,1043c26bc69168369bc901ea703ec25f7f026952832577aa46ccfa6b5ef68654,df59decd8339c4becb8f13010a3bbcf3b2c97294eb4fe3977f66c0a4fbb8d843,406cee5fd130d0e29732fb4cc716b2f9b38b04c65a2859a3ad374557473bdd51,3194977.90867978,19953999.99999998,27464550.520850647,27464550.520850647,0.0,0.0,5000000.0,0.0,125754.52716297751,24500000.0,0.0,5125754.5271629775,0.826983156750883,25e10ca18d578119c7150d642f39d785cf6c3c6e3d5c1057e88184b260538f98,PASS
h11,LA-0148,148,527cf03c6bf405da98ffb2291263a4aacde93fa186963b07633969024c218b22,6024117e31a15079dfc0da4753540f87fa9c5e5d594252437835ea999ba8b650,1b1b3722ae4751de993aa9353f0ca3779941448b0cc858f6def33acfc275c85a,259b6d6901da74ab80c15b5199bb5a1c25a6ab4cb43397349702a7cba5f85bd5,7480a9e8fb9a701e0dd92b61f941d862a0303007740fe536ef858c6f87988d51,444333c4c41cd05eaac9b4451c5832101a2c8e5a202f731877126808fca9490b,3037979.8411218994,19953999.99999998,29210618.149912752,29210618.149912752,0.0,0.0,5000000.0,0.0,125754.52716297751,24500000.0,0.0,5125754.5271629775,0.826983156750883,b017951f6257d274791d925dd9e4e0d02a076f45bf9ed806c11abfac53643388,PASS
