heldout_scenario,simulation_id,sample_index,loho_first_stage_sha256,full24_first_stage_sha256,loho_policy_sha256,full24_policy_sha256,loho_heldout_recourse_sha256,full24_heldout_recourse_sha256,heldout_emergency_expenditure,heldout_shortage_loss,heldout_total_cost,full24_policy_heldout_total_cost,heldout_policy_regret_vs_full24,heldout_exercise_Water,heldout_shortage_Water,heldout_exercise_Vaccine,heldout_shortage_Vaccine,heldout_exercise_Crackers,heldout_shortage_Crackers,heldout_raw_total_shortage,heldout_service_level_cross_unit_descriptive,row_sha256,status
h17,LA-0914,914,e97a808a5064e1991a0728b58470f5fa6221ecc9f187bc2fa9bac4cb76f5f392,b0cd97439c36a8dc0fb2ecbf5d6d0140713fd5e423d17c79a4e8ad127509ad07,4f45ab2d6bcbc82510c8117a97761976b2beefaf203a868fe2b17a9fcd4df6f4,fea7e2bd1f76a7b001baeac8e70c6c4513f3a4e6ebd8c2d56c44a8ced852191d,fce5a1a207894fa17393f33506d001c491ef42ae01652a7c1cfd0cdbaf5de6db,6553c6a8b53c1ca0283c3adf6bc905339b9fac70378c63ba2dd1024fa3967de1,12253919.638336403,36515595.17728539,55653501.03272387,55653501.03272387,0.0,14011272.511469256,5988727.488530744,0.0,377263.5814889325,73500000.0,0.0,6365991.070019676,0.9321881483635943,42bcebba62cfcf5a0bd8a511bb385aec77cd82822c00a37e479ae81edd12b5bd,PASS
h17,LA-0802,802,56b43bbc1b51a4f8440dcdcb898f8be4e660a678d393c6aa42e88676f189006a,98abb891557869060b34f30516f6af956cc96ed1bb5e54b615d5a1cda32ca7ba,12b662d1d9f77ad2dfebd7b1b445818e3943809f510bc981424267ea210bf6d5,8c68cd363295a80a6c076e957d45b83ecee681984fc17feee92fa4b88a8e79b9,37e5fe8e7be779f7e2f8da567048be42c1ab06b5ac9cf0f8845dad6b9a0d4341,a37789462bdc4b3e1249232c135849860e53a8047d0790bcc60fa49bfadf7a8a,14058977.276987273,52850891.545082636,71988797.40052111,71988797.40052111,0.0,9824106.83291203,10175893.16708797,0.0,377263.5814889325,58862816.027018815,14637183.972981185,25190340.721558087,0.7316672881108008,7207b93d6a40f0ccc7f0f9a5a81553c94b1cb66de01d0372f48fb7f759cd6453,PASS
h17,LA-0642,642,68e2aca181e3f314467e3b63cc026119f7f573939054ace27ea22ad8d813e6e8,46e78e6e42701e48c539ef42555acf45c46431d71b7a9d0bc73e7bd94f862859,f8865a610b658129099e27ca534731203a1d8f330a4927c5c35d907e8b661215,99cd56c56fdba833c6dd1558a25723eb71028448c6e9f459a688864e2573ae3f,555373c8a68166428dba33d76c3575fc05f2e1d9a80e1717cc07ef91ab0f6e49,b0fa2a67add14d702f9d33c471b8080f0759bbbaadccb2a4a299df81be26d6c0,0.0,47807180.4098548,66945086.26529328,66945086.26529328,0.0,0.0,7817469.665684268,0.0,0.0,0.0,73500000.0,81317469.66568427,0.1337895187464886,f3a720660725e39ba0fd99c18ab146ed655193ed2f79143bb9653ac842ae1a86,PASS
h17,LA-0765,765,c8ec8948c1aec3e594124dacbd8523597506a59051ccb1a395b194edc6d08209,db5220c6436b325b032342b57b366f0664d9fb27550f29bc808d7d4d309334cb,fb1b19d496931ae233090aeb2ef8aa8716b7761b63260c8b365e36b2ca79140a,9846171180d7fb2337bc339cd1e3d5fe62f34a6d62ed2a15b647a194fbaabd61,ec1a87abd28c91d9aa2fbe32009e4a0b8a2707a0942599479a9d4fa0f4d7896e,ad8ccbac0e4d66d7b1fc7d6765540f9cd7c0aed3974f7ea01312cffd9709d65c,10154798.19416657,72815999.99999994,83272173.13060267,83272173.13060267,0.0,0.0,20000000.0,0.0,377263.5814889325,73500000.0,0.0,20377263.581488933,0.7829371798443964,3cd9b440b694923b5e0846d8d1102108b89575f8c00dab92e219bf8253e74bb3,PASS
h17,LA-0334,334,7c1a29b99087850076550a5a935d7ce239befed3183defa3df39a854a39602c6,93e44626d4e257a2561a87b512ca670b2f6d9f94aadeb1e21cf86f78d7cf52ae,8942ded1e57df0efe4004f053d40c63726af2c7d57169510e903b9780def83bf,8f1f50a2cc179079aae8afd5fc19dbc298a30b64b36e4ec6ac1c244a28a729fe,6784cd3d525ecaec3f48f3fcec97704e152176187e231d184e9603ee6485ef28,f5d73e83735d6025785b7cda538ee0d6ea53d27ca7cb5ee024f36ceda28ebdb6,7897899.623338106,78462900.0,86841801.53586717,86841801.53586717,0.0,350000.0,19650000.0,377263.5814889325,0.0,0.0,73500000.0,93150000.0,0.007746961870673252,f3dcabcd2542cbaf5fa9f5ef0ea1aafd99878cec772d545d9675bfdb4645d489,PASS
h17,LA-0396,396,0ad17b09a9a0579b08e07d6b5a6994eb0ecf63020898562e9ef8713d88b5304e,6aa61f97a73add7082ed9b3484989c97745891b0ec05b9daaa357aa67793bfcf,a8bea987a0da6455e57238ca017d5827a37578ff038aed196aba8a06f637da99,fdcb7e0a151b0e042ddb8b70b2148461491661ff5b5fb2ac41a279daed7535b7,9f7fcd4e149d4a068292edba389d5963fe22fb26861a41b6f8bf97f8d5bbf053,90d4c9402ddeba4d386b589927e2cde137be2cc64efcd3f63de7c296c6b7c39b,10208223.122059109,43761254.812085316,58604784.09220903,58604784.09220903,0.0,11214584.370817747,8785415.629182253,0.0,377263.5814889325,73500000.0,0.0,9162679.210671186,0.9023972486935813,b5462066db0250bc2bd4868d02a5874fd52b495e1a51f658a6621a261f1b5d26,PASS
h17,LA-0358,358,55a4fff315d3b7217c68c21b0f7dbb882663d04f1242dcca25341eb709c569ab,003111069f562e7bec42cdfdb4ecd4484b45bdd89db2758f9cf1d583de6dade7,17de16b0d6951c01a6ead0d5687d9076ca387d051ab479c45587a6f766e4ba63,6faca3c761acad43136dfdbadf66429a8719fbaff656ed04e4b987c3ad6c177d,7dce8de057647dedbd20f5b33120831a3f3bffea2d6faa6b8b4bc4dbb428c32d,8c1eca21e9e7d9e0cfc598bfb404fed7f1709ae12acf6c9517b9dd561032154f,4157407.5823529675,72815999.99999994,79822838.47042708,79822838.47042708,0.0,0.0,20000000.0,0.0,377263.5814889325,73500000.0,0.0,20377263.581488933,0.7829371798443964,ba87aecfeac1023233cd5b1045fc23231ff36457a1a5a267eb53298a27a4eca4,PASS
h17,LA-0467,467,25029941a0226433dc44b831741727f11e3209fb0b0fee113039e729b6098fe4,a635e2756ae4b717e8015b783fa663fa4b3976bd9a969e2e286ab451e1a34e91,ff92fa4da627cb4b37efd8f25ae322e1351aeabfb327f2ea869a33f68c40af66,89c4834bc02a71a472899068ee9a2b672c63ad69c04a8d167bb105a28c328bba,e78182b37a0a06ec4f8be0bcf8947b9f905a8c04997c21b145f956a42d4ba8fc,fee6877d3e375839ca7f130bb0a2614112f7dd8a7b4347fb5731bab5b13333d7,6178059.974883582,54044497.50368139,73182403.35911988,73182403.35911988,0.0,13678438.065797845,6321561.934202155,195585.7494152323,181677.83207370018,0.0,73500000.0,80003239.76627585,0.1477889670609105,a502e516bcb81f0626ea1f6364909297f19df31b6ad66917a7fe1e2f0411c752,PASS
h17,LA-0021,21,a4696c12cc8b093fb42dd85d22a292c56a7c7456e2a3f627df9b8870eefe5a6e,374653a59e3c08adc8d3795cd0ff0312e192ba14a3b7af6f2b731e26a7e28b22,d9c3a060025385eb351b5e9c657f43ae69ae6434a40dcdf3975a4c44b86639d2,1043c26bc69168369bc901ea703ec25f7f026952832577aa46ccfa6b5ef68654,577d0c0cafe84bd9f964a04bd4c26fd833356c7f7153841a49d6ab14e8dcaf21,1b49de7b249e69ebf7325f3d5ca691235de7811843139942198c6116b48a7e43,9584933.72603934,72815999.99999994,86716506.33821017,86716506.33821017,0.0,0.0,20000000.0,0.0,377263.5814889325,73500000.0,0.0,20377263.581488933,0.7829371798443964,790a2fa9c96adf5bbe8a0d331438f432acea94609372333b41f386744e679347,PASS
h17,LA-0148,148,c0f54cda4a830393b95dd7edfa407312219f9d9495f7ecf7b53f1dae84f69cca,6024117e31a15079dfc0da4753540f87fa9c5e5d594252437835ea999ba8b650,1b1b3722ae4751de993aa9353f0ca3779941448b0cc858f6def33acfc275c85a,259b6d6901da74ab80c15b5199bb5a1c25a6ab4cb43397349702a7cba5f85bd5,0c2c3b1bcdf2cc0d42d354ce40235336382108e229b09636df4bd9a3c3ffe7e4,7574112dd0613f23f944ce820e6c10833a25800650adcb38849d97fb6c95278f,9113939.523365699,72815999.99999994,88148577.83215651,88148577.83215651,0.0,0.0,20000000.0,0.0,377263.5814889325,73500000.0,0.0,20377263.581488933,0.7829371798443964,d8cb25f5d27487081525264c15ff3de8acc0a1ce9d0b622d0a1bbc215b9dadf5,PASS
