heldout_scenario,simulation_id,sample_index,input_sha256,training_scenario_count,budget,algorithm_identity,implementation_revision,status,certificate_status,iterations,full_exact_certification_calls,result_sha256,failure_type,failure_message,first_stage_sha256,policy_sha256,policy_label,training_T_COST,training_worst_scenario,training_worst_loss,first_stage_cost,Q_Water,F_Water,R_Water,Q_Vaccine,F_Vaccine,R_Vaccine,Q_Crackers,F_Crackers,R_Crackers,row_sha256,full24_source_first_stage_sha256,full24_policy_sha256
h09,LA-0914,914,ee8287c989d9f42998cac1b0ade9bc594e098eb99d83ed33e878189f5cc95b45,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,de8283b037efaf446f13cd97e733f27629c79caeb469f0d5d108921589af7bd5,,,9e005c73951de164bd28ec2ff4d837595b4286d9d5368f99660bd34b0a13890e,c8234595cd67d87b3a22c9e7442a7d95a76fbcd1a79d4c490c2ce69828787355,P4,197117249.9676121,h19,190539331.21880132,6577918.748810781,0.0,21786872.107378986,R0,0.0,0.0,NONE,0.0,175487226.96407253,R0,9e2a8260a77e54e2bf9e9eb2f284688430203552cc9820f293bc81c7ec357a5c,5781a113e0147f440d32596ad5362f958cee8a07f32c8cd8365aced4e52793e2,fea7e2bd1f76a7b001baeac8e70c6c4513f3a4e6ebd8c2d56c44a8ced852191d
h09,LA-0802,802,08d200d068730669000640f9037f4ea66dcff16c72d21874b825ba042565721f,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,963279beee804614838c9319fb959e26c0313559feaf886ae573224dbcc8418f,,,6627caef59cf2e43dc2afa066c8b64edd77b3981d2818d6d7309767bdd8046b3,a89f02d382acba1f057e45cdf33ca6cdba2d436ba5c4c6d7a0d896a315759cee,P1,211205629.52696216,h19,192067723.6715237,19137905.85543848,29547484.7235425,0.0,NONE,0.0,0.0,NONE,0.0,0.0,NONE,9799dbc2da6641daaadde47f6deab67f22539ed09acaf2dd6ce28ecc9fe3ec0a,14850fcbb4039461ac3473e5167138bad44c78f72304891cf1224949e7c0fb9b,8c68cd363295a80a6c076e957d45b83ecee681984fc17feee92fa4b88a8e79b9
h09,LA-0642,642,df36bdc338b56dbdb6049ba0f8338289089a63b99a8d10e273f60fe82107fd03,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,6,2,f285fa5f371cb435e327c6d418ee05c45fa3ab6c0ed57410aaefac0f707be215,,,7dd69d97287f4eb31ffb98e648caf41f0d2c3a3c9027fd8921e318f6d1951f37,a89f02d382acba1f057e45cdf33ca6cdba2d436ba5c4c6d7a0d896a315759cee,P1,201880598.88326484,h19,182742693.02782637,19137905.85543848,29547484.7235425,0.0,NONE,0.0,0.0,NONE,0.0,0.0,NONE,e6e55958c33a3439da55078d157d700ce116b9e5693017ffe4de502a4aa14f2e,00fad34c6985a1520333da73f27ab22a1345cd2dbac3cfe4ad0469ff5a7a2175,99cd56c56fdba833c6dd1558a25723eb71028448c6e9f459a688864e2573ae3f
h09,LA-0765,765,029044c21e5aaa3ef1fdc23ba9f93ecbcab421d4ba2aea33a2a93e86bd5dc97c,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,f8f41bd548b90b22c4ef02904b28ae35d51ede0f8dc172d3e0fafc5b58170c36,,,f4592cb3242a642248346d5e9f28ece8145caa6a406a35eaa9158dcaf24792ea,930948207e1b1252227020baca3bd025e2889f7c17578da558529790c6dbe5ec,P4,211452125.2276466,h19,211152115.77688432,300009.45076227124,0.0,11133407.107452326,R0,0.0,0.0,NONE,0.0,170582966.55232677,R0,7be803ea4470b7117bf73abb19a611e8a7a1f76aec72f49370f29f0e9d96f6aa,75ea928a548f83ac5dee4837c163a541cd2cd8e00856b314283b074725a9bf0e,9846171180d7fb2337bc339cd1e3d5fe62f34a6d62ed2a15b647a194fbaabd61
h09,LA-0334,334,edaf1d3f884b2a1b1bc5dfef3d1a8ae510e3ba39112540125e89d3ae561834b0,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,083ab0909387a73883aa6d5fbd824ac3e4b9a55d8c2646d6d4f052c73ddd283f,,,b000310e5f6353c18116f88dd968d54ed6026fd354a801a144b82aba60a2701e,00fca2e396759b2917009857bdb3aef4bdfbea1d968005a15a8fe17cecd4a70a,P4,210744022.81599048,h19,210289216.53767136,454806.27831911517,0.0,0.0,NONE,0.0,567497.5516523417,R0,0.0,78390011.3213363,R0,7f16352ce53de8a874316806c32b8f9eaa83b28257deee87d50de10b25095a21,3ab8080c2cd9b2d8e60d97139b586fb8609b1bc5ea7a6c20729dcfd0f8d4519f,8f1f50a2cc179079aae8afd5fc19dbc298a30b64b36e4ec6ac1c244a28a729fe
h09,LA-0396,396,4a8ce3956cb01a1d091e6fc01863a6d00473bea19495791f759d72580abea560,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,fe541818ab9e711ddd84eeb4e2772cc0a5dcfc4bf5fb0615f81e8c4cbb8c2714,,,162286dc92fbef7942edbf04523367c42017efcfa73c01d59550854307f19f91,1c23930e8c5411889bb3153d52aad7ed49eb99b3fb93b2c956f5b3c528ea2bfb,P4,181804133.73587847,h19,177230092.6415848,4574041.094293657,0.0,20398179.56842842,R0,0.0,0.0,NONE,0.0,109050233.09977233,R0,3bbbec3807296346f5ae4cf57a8f856f69b0d27a598dd2de89681eb0872e3acb,6321601fb1544f6fa904d6dc8c1f4396442dac34e9260793551cab38bec52802,fdcb7e0a151b0e042ddb8b70b2148461491661ff5b5fb2ac41a279daed7535b7
h09,LA-0358,358,65f12d3443be917eb572e0eca29833f1866f1a45141d44db32bfff161cc2c593,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,4fbe18bb6b91cdc5e915e554e3a304837c91105506a93639cee526284c637a85,,,ab034b48115e36d882a146be963afd9819c2c18816244aeceaa55d2a0474575b,b4bdb552569afa91ff720dd866ad7f1bd058877321b22d1f67efb5eea2bb7798,P4,149657518.0069265,h19,147555721.85140625,2101796.155520272,0.0,63753981.10415967,R0,0.0,0.0,NONE,0.0,199791231.63594928,R0,cb8de5a83da822b17d3edd7397c5b2c589d735b35216ded45e5b695513de4271,fb1dc2ff59df43241a9a4691b0c60828a912025060f1637cde4dda39f5e525cd,6faca3c761acad43136dfdbadf66429a8719fbaff656ed04e4b987c3ad6c177d
h09,LA-0467,467,10bba651114fcf8a3e1f592ebce456644653baea223751f04413e110919e8399,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,251d9bb224a17ea8dba0379db05cb7c61632a7e729e575f28710f81774df203b,,,dff9ee03bd4c8998c0be85b4c729a6524b722aac0f768361d9ccb449a28d9698,19313089e452acc4227b2d91f3587581edcb40b34c0fbcb62e21c4df9956f3e1,P1,207947579.5317629,h19,188809673.67632443,19137905.85543848,29547484.7235425,0.0,NONE,0.0,0.0,NONE,0.0,0.0,NONE,9642d7354fd8f863c22fddd0ced205acd933c21f296b2858be6a4e956eef28db,459cdf77a9f30bf46b6834568261fc6193863ac4968604741fab07b60e882b8c,89c4834bc02a71a472899068ee9a2b672c63ad69c04a8d167bb105a28c328bba
h09,LA-0021,21,9c0c8e916a30a3fa9f17a2b27ecaaa74ee626fafee16b17aef6e1fa739cc5936,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,95c89db7e5481434bde2f93f0099a9457d55e0c5dcab7876e1836d0975d6dda7,,,4cd1e751fc5ac9f83820c2e1673e409d63f233fdeab4de28aa70966ba51d898a,ff5497445cc90ed1e3e3d0e50d9e641a3b2e66122c8b54920dab3278e9e925dd,P1,211541603.80019522,h19,192403697.94475675,19137905.85543848,29547484.7235425,0.0,NONE,0.0,0.0,NONE,0.0,0.0,NONE,75346b965874d1d5e753edabd032e3629db6bb3eb85569406398fafc2b955c7f,fbb66c657174c3eb494e70bcbf150d790ef245ef49a7f4c520736f540e2a0b67,1043c26bc69168369bc901ea703ec25f7f026952832577aa46ccfa6b5ef68654
h09,LA-0148,148,7151e912cd4a11e3ecf51701a50a70afb496f08ac17c31ec24434fead2eac7fd,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,278d8146c322fd928cbe8ec602f89834d68d45cc29f0f14392f7cbccf88c6bf4,,,8227f52d1fea9c703e9d0e0711e05caa17ab556cb41845ef0704a424fe00543d,78eaa5130d0f80f0e378b70f1eac8b1e4da9e8ba48b6a7babdf396eef0e469bc,P1,212959627.58925328,h19,193821721.7338148,19137905.85543848,29547484.7235425,0.0,NONE,0.0,0.0,NONE,0.0,0.0,NONE,fe321c89ac0d6be7fc3893164bb04cc8201066d0678da43f2b1d90647bafde44,70144a1e05815d4dc6b051fb2e96f5a208050735c21579657d4987fc5d3bfdbc,259b6d6901da74ab80c15b5199bb5a1c25a6ab4cb43397349702a7cba5f85bd5
