heldout_scenario,simulation_id,sample_index,input_sha256,training_scenario_count,budget,algorithm_identity,implementation_revision,status,certificate_status,iterations,full_exact_certification_calls,result_sha256,failure_type,failure_message,first_stage_sha256,policy_sha256,policy_label,training_T_COST,training_worst_scenario,training_worst_loss,first_stage_cost,Q_Water,F_Water,R_Water,Q_Vaccine,F_Vaccine,R_Vaccine,Q_Crackers,F_Crackers,R_Crackers,row_sha256,full24_source_first_stage_sha256,full24_policy_sha256
h17,LA-0914,914,ee8287c989d9f42998cac1b0ade9bc594e098eb99d83ed33e878189f5cc95b45,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,111711a8183a50894cbc3bbe57e5b210ef5576929bb57680d66e334cd4dbbf79,,,e97a808a5064e1991a0728b58470f5fa6221ecc9f187bc2fa9bac4cb76f5f392,4f45ab2d6bcbc82510c8117a97761976b2beefaf203a868fe2b17a9fcd4df6f4,P4,1212254701.0327225,h09,1205370714.8156204,6883986.217102075,0.0,20834416.584864948,R0,0.0,0.0,NONE,0.0,197240916.1613329,R0,dd78fdebf3f6ca488b585bbe61d388e04e34fa6cc609ac6ce0b32cb589fae070,5781a113e0147f440d32596ad5362f958cee8a07f32c8cd8365aced4e52793e2,fea7e2bd1f76a7b001baeac8e70c6c4513f3a4e6ebd8c2d56c44a8ced852191d
h17,LA-0802,802,08d200d068730669000640f9037f4ea66dcff16c72d21874b825ba042565721f,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,e2e0b3bcd0686a4fbdd20caf60363113561b0952c17513e3e46237d5836c4669,,,56b43bbc1b51a4f8440dcdcb898f8be4e660a678d393c6aa42e88676f189006a,12b662d1d9f77ad2dfebd7b1b445818e3943809f510bc981424267ea210bf6d5,P4,1228589997.4005196,h09,1223511068.8220685,5078928.578451205,0.0,12280877.45567742,R0,0.0,0.0,NONE,0.0,64808565.87198676,R0,13a7f22f7d08cc712e437a6581a0df60785b18e6635e6a6bcc376afb639a98cc,14850fcbb4039461ac3473e5167138bad44c78f72304891cf1224949e7c0fb9b,8c68cd363295a80a6c076e957d45b83ecee681984fc17feee92fa4b88a8e79b9
h17,LA-0642,642,df36bdc338b56dbdb6049ba0f8338289089a63b99a8d10e273f60fe82107fd03,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,6,2,8eb59fde289ba198d64954028411129abb7ebd49a38d7b5f88b10a8b31b4f761,,,68e2aca181e3f314467e3b63cc026119f7f573939054ace27ea22ad8d813e6e8,f8865a610b658129099e27ca534731203a1d8f330a4927c5c35d907e8b661215,P1,1221165897.9019191,h09,1202027992.0464807,19137905.85543848,14229721.617536936,0.0,NONE,688215.5357769008,0.0,NONE,0.0,0.0,NONE,184e129c36cb7e5d8da284136be88776ea1c2f2aaba511f72f9e4b1787164525,00fad34c6985a1520333da73f27ab22a1345cd2dbac3cfe4ad0469ff5a7a2175,99cd56c56fdba833c6dd1558a25723eb71028448c6e9f459a688864e2573ae3f
h17,LA-0765,765,029044c21e5aaa3ef1fdc23ba9f93ecbcab421d4ba2aea33a2a93e86bd5dc97c,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,1c7da63ea3db85c72a84aa1339709f47a41f36250e8668d0e352498802f622a6,,,c8ec8948c1aec3e594124dacbd8523597506a59051ccb1a395b194edc6d08209,fb1b19d496931ae233090aeb2ef8aa8716b7761b63260c8b365e36b2ca79140a,P4,1224998391.0126872,h09,1224697016.076251,301374.93643616757,0.0,0.0,NONE,0.0,0.0,NONE,0.0,248652680.22669795,R0,9d47a91f97b82e3ce939d844b5268efce4bdfac52a3ea131aa5ffeb3d8f505ff,75ea928a548f83ac5dee4837c163a541cd2cd8e00856b314283b074725a9bf0e,9846171180d7fb2337bc339cd1e3d5fe62f34a6d62ed2a15b647a194fbaabd61
h17,LA-0334,334,edaf1d3f884b2a1b1bc5dfef3d1a8ae510e3ba39112540125e89d3ae561834b0,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,7df0a7c4e1e508cd436a1c2c00e80179011192add25ac6646e2d770566d14ca0,,,7c1a29b99087850076550a5a935d7ce239befed3183defa3df39a854a39602c6,8942ded1e57df0efe4004f053d40c63726af2c7d57169510e903b9780def83bf,P4,1224359243.616294,h09,1223878241.703765,481001.9125290711,0.0,406888.4396914717,R0,0.0,1139586.1257755752,R0,0.0,0.0,NONE,8f415b78e1e597ae14e340cfa9d5d4ebe49d998e3fbfdeabc40e3eedd525e6c2,3ab8080c2cd9b2d8e60d97139b586fb8609b1bc5ea7a6c20729dcfd0f8d4519f,8f1f50a2cc179079aae8afd5fc19dbc298a30b64b36e4ec6ac1c244a28a729fe
h17,LA-0396,396,4a8ce3956cb01a1d091e6fc01863a6d00473bea19495791f759d72580abea560,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,0f225493cdd9cdfcd4657d12d5b1328972abdda2d431c00e507978a7daf69d58,,,0ad17b09a9a0579b08e07d6b5a6994eb0ecf63020898562e9ef8713d88b5304e,a8bea987a0da6455e57238ca017d5827a37578ff038aed196aba8a06f637da99,P4,1195686432.2114403,h09,1191051126.0533757,4635306.158064613,0.0,12283041.448163489,R0,0.0,0.0,NONE,0.0,168482864.2128283,R0,7d805347af8e292daf77ef263abe99126f253a8db40e82976272345304304613,6321601fb1544f6fa904d6dc8c1f4396442dac34e9260793551cab38bec52802,fdcb7e0a151b0e042ddb8b70b2148461491661ff5b5fb2ac41a279daed7535b7
h17,LA-0358,358,65f12d3443be917eb572e0eca29833f1866f1a45141d44db32bfff161cc2c593,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,b72cb8dc7dad36b51a02bcb1c5042748286a6cce1a93a5a24a26e75ad7b978a4,,,55a4fff315d3b7217c68c21b0f7dbb882663d04f1242dcca25341eb709c569ab,17de16b0d6951c01a6ead0d5687d9076ca387d051ab479c45587a6f766e4ba63,P4,1168155110.8672476,h09,1165305679.9791734,2849430.888074171,0.0,0.0,NONE,0.0,0.0,NONE,0.0,868192363.9856374,R0,cfcd9b4fb782d27103a0236c42221e602a7d819729436f687f266653266e32ca,fb1dc2ff59df43241a9a4691b0c60828a912025060f1637cde4dda39f5e525cd,6faca3c761acad43136dfdbadf66429a8719fbaff656ed04e4b987c3ad6c177d
h17,LA-0467,467,10bba651114fcf8a3e1f592ebce456644653baea223751f04413e110919e8399,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,3be0f09f434e63d89b733052ab0e32fa8ec436797cbda7f233c2033fd4f83f34,,,25029941a0226433dc44b831741727f11e3209fb0b0fee113039e729b6098fe4,ff92fa4da627cb4b37efd8f25ae322e1351aeabfb327f2ea869a33f68c40af66,P4,1229783603.3591182,h09,1216823757.4785633,12959845.880554896,0.0,23179337.24593857,R1,0.0,776008.295513691,R1,0.0,0.0,NONE,09379f190060ded3ba48286b276ceff98d1e31b2f2f778ced536c62795adc430,459cdf77a9f30bf46b6834568261fc6193863ac4968604741fab07b60e882b8c,89c4834bc02a71a472899068ee9a2b672c63ad69c04a8d167bb105a28c328bba
h17,LA-0021,21,9c0c8e916a30a3fa9f17a2b27ecaaa74ee626fafee16b17aef6e1fa739cc5936,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,fcd956985b03f09e5b79755a641901b41be519b08cdb5c4c926e566e3116d4b0,,,a4696c12cc8b093fb42dd85d22a292c56a7c7456e2a3f627df9b8870eefe5a6e,d9c3a060025385eb351b5e9c657f43ae69ae6434a40dcdf3975a4c44b86639d2,P4,1233499223.9417398,h09,1229183651.3295689,4315572.612170886,0.0,0.0,NONE,0.0,0.0,NONE,0.0,267830195.45473477,R0,7139822e72d1f9c6d833aa6fbf42ee27a128ffe00451b26ac6de4b8362a282c7,fbb66c657174c3eb494e70bcbf150d790ef245ef49a7f4c520736f540e2a0b67,1043c26bc69168369bc901ea703ec25f7f026952832577aa46ccfa6b5ef68654
h17,LA-0148,148,7151e912cd4a11e3ecf51701a50a70afb496f08ac17c31ec24434fead2eac7fd,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,cad4c8348fc6293eedc55ad4a5718368339cf24a8ccac1a0b99ccbda6ad4396c,,,c0f54cda4a830393b95dd7edfa407312219f9d9495f7ecf7b53f1dae84f69cca,1b1b3722ae4751de993aa9353f0ca3779941448b0cc858f6def33acfc275c85a,P4,1237050663.6348436,h09,1230832025.3260527,6218638.30879087,0.0,0.0,NONE,0.0,0.0,NONE,0.0,134080467.9226798,R0,fcfe3ca11a6c91d26d7166c29b88ed25a089a955ff088e17e8a9f6f5f0d7db78,70144a1e05815d4dc6b051fb2e96f5a208050735c21579657d4987fc5d3bfdbc,259b6d6901da74ab80c15b5199bb5a1c25a6ab4cb43397349702a7cba5f85bd5
