heldout_scenario,simulation_id,sample_index,loho_first_stage_sha256,full24_first_stage_sha256,loho_policy_sha256,full24_policy_sha256,loho_heldout_recourse_sha256,full24_heldout_recourse_sha256,heldout_emergency_expenditure,heldout_shortage_loss,heldout_total_cost,full24_policy_heldout_total_cost,heldout_policy_regret_vs_full24,heldout_exercise_Water,heldout_shortage_Water,heldout_exercise_Vaccine,heldout_shortage_Vaccine,heldout_exercise_Crackers,heldout_shortage_Crackers,heldout_raw_total_shortage,heldout_service_level_cross_unit_descriptive,row_sha256,status
h06,LA-0914,914,cde9e1bd63134cd86d37c003e71a9b4f8bc5c20396efbcbc81689eff2166a6d3,b0cd97439c36a8dc0fb2ecbf5d6d0140713fd5e423d17c79a4e8ad127509ad07,4f45ab2d6bcbc82510c8117a97761976b2beefaf203a868fe2b17a9fcd4df6f4,fea7e2bd1f76a7b001baeac8e70c6c4513f3a4e6ebd8c2d56c44a8ced852191d,58662f6128e8e76d7173a27c9ac2b4a60d7d114f10b98b7ea70c422a4c49ba9a,f9396362d92f1621c3b076096e97daf4494bef12bdddc1faf6f2792cbfaa0675,3582871.679512526,12254759.999999965,22721617.896614566,22721617.896614566,0.0,1000000.0,0.0,0.0,220155.93561368145,42891660.0,0.0,220155.93561368145,0.9950091391400657,aa409a7d13d5185fa1701cd8da3dd1dfd636a5314396c29515aedc9452567c1f,PASS
h06,LA-0802,802,35e35833c04ef5f0827e4c25b322b16f5c44ea3e91a01217298923e11b064c9c,98abb891557869060b34f30516f6af956cc96ed1bb5e54b615d5a1cda32ca7ba,12b662d1d9f77ad2dfebd7b1b445818e3943809f510bc981424267ea210bf6d5,8c68cd363295a80a6c076e957d45b83ecee681984fc17feee92fa4b88a8e79b9,3721f44fdb8ad97b0b4930b13249b394c895bd7985d9ee24062e73450940fa2c,27897c9df12b9e5d43e4a1adeba3e35cba4cd7b206b435cedaf94f11b7d84071,5523740.667873831,12254759.999999965,22857429.246325,22857429.246325,0.0,1000000.0,0.0,0.0,220155.93561368145,42891660.0,0.0,220155.93561368145,0.9950091391400657,e75353a7855436516650cea3c184d81a4bc201699c707de344fcdbb41c40b366,PASS
h06,LA-0642,642,f040ceeb68f144cd253700554bf65153f1c99d6b2e3acff987b1de6a36fd754e,46e78e6e42701e48c539ef42555acf45c46431d71b7a9d0bc73e7bd94f862859,f8865a610b658129099e27ca534731203a1d8f330a4927c5c35d907e8b661215,99cd56c56fdba833c6dd1558a25723eb71028448c6e9f459a688864e2573ae3f,c29a44ccb4360ed9e8938951bd2a981977866867e7f8c00e75d52edc2df598c1,1698d836b3e2e3f42b29374aecc6fb6ee83673646a90864be5028afa5a6b5496,0.0,16079225.5008,35217131.35623848,35217131.35623848,0.0,0.0,0.0,0.0,0.0,0.0,42891660.0,42891660.0,0.02766052382415274,6d1fae95471fcb06a00eee90f28ae5bf86379156ed18b02683c12c78e59b7ce2,PASS
h06,LA-0765,765,8e2edc9b9a42f2b8a43a3a2271bdb487b0df4549175da508dd9b3fc8bd837545,db5220c6436b325b032342b57b366f0664d9fb27550f29bc808d7d4d309334cb,fb1b19d496931ae233090aeb2ef8aa8716b7761b63260c8b365e36b2ca79140a,9846171180d7fb2337bc339cd1e3d5fe62f34a6d62ed2a15b647a194fbaabd61,c5b99e20e469111518ca09948ce1340e654599363e4a3dfbfbf3b313c8a0a7a5,7548db10bcba1b4b020851a455cda41819f29f58bc69490d23fae3992d6f88ec,5925934.034187844,14845559.999999965,21072868.970623977,21072868.970623977,0.0,0.0,1000000.0,0.0,220155.93561368145,42891660.0,0.0,1220155.9356136816,0.9723394761758473,eff385a7335064aab49e2439952eeca4a9109d27dcc8a614a6e8d80d710db67a,PASS
h06,LA-0334,334,da3c7e2862706adbf1b0c29671d46e25bd234d39d686a281afc127e797356d79,93e44626d4e257a2561a87b512ca670b2f6d9f94aadeb1e21cf86f78d7cf52ae,8942ded1e57df0efe4004f053d40c63726af2c7d57169510e903b9780def83bf,8f1f50a2cc179079aae8afd5fc19dbc298a30b64b36e4ec6ac1c244a28a729fe,5764351a66828336ba30561e5f26761265af929b31a5100f85397e7cf5ade60f,d74d26e817ca040ed42f51f8a225c82b0141feef4e77c9f3594277df8c9627d9,4745038.8331169365,17763245.500800002,22989286.24644601,22989286.24644601,0.0,350000.0,650000.0,220155.93561368145,0.0,0.0,42891660.0,43541660.0,0.012925242897410816,dc0ec4a2641970f8b57d4b80b8aac9c028fdbcbabd2f1c7976ae7298991ca5e7,PASS
h06,LA-0396,396,5b759f6ba03fc82faa93656961485f7c48e7f53631c36af38c194fd1b6abe0f0,6aa61f97a73add7082ed9b3484989c97745891b0ec05b9daaa357aa67793bfcf,a8bea987a0da6455e57238ca017d5827a37578ff038aed196aba8a06f637da99,fdcb7e0a151b0e042ddb8b70b2148461491661ff5b5fb2ac41a279daed7535b7,b634edbfd1014ff965e706ea089f817a99d9bb0250f1c69f60c5cf533c17ba37,b4d51e1fecb62690ba020ccb96b635b1edfabdb6c9071b06417842391f6e9f5d,3366774.2102705324,12254759.999999965,20256840.368335113,20256840.368335113,0.0,1000000.0,0.0,0.0,220155.93561368145,42891660.0,0.0,220155.93561368145,0.9950091391400657,bf9574783604906193cf6dd9d3a8723d47cfb1ec77316f113410685f5b18708d,PASS
h06,LA-0358,358,80f5a6864443973cc565a29b28f93495aea029d42223aad2f0feda8b8172e146,003111069f562e7bec42cdfdb4ecd4484b45bdd89db2758f9cf1d583de6dade7,17de16b0d6951c01a6ead0d5687d9076ca387d051ab479c45587a6f766e4ba63,6faca3c761acad43136dfdbadf66429a8719fbaff656ed04e4b987c3ad6c177d,f9ecbc7f504aa34a789d1fb7c524ac8bf72aed5290302e04d3093905392ffbde,f35270f7a5bf6c4e383f419992faf4b4888d219e81c8296fbfd8e51f6d12e0e8,2426096.768757898,14845559.999999965,20121087.656832032,20121087.656832032,0.0,0.0,1000000.0,0.0,220155.93561368145,42891660.0,0.0,1220155.9356136816,0.9723394761758473,0a039a39bdd276b30caf1ceb790ac3edbe9341923dbea8476d06fc334f07940a,PASS
h06,LA-0467,467,6ed05e7203ba586d58759f43d77bb66ed24c3504e1d20b11d06a882b1629a44b,a635e2756ae4b717e8015b783fa663fa4b3976bd9a969e2e286ab451e1a34e91,ff92fa4da627cb4b37efd8f25ae322e1351aeabfb327f2ea869a33f68c40af66,89c4834bc02a71a472899068ee9a2b672c63ad69c04a8d167bb105a28c328bba,e840002f41f17671d65e8754f2156a08613e40c37642d4d1fe9ef8e571b78b92,f6127ab2d7284af5a6a999ebce51399a36d0b1a939ececb17876082cdcdf602e,1979846.7075228726,16079225.5008,31018918.088877767,31018918.088877767,0.0,1000000.0,0.0,220155.93561368145,0.0,0.0,42891660.0,42891660.0,0.02766052382415274,7b06f0ac0c6c8ffd2745d87fc06dc4323581fb55d97b39b45f46ee8f4c4ab68f,PASS
h06,LA-0021,21,9fded1a882f69cf4d2dca2d7ce3bba95dc7361f67a087596586ebf2a095d9f41,374653a59e3c08adc8d3795cd0ff0312e192ba14a3b7af6f2b731e26a7e28b22,d9c3a060025385eb351b5e9c657f43ae69ae6434a40dcdf3975a4c44b86639d2,1043c26bc69168369bc901ea703ec25f7f026952832577aa46ccfa6b5ef68654,cacb53486d5cf1cffb8bca5287605aec52541edc44563e5d63a263c6c37d27f4,a8aa3a7333872c3274b0bb97048d7841865e3c8fe5dca7eb4866063fb12e15b4,5593383.925167518,14845559.999999965,24754516.53733837,24754516.53733837,0.0,0.0,1000000.0,0.0,220155.93561368145,42891660.0,0.0,1220155.9356136816,0.9723394761758473,0f8c09f558eca748064e2d587f0e74c85b9118ad7730946234715e91209769b9,PASS
h06,LA-0148,148,04949c9aa7503e012cd08b6d35df8721951ff4a5b3a42f610bfed87a16f59ff9,6024117e31a15079dfc0da4753540f87fa9c5e5d594252437835ea999ba8b650,1b1b3722ae4751de993aa9353f0ca3779941448b0cc858f6def33acfc275c85a,259b6d6901da74ab80c15b5199bb5a1c25a6ab4cb43397349702a7cba5f85bd5,00719a1d0e220e6ee4cc849fd136c9875714bc1540690ec8e3ca0a97a50a80e4,9445a93689584b9116758284a2bd7d9347c562afc9701a76ea0953a1577c7308,5318530.548255287,14845559.999999965,26382728.85704612,26382728.85704612,0.0,0.0,1000000.0,0.0,220155.93561368145,42891660.0,0.0,1220155.9356136816,0.9723394761758473,7344c63bf87b77fb66fbe93e58b2e749e3687896740d2ba646e4ebc1b021078f,PASS
