heldout_scenario,simulation_id,sample_index,input_sha256,training_scenario_count,budget,algorithm_identity,implementation_revision,status,certificate_status,iterations,full_exact_certification_calls,result_sha256,failure_type,failure_message,first_stage_sha256,policy_sha256,policy_label,training_T_COST,training_worst_scenario,training_worst_loss,first_stage_cost,Q_Water,F_Water,R_Water,Q_Vaccine,F_Vaccine,R_Vaccine,Q_Crackers,F_Crackers,R_Crackers,row_sha256,full24_source_first_stage_sha256,full24_policy_sha256
h03,LA-0914,914,ee8287c989d9f42998cac1b0ade9bc594e098eb99d83ed33e878189f5cc95b45,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,5,2,f322277180c31ac67125990a211a6bbae5d648a842ce21c8e82ca827a22189f5,,,0037cadc3855f7ffd518514d71c45f42e1eea84f04aaf17b7ed116456e6f4893,4f45ab2d6bcbc82510c8117a97761976b2beefaf203a868fe2b17a9fcd4df6f4,P4,1212254701.0327225,h09,1205370714.8156204,6883986.217102075,0.0,20834416.584864948,R0,0.0,0.0,NONE,0.0,197240916.1613329,R0,c946235e56310345316801a87eafde5d593b5286c3a435a17b2c009d982488f9,5781a113e0147f440d32596ad5362f958cee8a07f32c8cd8365aced4e52793e2,fea7e2bd1f76a7b001baeac8e70c6c4513f3a4e6ebd8c2d56c44a8ced852191d
h03,LA-0802,802,08d200d068730669000640f9037f4ea66dcff16c72d21874b825ba042565721f,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,5,2,4c1742b213abe7fb0452fb13270bae753d3f8a8d0aca2f58599d8d9522779d5e,,,f7608211d5b75db7ee5a17080a2b0171c4ee6f2fbe3567242dc1b9a464428938,12b662d1d9f77ad2dfebd7b1b445818e3943809f510bc981424267ea210bf6d5,P4,1228589997.4005196,h09,1223511068.8220685,5078928.578451205,0.0,12280877.45567742,R0,0.0,0.0,NONE,0.0,64808565.87198676,R0,9a5c45a0224e0fd279c95febc802a1de78802609124ccc534bfbd985d27f00e3,14850fcbb4039461ac3473e5167138bad44c78f72304891cf1224949e7c0fb9b,8c68cd363295a80a6c076e957d45b83ecee681984fc17feee92fa4b88a8e79b9
h03,LA-0642,642,df36bdc338b56dbdb6049ba0f8338289089a63b99a8d10e273f60fe82107fd03,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,5,2,0f1788a4a96bbd20e5cebe1ec0f0095e728cc65192768d346d54466891a0cb78,,,5d974c6b7a0e34efa9580b0b1da171299e2e47f540bb81a926c57e3c2b46f4ad,f8865a610b658129099e27ca534731203a1d8f330a4927c5c35d907e8b661215,P1,1221165897.9019191,h09,1202027992.0464807,19137905.85543848,14229721.617536936,0.0,NONE,688215.5357769008,0.0,NONE,0.0,0.0,NONE,e92c3177532de97ffe97a605f19c35eecf60f5a7248c146f2afc9a8ad5fa8fa6,00fad34c6985a1520333da73f27ab22a1345cd2dbac3cfe4ad0469ff5a7a2175,99cd56c56fdba833c6dd1558a25723eb71028448c6e9f459a688864e2573ae3f
h03,LA-0765,765,029044c21e5aaa3ef1fdc23ba9f93ecbcab421d4ba2aea33a2a93e86bd5dc97c,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,5,2,e4c182d0d56d7a80682b3204a9a53dc2893f1f12465a36da369bb533a935a971,,,db95752b54820bca91ec4d6d69c46c228139f4e20573b8086c0688beb275ac7e,fb1b19d496931ae233090aeb2ef8aa8716b7761b63260c8b365e36b2ca79140a,P4,1224998391.0126872,h09,1224697016.076251,301374.93643616757,0.0,0.0,NONE,0.0,0.0,NONE,0.0,248652680.22669795,R0,be060f4487dafb041f4c9a9ffcfa2dbefbb40c7686087c03ebb68e40fd0f88cc,75ea928a548f83ac5dee4837c163a541cd2cd8e00856b314283b074725a9bf0e,9846171180d7fb2337bc339cd1e3d5fe62f34a6d62ed2a15b647a194fbaabd61
h03,LA-0334,334,edaf1d3f884b2a1b1bc5dfef3d1a8ae510e3ba39112540125e89d3ae561834b0,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,5,2,378a65dfc0149d2af3ebfc2e84f35a9338bbd67397a0cb0fae347a8b4a718295,,,87745900c76ea4e9d6953aed36082afa883a410183d1e12e04f4eca199d6b922,95e0a32dcfe4fed66f61da70c8de701d3783fa58943ba724ee5949966f896411,P4,1224359243.616294,h09,1223878241.703765,481001.9125290712,0.0,0.0,NONE,0.0,1158524.1569905917,R0,0.0,0.0,NONE,5d3eea440f6503111bdeb4a1ef4f424f5d4d15aa923b824be1d46fbc8d97382a,3ab8080c2cd9b2d8e60d97139b586fb8609b1bc5ea7a6c20729dcfd0f8d4519f,8f1f50a2cc179079aae8afd5fc19dbc298a30b64b36e4ec6ac1c244a28a729fe
h03,LA-0396,396,4a8ce3956cb01a1d091e6fc01863a6d00473bea19495791f759d72580abea560,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,4,2,ee494723fba5f749b910f66c20a4d28d4c6e2be89e09a0160d86e77d82d0031b,,,e4cc472c3977ef408340db55741be4b40c211651440d6c18841ba892cc875149,a8bea987a0da6455e57238ca017d5827a37578ff038aed196aba8a06f637da99,P4,1195686432.2114403,h09,1191051126.0533757,4635306.158064613,0.0,12283041.448163489,R0,0.0,0.0,NONE,0.0,168482864.2128283,R0,627b335b6bcde637af8627221d1f1ea0a7e64829200b0836c60a5454f0fad3c9,6321601fb1544f6fa904d6dc8c1f4396442dac34e9260793551cab38bec52802,fdcb7e0a151b0e042ddb8b70b2148461491661ff5b5fb2ac41a279daed7535b7
h03,LA-0358,358,65f12d3443be917eb572e0eca29833f1866f1a45141d44db32bfff161cc2c593,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,5,2,661e250a4941b6f9a1823092bd58b1afd37b83b71ecf8c52bb1fcaa516e33a5a,,,8e9de5d07cee0ead64766be9785b1618d59812e9c2cf7f4d39d4455f648e1fe4,17de16b0d6951c01a6ead0d5687d9076ca387d051ab479c45587a6f766e4ba63,P4,1168155110.8672476,h09,1165305679.9791734,2849430.888074171,0.0,0.0,NONE,0.0,0.0,NONE,0.0,868192363.9856374,R0,08ad3bbc339ec0205cc6fea27a19bb8a7185505372b055f4f5ddcfe1339704d7,fb1dc2ff59df43241a9a4691b0c60828a912025060f1637cde4dda39f5e525cd,6faca3c761acad43136dfdbadf66429a8719fbaff656ed04e4b987c3ad6c177d
h03,LA-0467,467,10bba651114fcf8a3e1f592ebce456644653baea223751f04413e110919e8399,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,5,2,77ee26e30a50f6613ebc56c266c526386f99c12a9cef623c0c70101cd9122c2e,,,49ceb96df705d4220e4de4604aeaee28d72cd394e626cf5a1a99ccf50ac6cb85,aae212fbb53960cb3e0ba3f9956cc35cb4c212f0312a1ef853c37679529997a8,P4,1229783603.3591185,h09,1216823757.4785635,12959845.880554894,0.0,0.0,NONE,0.0,1854856.8679622686,R1,0.0,0.0,NONE,7a28df4d42229ca3422d7ae722895caec7d243e54442996859647779e6ef4c43,459cdf77a9f30bf46b6834568261fc6193863ac4968604741fab07b60e882b8c,89c4834bc02a71a472899068ee9a2b672c63ad69c04a8d167bb105a28c328bba
h03,LA-0021,21,9c0c8e916a30a3fa9f17a2b27ecaaa74ee626fafee16b17aef6e1fa739cc5936,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,5,2,a3c7857e01569250c541babaef5f4c5728e73513380539e30199fd13ff5525f7,,,cf59ba189ac1e3c4bf94ebbb4aa7bab0fe6bf4ee22a08546cf607a72344be7a6,d9c3a060025385eb351b5e9c657f43ae69ae6434a40dcdf3975a4c44b86639d2,P4,1233499223.9417398,h09,1229183651.3295689,4315572.612170886,0.0,0.0,NONE,0.0,0.0,NONE,0.0,267830195.45473477,R0,a6a49cf55c93b797c2f5d3126a6a898743818f71d6ce616e8d8aafb43e7a49fe,fbb66c657174c3eb494e70bcbf150d790ef245ef49a7f4c520736f540e2a0b67,1043c26bc69168369bc901ea703ec25f7f026952832577aa46ccfa6b5ef68654
h03,LA-0148,148,7151e912cd4a11e3ecf51701a50a70afb496f08ac17c31ec24434fead2eac7fd,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,6,2,96f495db3bcf94989eece9315ce38364831a1c9cbacc88a3342bdcc2d0af36b1,,,71e9e7cf4d7e13782018c6e4859223c8decd38723aee0f4ec448164c942749db,1b1b3722ae4751de993aa9353f0ca3779941448b0cc858f6def33acfc275c85a,P4,1237050663.6348436,h09,1230832025.3260527,6218638.30879087,0.0,0.0,NONE,0.0,0.0,NONE,0.0,134080467.9226798,R0,4622c885cb09d470ba9e2472382fb526e4320efbb5406fd67ff969829c9e5fbc,70144a1e05815d4dc6b051fb2e96f5a208050735c21579657d4987fc5d3bfdbc,259b6d6901da74ab80c15b5199bb5a1c25a6ab4cb43397349702a7cba5f85bd5
h03,LA-0248,248,5307af164a6996b7fe150e6061a6fb611ca85e3861ec87d3eff546c5283a391a,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,5,2,9df4814a1dd3ee5baba524e1f9b64c340d079042137c6a6605c620e71be5be9a,,,324adb86350bf8945b5663cad85872970950479f246b2bb4a03edef242ae6821,8b688f954121def249693295bd3430ebb08f6be9f5f37867645687cbde029673,P1,1221280555.623522,h09,1202142649.7680836,19137905.85543848,14259995.052117981,0.0,NONE,686855.3732090498,0.0,NONE,0.0,0.0,NONE,7cd797bed0460a6a312e541a583c49045e0a429cba5c12e064f062c5245736b0,1983b21ce001238a0ecbd7326dd0a98420fd407c476f027a1bef44a1591f0726,c62849d21859bf8c6a8a5581a9853918d0565e2f76d73c64f450d470d3ca310b
h03,LA-0349,349,a13fac328519453bbee1dec8c125b0a9799e9407a66ec9ae666070e54c274bb7,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,5,2,7f7cf877a682efe16a42ce91c2ef72e5ecb182f0cc6732949b16fd27f946ff05,,,63a5c152ae95fdebccdfeebd73500fb3155abb33a9a558381edac65c5149a253,c526cec696c0b2254a7cdc1651cc9e6265d6e89ae78e4571153958b71d41410d,P1,1239632077.264095,h09,1220494171.4086566,19137905.85543848,21622869.407663703,0.0,NONE,356046.9853006866,0.0,NONE,0.0,0.0,NONE,e705c7fb21acffd0b85ca93f53134867b9d92982e721ceef08a2806f1d81b8d7,c2c30ce711a07a5c2b470a4a31c1a74864664be71688b7abfa27ddd049cf2634,8948a75374f6fd975d89262e878fe65efbd066724f34ae092ea3eff353ad6744
h03,LA-0460,460,37dfad7be959263ecce1cd54aabb1f0f5b60556d7a5f449d2dde0296e586db54,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,5,2,1415bb7c9b205754d2f9694a801e710ba6e6a455df898eccf4c7b7043d0c9451,,,bc82f6d85c1c22394ee5ad3e37454ed07ef0ba7b3dfe5271ce9fbd7e75d5ade8,5f1275ad1fbcda5c7ed7beeff659c90ec703440282dab6263ffbd2f4880e8e1b,P1,1223726355.2354798,h09,1204588449.3800414,19137905.85543848,14937905.886059597,0.0,NONE,656397.351070871,0.0,NONE,0.0,0.0,NONE,8b66ca77bbcdc14a8ca6fdef381063b70dc4035a49699ce4969d4dc4e1e1f5d4,228489daa290d1e95435524ae0fe637fb0518291c9d99ebad9ff5a7d0e1b36b2,8bb6f96d74daab4f54f8294c104bfefa930f5199cf92dcb0d8a25a20e8a12823
h03,LA-0561,561,73dd93caf509846cc5710ab0f5b4d5b3114929efd58489783f34388ee3b681ab,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,4,2,35a4c79ea265b2db51feb532091048fbe76e022510808c722b7ca8d053389415,,,92a1fb81d16f764d0c27285b71eb65238f4a502aa510195f1eb1cc19488f58a2,40a6905d787113641792b6f56d351461a78ded81c41ff79360f33ddc61c90a65,P4,1211485977.8549132,h09,1204213899.0331867,7272078.821726525,0.0,0.0,NONE,0.0,0.0,NONE,0.0,521824479.949944,R0,4b005b61c0ddfff3f668c3843715e6fc0ba016bca255a66d3f0d394f2a241c12,927a9cb85f252cfdaad6ca13255eeb4364edcc2287a5c5730e623ccccb0b7db4,32b4fc6d127953ad6df2c6fbf74b8a3e367f01d72376d9d324e38bc78cfc03b9
h03,LA-0563,563,a93264f0e144faccdd338cf2e8d48a820c54bc1f6a529a554fd7b4af6e8e27f0,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,4,2,8d02b45c115a1f39e82030f66690b767ef55843b15b3e776956df832c7efa1b4,,,085fb238bd84ed083bdd604e14dd824ea1d83ee7f6a8b3bde00722f30e207973,c69f7dd39ca658fac5de2ce221b5f584a79dbb0f4afa219f925b39cc1f20065e,P4,1141896801.8584661,h09,1141609833.3870263,286968.47143994115,0.0,12487768.167985333,R0,0.0,0.0,NONE,0.0,343580130.2353977,R0,ddf1f3e0e29674288f6b9ac9ed916e1d464b36ac222ee042e78be7f87444b9db,d0ac31351bd43aada63d8fe5d8a1e4affbd940d768164954d7e3f5d638a277f4,2d6bf122be2e26b49e505da0fce8dcd394a81c47d8db2a54b1ef40c48efe56f0
h03,LA-0925,925,4dfda4bc0ee7248e080300b564d60d5217502a1f39ef08a8cf411018fa42116e,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,5,2,a5ca42f0643a5a208c42c00a37502c70b1704fa82057c333ed1de5a2825a82f5,,,bf8524bab0ab147a63be156d40327c3b360675054e6cf6dd357b81c64e9fa190,a14987f1c27cb35e0bce44dce59f1f75a88b66c9a4f053665b9952c448ec4efd,P4,1227665391.629992,h09,1219037472.1888132,8627919.44117886,0.0,0.0,NONE,0.0,1515150.0263708746,R0,0.0,0.0,NONE,9df27bee2c875ec0a4ee2b3891806207745d377088a0db8018505786eb091216,5347f99f745abbd2a395d29a46d94165ed289b7fbe9f33c7d6d5d21d75d260c6,38b9a4ba709d709145e907b23b512ddbfe4e0ea5a876df6581a9a13d1f82a9dc
