heldout_scenario,simulation_id,sample_index,loho_first_stage_sha256,full24_first_stage_sha256,loho_policy_sha256,full24_policy_sha256,loho_heldout_recourse_sha256,full24_heldout_recourse_sha256,heldout_emergency_expenditure,heldout_shortage_loss,heldout_total_cost,full24_policy_heldout_total_cost,heldout_policy_regret_vs_full24,heldout_exercise_Water,heldout_shortage_Water,heldout_exercise_Vaccine,heldout_shortage_Vaccine,heldout_exercise_Crackers,heldout_shortage_Crackers,heldout_raw_total_shortage,heldout_service_level_cross_unit_descriptive,row_sha256,status
h15,LA-0914,914,0b4e3c4215c50229414007bb9738bcd7703a8a2172e8e46e9aaff0c1c0295934,b0cd97439c36a8dc0fb2ecbf5d6d0140713fd5e423d17c79a4e8ad127509ad07,4f45ab2d6bcbc82510c8117a97761976b2beefaf203a868fe2b17a9fcd4df6f4,fea7e2bd1f76a7b001baeac8e70c6c4513f3a4e6ebd8c2d56c44a8ced852191d,5ecd5361de32365323259385fef3366e33dd4db2faf168c978136d72468af19f,8279b819883af33183b4d906536b9f3458db16a5ffbb97d01a3f905451e787ae,6136718.506448496,15683779.999999955,28704484.72355053,28704484.72355053,0.0,4400000.0,0.0,0.0,281758.0482897376,54893230.0,0.0,281758.0482897376,0.9952705311822916,b74cbe411a9c7f0497795f914ea9ac7bb5a5029d15c6a30d0f57a042d42575cb,PASS
h15,LA-0802,802,c97fad206cd9555c2466deb99117366ee9c79a8ae44e117bbf7c8b904f3cf6b6,98abb891557869060b34f30516f6af956cc96ed1bb5e54b615d5a1cda32ca7ba,12b662d1d9f77ad2dfebd7b1b445818e3943809f510bc981424267ea210bf6d5,8c68cd363295a80a6c076e957d45b83ecee681984fc17feee92fa4b88a8e79b9,dd77abcb8ea77259cb7731411038142b36be85d7fe2887d614a6a2268e987255,ff461bdf9f2084bf07129e26ec8bd3999a59d097540020a391b76b3d28ccc5ce,9461025.851189712,15683779.999999955,30223734.42964087,30223734.42964087,0.0,4400000.0,0.0,0.0,281758.0482897376,54893230.0,0.0,281758.0482897376,0.9952705311822916,dedbc0a6c4db358603f06ae2919f7306af91551d77c790d4b02cfd2e8a5a82e8,PASS
h15,LA-0642,642,66453f71a91f51ee419567d5c4593dfae6aa65f1a5830b5ca72adb6166a09df2,46e78e6e42701e48c539ef42555acf45c46431d71b7a9d0bc73e7bd94f862859,f8865a610b658129099e27ca534731203a1d8f330a4927c5c35d907e8b661215,99cd56c56fdba833c6dd1558a25723eb71028448c6e9f459a688864e2573ae3f,081328def5c3b4510f44ba50fff96d2199dfc890d95562bdabc1760940fb876c,dc511f68db07b0c4601735d9181b0fb12bcc5c64b215a4e8c810706f52e0ce94,0.0,20578374.0624,39716279.91783848,39716279.91783848,0.0,0.0,0.0,0.0,0.0,0.0,54893230.0,54893230.0,0.07858596705877374,6be5ec79f16c2d0b233619cc499b71f51e44c357ce3cb563eb6b348d5b5eff3a,PASS
h15,LA-0765,765,bbbb3c02c571a08769d5c086e43d46ee3b551e55835a1a80ee0e529cbf9f0237,db5220c6436b325b032342b57b366f0664d9fb27550f29bc808d7d4d309334cb,fb1b19d496931ae233090aeb2ef8aa8716b7761b63260c8b365e36b2ca79140a,9846171180d7fb2337bc339cd1e3d5fe62f34a6d62ed2a15b647a194fbaabd61,b6ec7a52dd089ae3e58399a3b12b2429ec34c5655bf6bec8e8ad319bd87891a6,1d1809aabb9e488fb5f47cfba11882ceaf50c4553c0d9773a0543ff408ca670e,7584077.181985989,27083299.999999955,34968752.11842211,34968752.11842211,0.0,0.0,4400000.0,0.0,281758.0482897376,54893230.0,0.0,4681758.048289738,0.9214140329412263,c1fba53aeca284d0db90ad0d582dbfc959d72ff2398722954d9feb3dfe549311,PASS
h15,LA-0334,334,cb4939ef075a59901ee9df3e7c98753d70f73340ed7343aab124b5d5406add70,93e44626d4e257a2561a87b512ca670b2f6d9f94aadeb1e21cf86f78d7cf52ae,8942ded1e57df0efe4004f053d40c63726af2c7d57169510e903b9780def83bf,8f1f50a2cc179079aae8afd5fc19dbc298a30b64b36e4ec6ac1c244a28a729fe,94b21bd0d5f9fadf790e5205112e5088b51607faddddfa8bdcc12ae9eec3c887,2d0eb8cf5ee6f18b2f2d891942b88bcede5fd5987fe2004c1a139dfc635bf967,5977361.9374448545,31081980.82889276,37540344.67886669,37540344.67886669,0.0,345805.632818913,4054194.367181087,281758.0482897376,0.0,0.0,54893230.0,58947424.367181085,0.010534012706808538,077ab6adadcc64548750c31597a0bb1084e9e690d21a3aac2b6f9d76cee5421f,PASS
h15,LA-0396,396,09f3ee0b0b0515e6fe9f48d8ca64fd54d929e401c1e26d25412685236f7c81b3,6aa61f97a73add7082ed9b3484989c97745891b0ec05b9daaa357aa67793bfcf,a8bea987a0da6455e57238ca017d5827a37578ff038aed196aba8a06f637da99,fdcb7e0a151b0e042ddb8b70b2148461491661ff5b5fb2ac41a279daed7535b7,10d8753edcffd94bc55151f49362ce1e050bcdf5a98a70c3aaf8d1062a8ea209,f4ed17ee7f2ca78eeef4c160469992da1bf6eece68da410dc4cd15292f6f5405,5766588.215074384,15683779.999999955,26085674.37313895,26085674.37313895,0.0,4400000.0,0.0,0.0,281758.0482897376,54893230.0,0.0,281758.0482897376,0.9952705311822916,acd5a34e6007733256a7e33edd22e07352387c9cf5e2f14643b13a5b6a324e61,PASS
h15,LA-0358,358,85746edfd1a877d9f55dfb436462cdc0bc54ac15b258a6c676c4d272c1973033,003111069f562e7bec42cdfdb4ecd4484b45bdd89db2758f9cf1d583de6dade7,17de16b0d6951c01a6ead0d5687d9076ca387d051ab479c45587a6f766e4ba63,6faca3c761acad43136dfdbadf66429a8719fbaff656ed04e4b987c3ad6c177d,1b7df430d7e84c1a17a562fef4561c5aab3084761cd1bf10d13a27b39cf33434,f1548085302a5af32571f13ff097cc77f64c9ed235a59646233a21a1c7460be2,3104945.9948550393,27083299.999999955,33037676.882929165,33037676.882929165,0.0,0.0,4400000.0,0.0,281758.0482897376,54893230.0,0.0,4681758.048289738,0.9214140329412263,f0823fc556211c712889b4d9fdac1dcc583993b02b133c4d7a400bf797e6a8f7,PASS
h15,LA-0467,467,3630fa5226dabb8fe93248031ffbc87e67b989ef88caea720bd07d59528db726,a635e2756ae4b717e8015b783fa663fa4b3976bd9a969e2e286ab451e1a34e91,ff92fa4da627cb4b37efd8f25ae322e1351aeabfb327f2ea869a33f68c40af66,89c4834bc02a71a472899068ee9a2b672c63ad69c04a8d167bb105a28c328bba,55cbdf2d1dfdf5a412a4706a682a6c0f1d62fabc62d233ddb47e0abf5d268d05,4dd777887517e2ecf9af0b8b8ecc24908c775c8534eb318264cc81ce90d61947,3611907.0169029837,20578374.0624,37150126.95985788,37150126.95985788,0.0,4400000.0,0.0,281758.0482897376,0.0,0.0,54893230.0,54893230.0,0.07858596705877374,6e28f803d271c6b3c3c539acfd551b8698ebf2d507c8341dae493185e944a75c,PASS
h15,LA-0021,21,675f920ac83c9508f61a8c9473f4b6034a5c7bacf007aaf18c3def5a8659fc54,374653a59e3c08adc8d3795cd0ff0312e192ba14a3b7af6f2b731e26a7e28b22,d9c3a060025385eb351b5e9c657f43ae69ae6434a40dcdf3975a4c44b86639d2,1043c26bc69168369bc901ea703ec25f7f026952832577aa46ccfa6b5ef68654,ec421c33579b6b034b0761ed21417f07e186a8249162ef45bf4e8f5be94018ef,38221cfdf770aceb1430f5b97bc8a96829fc4abea9903baff1109bec643a60d3,7158475.803513395,27083299.999999955,38557348.41568424,38557348.41568424,0.0,0.0,4400000.0,0.0,281758.0482897376,54893230.0,0.0,4681758.048289738,0.9214140329412263,7b02a50d5479da9c4c8f526d1dfcac57bee6400887062127f4a3794bf474012d,PASS
h15,LA-0148,148,897f4f9c1616d286fa0be7248430c699e78f3671cca47672102543df7de8cbb8,6024117e31a15079dfc0da4753540f87fa9c5e5d594252437835ea999ba8b650,1b1b3722ae4751de993aa9353f0ca3779941448b0cc858f6def33acfc275c85a,259b6d6901da74ab80c15b5199bb5a1c25a6ab4cb43397349702a7cba5f85bd5,054c58f5714f5cb71af739ea673efa11e0651feef81ba740f00fa96fd6aa534d,f03bd5c68acbef0da5d22700558c51c235780c4e933f469378a8c76f96a057a1,6806715.3532272605,27083299.999999955,40108653.66201808,40108653.66201808,0.0,0.0,4400000.0,0.0,281758.0482897376,54893230.0,0.0,4681758.048289738,0.9214140329412263,d076a4641d6b05d8e563bbe243a59521148ae702218ea8c401cba6d1f66c6dae,PASS
