heldout_scenario,simulation_id,sample_index,loho_first_stage_sha256,full24_first_stage_sha256,loho_policy_sha256,full24_policy_sha256,loho_heldout_recourse_sha256,full24_heldout_recourse_sha256,heldout_emergency_expenditure,heldout_shortage_loss,heldout_total_cost,full24_policy_heldout_total_cost,heldout_policy_regret_vs_full24,heldout_exercise_Water,heldout_shortage_Water,heldout_exercise_Vaccine,heldout_shortage_Vaccine,heldout_exercise_Crackers,heldout_shortage_Crackers,heldout_raw_total_shortage,heldout_service_level_cross_unit_descriptive,row_sha256,status
h03,LA-0914,914,0037cadc3855f7ffd518514d71c45f42e1eea84f04aaf17b7ed116456e6f4893,b0cd97439c36a8dc0fb2ecbf5d6d0140713fd5e423d17c79a4e8ad127509ad07,4f45ab2d6bcbc82510c8117a97761976b2beefaf203a868fe2b17a9fcd4df6f4,fea7e2bd1f76a7b001baeac8e70c6c4513f3a4e6ebd8c2d56c44a8ced852191d,11e9107705d47364c5da8634559c0f0f3512fc883feb1010f0811c265ce4a341,e3c143c19e5734d827b960b8512377715cef3bc5a675f19cef5b6f0030a794f7,731546.5273700827,2812179.999999992,10427712.74447215,10427712.74447215,0.0,861000.0,0.0,0.0,50520.62374245458,4218270.0,0.0,50520.62374245458,0.9901515232398321,ea4df5ffe415a3f6c9d1b09d60091d676c1132255b25e0df9760325274377db7,PASS
h03,LA-0802,802,f7608211d5b75db7ee5a17080a2b0171c4ee6f2fbe3567242dc1b9a464428938,98abb891557869060b34f30516f6af956cc96ed1bb5e54b615d5a1cda32ca7ba,12b662d1d9f77ad2dfebd7b1b445818e3943809f510bc981424267ea210bf6d5,8c68cd363295a80a6c076e957d45b83ecee681984fc17feee92fa4b88a8e79b9,97d04de029467734aa5437959f7763bea7ff8af5c1d91455fcedb87ba60d7df0,007acc8b1bb1579f2d72eca658514cc91bcd57375cb1856c9dc49f0f0a178184,1127830.8756583184,2812179.999999992,9018939.454109516,9018939.454109516,0.0,861000.0,0.0,0.0,50520.62374245458,4218270.0,0.0,50520.62374245458,0.9901515232398321,813ed9f1676ca489e30bc211a5f524a96feedee6dfda93497e8f6edae246b647,PASS
h03,LA-0642,642,5d974c6b7a0e34efa9580b0b1da171299e2e47f540bb81a926c57e3c2b46f4ad,46e78e6e42701e48c539ef42555acf45c46431d71b7a9d0bc73e7bd94f862859,f8865a610b658129099e27ca534731203a1d8f330a4927c5c35d907e8b661215,99cd56c56fdba833c6dd1558a25723eb71028448c6e9f459a688864e2573ae3f,8ffc6c6342537e6ec1857934d07af00d50fe423a64f77320246d5594aca90067,0673aa1430514d14388db109eaf55a2035536ae74ca8d828a054befb0b9a85bb,0.0,1581345.0576,20719250.913038477,20719250.913038477,0.0,0.0,0.0,0.0,0.0,0.0,4218270.0,4218270.0,0.17769158443302158,0b13227aedeff4b7f62b84ac1d93ea2eae0689649065db50bf73da407b1b807f,PASS
h03,LA-0765,765,db95752b54820bca91ec4d6d69c46c228139f4e20573b8086c0688beb275ac7e,db5220c6436b325b032342b57b366f0664d9fb27550f29bc808d7d4d309334cb,fb1b19d496931ae233090aeb2ef8aa8716b7761b63260c8b365e36b2ca79140a,9846171180d7fb2337bc339cd1e3d5fe62f34a6d62ed2a15b647a194fbaabd61,a69f4d5d9169c22346e99f03fddb804e44cd1ab229ab44225fa00759588bebb0,a9b2df4317008f0e93a918189ec2aac4443be69befa713a9d2e2872d8f3d7bb3,582798.3752177826,5042858.799999992,5927032.111653943,5927032.111653943,0.0,0.0,861000.0,0.0,50520.62374245458,4218270.0,0.0,911520.6237424546,0.8223084155669784,a9468d648aa3634ffcac6ddc62abb7fcc6322a0ba7c0abe9b716bf2e74f9cb4a,PASS
h03,LA-0334,334,87745900c76ea4e9d6953aed36082afa883a410183d1e12e04f4eca199d6b922,93e44626d4e257a2561a87b512ca670b2f6d9f94aadeb1e21cf86f78d7cf52ae,95e0a32dcfe4fed66f61da70c8de701d3783fa58943ba724ee5949966f896411,8f1f50a2cc179079aae8afd5fc19dbc298a30b64b36e4ec6ac1c244a28a729fe,beb815aacf3c765ed2fcfeaa044e12cdc26244483f9a9ef60adf07ec5e3ba998,1cd6c7cc029780eaad29e88719246bbdf7b6a5f23f72c7452307d8442d38b7e5,1013855.7726310738,3812023.8576,5306881.542760145,4715611.951505807,591269.5912543377,0.0,861000.0,50520.62374245458,0.0,0.0,4218270.0,5079270.0,0.009848476760167868,eac4e808c4c7a5519bce8d3f5379f7529650053ec00b10caefab4a7efcc9952f,PASS
h03,LA-0396,396,e4cc472c3977ef408340db55741be4b40c211651440d6c18841ba892cc875149,6aa61f97a73add7082ed9b3484989c97745891b0ec05b9daaa357aa67793bfcf,a8bea987a0da6455e57238ca017d5827a37578ff038aed196aba8a06f637da99,fdcb7e0a151b0e042ddb8b70b2148461491661ff5b5fb2ac41a279daed7535b7,527d1ffde377947052d67f5105021ef8dbbe8dc946fd730d5033b9156d9accd8,d1310f7b96cacf28b658d8abd32231e41c232d67fe8351f03b56cb1323cfa39d,687424.0001522081,2812179.999999992,8134910.158216814,8134910.158216814,0.0,861000.0,0.0,0.0,50520.62374245458,4218270.0,0.0,50520.62374245458,0.9901515232398321,1e9581c5a1436e5fe4899261bd2e1052db6ebb9c439143edcb0bdc879b59552c,PASS
h03,LA-0358,358,8e9de5d07cee0ead64766be9785b1618d59812e9c2cf7f4d39d4455f648e1fe4,003111069f562e7bec42cdfdb4ecd4484b45bdd89db2758f9cf1d583de6dade7,17de16b0d6951c01a6ead0d5687d9076ca387d051ab479c45587a6f766e4ba63,6faca3c761acad43136dfdbadf66429a8719fbaff656ed04e4b987c3ad6c177d,9e3cae16b3ff35b7987ff4b623fa10ad005cf30814e68ce654c282fd06674fda,fb3b81edf2bf37fdbc86c61d961173d9473a6dc2c4f6c8a0bf39459a8c5935d3,238599.56030492586,5042858.799999992,8130889.248379089,8130889.248379089,0.0,0.0,861000.0,0.0,50520.62374245458,4218270.0,0.0,911520.6237424546,0.8223084155669784,3f676ae7e487283282ae1deba65c0c75c920647f09b075307d0bca99f0431b7c,PASS
h03,LA-0467,467,49ceb96df705d4220e4de4604aeaee28d72cd394e626cf5a1a99ccf50ac6cb85,a635e2756ae4b717e8015b783fa663fa4b3976bd9a969e2e286ab451e1a34e91,aae212fbb53960cb3e0ba3f9956cc35cb4c212f0312a1ef853c37679529997a8,89c4834bc02a71a472899068ee9a2b672c63ad69c04a8d167bb105a28c328bba,95e9bc5f540bccb6d1d83826b062b7d2c24e393dabe8ae4e6ed8933228bc207c,9588c03f51039c6cad3a0c893dc07215f8afc8958df6cafe9f856446ee9629da,375040.4372729402,3812023.8576,17146910.175427835,15213721.135175604,1933189.040252231,0.0,861000.0,50520.62374245458,0.0,0.0,4218270.0,5079270.0,0.009848476760167868,6f4630532806dda36c959f7479bf2dbc089ebcf04cf56cfa05a4f5f3243a3f9a,PASS
h03,LA-0021,21,cf59ba189ac1e3c4bf94ebbb4aa7bab0fe6bf4ee22a08546cf607a72344be7a6,374653a59e3c08adc8d3795cd0ff0312e192ba14a3b7af6f2b731e26a7e28b22,d9c3a060025385eb351b5e9c657f43ae69ae6434a40dcdf3975a4c44b86639d2,1043c26bc69168369bc901ea703ec25f7f026952832577aa46ccfa6b5ef68654,3732c13075f78bdc901bc5e686385da2937ed6fb5f250bad4e77fae5465d2bef,a7e0b8a7f728d50588d2fff96f34e05f0b84d93ea6cc454c02b9e34f5b18bff2,550093.0392998635,5042858.799999992,9908524.451470742,9908524.451470742,0.0,0.0,861000.0,0.0,50520.62374245458,4218270.0,0.0,911520.6237424546,0.8223084155669784,dd384372905e7a5f0850ca1e1a0df201ee2d087b386415830a8f1faa1b7292df,PASS
h03,LA-0148,148,71e9e7cf4d7e13782018c6e4859223c8decd38723aee0f4ec448164c942749db,6024117e31a15079dfc0da4753540f87fa9c5e5d594252437835ea999ba8b650,1b1b3722ae4751de993aa9353f0ca3779941448b0cc858f6def33acfc275c85a,259b6d6901da74ab80c15b5199bb5a1c25a6ab4cb43397349702a7cba5f85bd5,9938cfde41e09a93667bc257fb2e3785a3a46576301ea8dee65126772cdec8bc,e35e39f7964bd74cbdfbe87269782de2bf2b75792491c3b3ffa5d574bd40128d,523062.00915956224,5042858.799999992,11784559.117950425,11784559.117950425,0.0,0.0,861000.0,0.0,50520.62374245458,4218270.0,0.0,911520.6237424546,0.8223084155669784,f2ba1478a739fc2f13fb16ce556849724ae6ad5d465204a05333e2a77bf41962,PASS
