heldout_scenario,simulation_id,sample_index,loho_first_stage_sha256,full24_first_stage_sha256,loho_policy_sha256,full24_policy_sha256,loho_heldout_recourse_sha256,full24_heldout_recourse_sha256,heldout_emergency_expenditure,heldout_shortage_loss,heldout_total_cost,full24_policy_heldout_total_cost,heldout_policy_regret_vs_full24,heldout_exercise_Water,heldout_shortage_Water,heldout_exercise_Vaccine,heldout_shortage_Vaccine,heldout_exercise_Crackers,heldout_shortage_Crackers,heldout_raw_total_shortage,heldout_service_level_cross_unit_descriptive,row_sha256,status
h07,LA-0914,914,0be25fccd86af3b5b8d14fd8ea7002e7706270ba3585c837e3c7a2a883e0005e,b0cd97439c36a8dc0fb2ecbf5d6d0140713fd5e423d17c79a4e8ad127509ad07,4f45ab2d6bcbc82510c8117a97761976b2beefaf203a868fe2b17a9fcd4df6f4,fea7e2bd1f76a7b001baeac8e70c6c4513f3a4e6ebd8c2d56c44a8ced852191d,c83b6585de734dd00febdc9c3ec00eeef763f3ed9c24c216d0babde3f245d259,7e2cd4536998f005f38c3b48274975000e7152789d035ecbf87127345bbd690f,842189.1656187207,5039999.999999985,12766175.38272078,12766175.38272078,0.0,600000.0,0.0,0.0,90543.2595573438,7560000.0,0.0,90543.2595573438,0.9890257820959293,2f7b18d2d9a77bf03d41ce4be3673325e9f2eefeaefa686979cbf6e21145315f,PASS
h07,LA-0802,802,33083d4c78459ce4bfdfdc52db775f28023e9786c471a9c5cb8dad41d35a0f3f,98abb891557869060b34f30516f6af956cc96ed1bb5e54b615d5a1cda32ca7ba,12b662d1d9f77ad2dfebd7b1b445818e3943809f510bc981424267ea210bf6d5,8c68cd363295a80a6c076e957d45b83ecee681984fc17feee92fa4b88a8e79b9,67375f00123dc60cd09970ed590bd2c3f566bad167b7a11a80bd247473eadb39,0fd89050943cb7b08f048a66048f5285f1a06b4f44bf700e1c52d7bda57a8eec,1298409.4771721761,5039999.999999985,11417338.055623367,11417338.055623367,0.0,600000.0,0.0,0.0,90543.2595573438,7560000.0,0.0,90543.2595573438,0.9890257820959293,5f21ee3c180008848d0af98b782a7dc7946c48c0c51fd1eff3043bbd4710b3c4,PASS
h07,LA-0642,642,175b7acb822a6e6d9d0dab153ebe57c616c200dc45270c23dbf16009cdae98fd,46e78e6e42701e48c539ef42555acf45c46431d71b7a9d0bc73e7bd94f862859,f8865a610b658129099e27ca534731203a1d8f330a4927c5c35d907e8b661215,99cd56c56fdba833c6dd1558a25723eb71028448c6e9f459a688864e2573ae3f,40257e7177324b4ab174088bccc23b822beef193e9662c794db38d29f4e3c3e8,0b18da6db385ac8f5f4297d528bc846e7b2d748ba97f5531fcb4e5827bd623d3,0.0,2834092.8,21971998.65543848,21971998.65543848,0.0,0.0,0.0,0.0,0.0,0.0,7560000.0,7560000.0,0.08369670188171252,65e4fb330b0c71651dcee9762eecfcc65650c0293d79e8cc22a7765e58af8af7,PASS
h07,LA-0765,765,788a9a8baefaf0b04b7930313a2647fc66d69ab0485e8b3e0256d5f08caad7e9,db5220c6436b325b032342b57b366f0664d9fb27550f29bc808d7d4d309334cb,fb1b19d496931ae233090aeb2ef8aa8716b7761b63260c8b365e36b2ca79140a,9846171180d7fb2337bc339cd1e3d5fe62f34a6d62ed2a15b647a194fbaabd61,2976034e11c0496d4efc489599643fe08f15c7b8cc0ca85005a29f6afa3b2fd0,c7a88e0958c0b3cb5b7ba5e3c3e5f45d19b03860bfce7110195dc4ceb9ae342e,1044493.5285428473,6594479.999999985,7940348.464979,7940348.464979,0.0,0.0,600000.0,0.0,90543.2595573438,7560000.0,0.0,690543.2595573438,0.9163032981182875,ec79a96eb3fd95ce5857390d0f304dc89abe7ba50050007c0be13ec6546e6380,PASS
h07,LA-0334,334,792bd6793235043398eec91d3a5202d9b124a24b9459d88727b14b01db5118aa,93e44626d4e257a2561a87b512ca670b2f6d9f94aadeb1e21cf86f78d7cf52ae,8942ded1e57df0efe4004f053d40c63726af2c7d57169510e903b9780def83bf,8f1f50a2cc179079aae8afd5fc19dbc298a30b64b36e4ec6ac1c244a28a729fe,9578547fcb2f5a61cd01916637141a362e32541a695e602495e32c9ef2a08429,61e5222b3179f90591cc2a6db80db15e1e46dd5ff685925fcd02985251c2244d,2150381.115361611,3463958.376289346,6095341.404180028,6095341.404180028,0.0,356883.7516252331,243116.2483747669,90543.2595573438,0.0,0.0,7560000.0,7803116.248374767,0.054230006086481986,d2e2e96d65192e7c7a63a93d2d227c1ed78c0d97e7a9ab8a93d81d32bb051a29,PASS
h07,LA-0396,396,fece4300ab02cd548a7f176b9dbdaae34e28ef1e2563860f114a2b07bc13cfbc,6aa61f97a73add7082ed9b3484989c97745891b0ec05b9daaa357aa67793bfcf,a8bea987a0da6455e57238ca017d5827a37578ff038aed196aba8a06f637da99,fdcb7e0a151b0e042ddb8b70b2148461491661ff5b5fb2ac41a279daed7535b7,9b97ae943d07683648bf4baa6b86b00867f261ddbd54e5337b154d67f96442a0,62811e795e2a8627b452cdbf4d9d0b26256b3bf62827a90feecaa8f4d9546ec9,791393.3337853033,5039999.999999985,10466699.491849901,10466699.491849901,0.0,600000.0,0.0,0.0,90543.2595573438,7560000.0,0.0,90543.2595573438,0.9890257820959293,ae6ffe6928bf774c4d1febb80de911468386ccb67db262430e818d8b54d37391,PASS
h07,LA-0358,358,d37092573bf0c4eb1ef2a8087a82c55615777263a49e0b11ace760c040b95140,003111069f562e7bec42cdfdb4ecd4484b45bdd89db2758f9cf1d583de6dade7,17de16b0d6951c01a6ead0d5687d9076ca387d051ab479c45587a6f766e4ba63,6faca3c761acad43136dfdbadf66429a8719fbaff656ed04e4b987c3ad6c177d,fed4732b8d3ccab5b540be2fbf1eb4fad0bb6dd76cd213a96772df12af7e0682,7d202b90bfb5ed1ebedcbc48c679f8a661129689f901486ecbfca4c71af203e6,427619.0656134481,6594479.999999985,9871529.953687605,9871529.953687605,0.0,0.0,600000.0,0.0,90543.2595573438,7560000.0,0.0,690543.2595573438,0.9163032981182875,0ce47e4180e6326cdce85adf4c542603347fc355e4292ae4830391b96f927182,PASS
h07,LA-0467,467,07f6820649e03801a903f5083cec8aa2a324592bd4e09f2bc990d0613c4817f2,a635e2756ae4b717e8015b783fa663fa4b3976bd9a969e2e286ab451e1a34e91,ff92fa4da627cb4b37efd8f25ae322e1351aeabfb327f2ea869a33f68c40af66,89c4834bc02a71a472899068ee9a2b672c63ad69c04a8d167bb105a28c328bba,1ac8807ea758767c10646d3d948369b779b7ee6b8a5e78d1eb97a93d153553d8,1f6dceac7ee3c680d609f3a097ef8d15c47a7250559400d1e25caa589c2ad3d1,879458.8763122062,2834092.8,16673397.556867102,16673397.556867102,0.0,600000.0,0.0,90543.2595573438,0.0,0.0,7560000.0,7560000.0,0.08369670188171252,1ed61bc91758f3531f27e1209ed679134e70532b05477aac5da9e58d9f53a272,PASS
h07,LA-0021,21,3ba15b65ee61357b2a6f168c0c1629e0b06cac50817dceb3b155d20ec893f427,374653a59e3c08adc8d3795cd0ff0312e192ba14a3b7af6f2b731e26a7e28b22,d9c3a060025385eb351b5e9c657f43ae69ae6434a40dcdf3975a4c44b86639d2,1043c26bc69168369bc901ea703ec25f7f026952832577aa46ccfa6b5ef68654,0f9ef7b711c388ccb4f5a7aad55ed6f35978c5aca64ba3bfc64d94ed165fb1d6,43bf88feacce0d3e436311b3def59fb2c63c05e031bc1dcbc6bd4878f32364b9,985878.897535475,6594479.999999985,11895931.509706346,11895931.509706346,0.0,0.0,600000.0,0.0,90543.2595573438,7560000.0,0.0,690543.2595573438,0.9163032981182875,13b86c9be83d30a38f359f046904d6f3f8beeb1ae1664778bd0f9c0e607f1522,PASS
h07,LA-0148,148,94285c88e6acd3ad1f6dd510f90829b503a85f974b3cba42d8232f07cd41ca52,6024117e31a15079dfc0da4753540f87fa9c5e5d594252437835ea999ba8b650,1b1b3722ae4751de993aa9353f0ca3779941448b0cc858f6def33acfc275c85a,259b6d6901da74ab80c15b5199bb5a1c25a6ab4cb43397349702a7cba5f85bd5,0d1d2785c31a63239a0192b6143b28b31d162df446c9d3cf212ef8297596496e,4b920bf68924cb9d4991f9c71a3967026fe58fe9ca94c41535782a53028134f0,937433.7795461861,6594479.999999985,13750552.088337041,13750552.088337041,0.0,0.0,600000.0,0.0,90543.2595573438,7560000.0,0.0,690543.2595573438,0.9163032981182875,454deea268a6c1e54f21f830935ada320eca765e042de5c5311fee7a9695c01d,PASS
