heldout_scenario,simulation_id,sample_index,loho_first_stage_sha256,full24_first_stage_sha256,loho_policy_sha256,full24_policy_sha256,loho_heldout_recourse_sha256,full24_heldout_recourse_sha256,heldout_emergency_expenditure,heldout_shortage_loss,heldout_total_cost,full24_policy_heldout_total_cost,heldout_policy_regret_vs_full24,heldout_exercise_Water,heldout_shortage_Water,heldout_exercise_Vaccine,heldout_shortage_Vaccine,heldout_exercise_Crackers,heldout_shortage_Crackers,heldout_raw_total_shortage,heldout_service_level_cross_unit_descriptive,row_sha256,status
h10,LA-0914,914,c5c2487c204baebeff35546291695b0d943ac6c9f8f90033dc3f5ee99040c5ea,b0cd97439c36a8dc0fb2ecbf5d6d0140713fd5e423d17c79a4e8ad127509ad07,4f45ab2d6bcbc82510c8117a97761976b2beefaf203a868fe2b17a9fcd4df6f4,fea7e2bd1f76a7b001baeac8e70c6c4513f3a4e6ebd8c2d56c44a8ced852191d,bb25f02b52b2618e1332c106522e739c2c759ad1b5c2d92e3921798cfa567fc9,2c8b11a562eb45200ffb1ef1f7f9428f6def6a52eb6fa376165e237d516f296c,2251748.2961781463,10499999.999999968,19635734.51328019,19635734.51328019,0.0,2250000.0,0.0,0.0,188631.79074446624,15750000.0,0.0,188631.79074446624,0.9896291379739485,cce112627fb8e3caa024a3a26d836efaf4dfced40bcf600c5e99f29d44567f23,PASS
h10,LA-0802,802,ed40b68aa7ff7124ba4ae3b758cbe4fe29283cb586d2f1eaf7120e67c305c163,98abb891557869060b34f30516f6af956cc96ed1bb5e54b615d5a1cda32ca7ba,12b662d1d9f77ad2dfebd7b1b445818e3943809f510bc981424267ea210bf6d5,8c68cd363295a80a6c076e957d45b83ecee681984fc17feee92fa4b88a8e79b9,3d6693af00d54c56e497939fde9a961739f2d1d48231a967ab767da0a05b6d82,bf71c7d440852a3d64aed4c37739fd7607723f372feb886ed05ae6761d7f95af,3471537.568185283,10499999.999999968,19050466.146636456,19050466.146636456,0.0,2250000.0,0.0,0.0,188631.79074446624,15750000.0,0.0,188631.79074446624,0.9896291379739485,587922a0c87d98caea324b1fe98ca4ee43d9f83e1cfa80b985a4ec5e44e6eb7e,PASS
h10,LA-0642,642,0336bfb66e89f813151515f2d564054b46b37af8991189ec757b5c766bb72cf0,46e78e6e42701e48c539ef42555acf45c46431d71b7a9d0bc73e7bd94f862859,f8865a610b658129099e27ca534731203a1d8f330a4927c5c35d907e8b661215,99cd56c56fdba833c6dd1558a25723eb71028448c6e9f459a688864e2573ae3f,ce12f08a7ddba4a4230bae58eb91bcc6151c221571600622633a2f9046f141e2,1a8b6200c8051f09c49225de3175a7e69ee83dae0b9134fd1f11aa5d1fc42229,0.0,5904360.0,25042265.85543848,25042265.85543848,0.0,0.0,0.0,0.0,0.0,0.0,15750000.0,15750000.0,0.1340745042727951,cd90d39a0807f0c699ee53474ca3886f26061e9b48c74907939880093f614a80,PASS
h10,LA-0765,765,effd4521a702b44cda7aa7e8765c6b72c9880f6d0121952350ac426c1ff7f02f,db5220c6436b325b032342b57b366f0664d9fb27550f29bc808d7d4d309334cb,fb1b19d496931ae233090aeb2ef8aa8716b7761b63260c8b365e36b2ca79140a,9846171180d7fb2337bc339cd1e3d5fe62f34a6d62ed2a15b647a194fbaabd61,66debbe3544746c38fdf190671e61993278c5682608a442f44c26747a460889c,9aceb4dd6ae476e1d3fd06762474b4fc989f638ff5cab5011e01005904133ebd,2176028.184464265,16329299.99999997,18806703.120900404,18806703.120900404,0.0,0.0,2250000.0,0.0,188631.79074446624,15750000.0,0.0,2438631.7907444662,0.8659254957272049,48efd2e09c9ef17fd0fc34010373cdbba1a9e8973f74979e62a030ad41a6dbb2,PASS
h10,LA-0334,334,d3440fa6be4576f91dad10ef59ab52f78fc438f7f139e9f9aa63ee49b9d12e5b,93e44626d4e257a2561a87b512ca670b2f6d9f94aadeb1e21cf86f78d7cf52ae,8942ded1e57df0efe4004f053d40c63726af2c7d57169510e903b9780def83bf,8f1f50a2cc179079aae8afd5fc19dbc298a30b64b36e4ec6ac1c244a28a729fe,2cff1705adfe86d359f1eaa7e79277558e81f0a05537b6ef2ec20f2d0ada1c8c,7153a5439f87038e4a119331c4f52ae81084e9991fd7ab19e125dda425da238c,4118837.088509013,10809045.576289346,15408884.577327432,15408884.577327432,0.0,356883.7516252331,1893116.248374767,188631.79074446624,0.0,0.0,15750000.0,17643116.248374768,0.029992115330373048,f6c29994012115411dfaa403a21cd03a7334b29881aa558a01fde6f90d4dbf09,PASS
h10,LA-0396,396,d60e305fded5208d1d080583ad0d9c65e5a409ed1367f677aa452fd2edb412fe,6aa61f97a73add7082ed9b3484989c97745891b0ec05b9daaa357aa67793bfcf,a8bea987a0da6455e57238ca017d5827a37578ff038aed196aba8a06f637da99,fdcb7e0a151b0e042ddb8b70b2148461491661ff5b5fb2ac41a279daed7535b7,a69eee5e8d4484c015381b75220ae1826400e9c0b398819c8dadb94ac7e2cf62,7057f3d7cbe93da43fcc459b0cf51e235650495f63393c9490ef0007eeea9f97,2115936.2572049075,10499999.999999968,17251242.415269487,17251242.415269487,0.0,2250000.0,0.0,0.0,188631.79074446624,15750000.0,0.0,188631.79074446624,0.9896291379739485,c5898637f52688d65523632d7b41bdfd8fa1ded013ed89f68e78fb5a89007db2,PASS
h10,LA-0358,358,0545beecf755a8bf55b5b9982c94f3b43638f946ffc5b46101a71cd9eddf0f0a,003111069f562e7bec42cdfdb4ecd4484b45bdd89db2758f9cf1d583de6dade7,17de16b0d6951c01a6ead0d5687d9076ca387d051ab479c45587a6f766e4ba63,6faca3c761acad43136dfdbadf66429a8719fbaff656ed04e4b987c3ad6c177d,cfd97dc043b57c7ce76b68a8dea7952e2416043f9f3716d8ceb3f573726b389c,fbd676c2f4a72ec395adb2c87041a1def0bddfebec0f99a377301eab70ecc9fd,890873.0533613502,16329299.99999997,20069603.94143549,20069603.94143549,0.0,0.0,2250000.0,0.0,188631.79074446624,15750000.0,0.0,2438631.7907444662,0.8659254957272049,f812b61fd7b49086db70edf832a54b7296a1ef514e2e31a0fcf9216799d00f1c,PASS
h10,LA-0467,467,6b355ce8b6c199ab7638e5d78f185420f4ac24da19b2fb129a0fa9b3bd43481c,a635e2756ae4b717e8015b783fa663fa4b3976bd9a969e2e286ab451e1a34e91,ff92fa4da627cb4b37efd8f25ae322e1351aeabfb327f2ea869a33f68c40af66,89c4834bc02a71a472899068ee9a2b672c63ad69c04a8d167bb105a28c328bba,5f955ce1cc546933e9abadee3a713736645b29e11eef10a1c0faafe91e4806ab,2a982d49c8c660c0f4c6c96beb4218d16ff304dfe4c55f6903be302f95578382,2177722.5541611942,5904360.0,21041928.43471609,21041928.43471609,0.0,2250000.0,0.0,188631.79074446624,0.0,0.0,15750000.0,15750000.0,0.1340745042727951,cad5e9553c054efcd83b65170bc4b5feed15a8ed6bcce466fc10aa57906a3f36,PASS
h10,LA-0021,21,8f1d300537482ceeaf4f0d2ecd2c65b59ecd2a5f9d75ce375aeb9ce707c47c3d,374653a59e3c08adc8d3795cd0ff0312e192ba14a3b7af6f2b731e26a7e28b22,d9c3a060025385eb351b5e9c657f43ae69ae6434a40dcdf3975a4c44b86639d2,1043c26bc69168369bc901ea703ec25f7f026952832577aa46ccfa6b5ef68654,bd675f4923223b2b71c08dd9b19f4be28a3c6f7aeeee498fba4fe4b67759322d,66db9cbbd63d0bc428a5c4cec7db149fabf00beb1ce1ff78a44d3e287ec4615a,2053914.3698655728,16329299.99999997,22698786.98203643,22698786.98203643,0.0,0.0,2250000.0,0.0,188631.79074446624,15750000.0,0.0,2438631.7907444662,0.8659254957272049,2a64337dc390614f60c8ac1945414502efad05894593fde18143f642499a50b8,PASS
h10,LA-0148,148,ceecf6279d1cbd0235817f844613ba1c7f8b55a36fabcf416608809d021f8f95,6024117e31a15079dfc0da4753540f87fa9c5e5d594252437835ea999ba8b650,1b1b3722ae4751de993aa9353f0ca3779941448b0cc858f6def33acfc275c85a,259b6d6901da74ab80c15b5199bb5a1c25a6ab4cb43397349702a7cba5f85bd5,15dd1109c73fb3ae9d56b8b3c4be2e8014d0b0607ac803ed064f0260b6ad45c5,ae99315d0ce5fc981caf393f0ce0791159cf0fde098e171af2ecb05768d9d4ff,1952987.0407212211,16329299.99999997,24500925.349512063,24500925.349512063,0.0,0.0,2250000.0,0.0,188631.79074446624,15750000.0,0.0,2438631.7907444662,0.8659254957272049,be733b4584a5cf16e16d383f976294f7750346fcea303bcca0f406397a858760,PASS
