case_id,simulation_id,sample_index,input_sha256,model_kind,algorithm_identity,implementation_revision,status,certificate_status,failure_type,failure_message,data_sha256,scenario_sha256,budget_ratio,budget,beta,lambda_Water,lambda_Vaccine,lambda_Crackers,gamma_D,h_V_tau,a_C,result_sha256,iterations,full_exact_certification_calls,complete_full_exact_certification_calls,first_stage_sha256,policy_label,mixed_aggregate_QF,same_item_QF_coexistence,cross_item_specialization,portfolio_pattern,T_COST,certified_objective,C_Q,C_F,C_R,first_stage_cost,worst_scenario,worst_category,worst_hurricane,exact_worst_case_loss,worst_exercise_cost,worst_shortage_penalty,worst_total_shortage,worst_total_F_exercise,budget_spend,budget_residual,budget_usage,Q_budget_share,F_reservation_budget_share,R_budget_share,emergency_budget_share,Q_Water,F_Water,R_Water,z_R0_Water,z_R1_Water,z_R2_Water,Q_active_Water,F_active_Water,same_item_QF_Water,worst_exercise_Water,worst_shortage_Water,Q_Vaccine,F_Vaccine,R_Vaccine,z_R0_Vaccine,z_R1_Vaccine,z_R2_Vaccine,Q_active_Vaccine,F_active_Vaccine,same_item_QF_Vaccine,worst_exercise_Vaccine,worst_shortage_Vaccine,Q_Crackers,F_Crackers,R_Crackers,z_R0_Crackers,z_R1_Crackers,z_R2_Crackers,Q_active_Crackers,F_active_Crackers,same_item_QF_Crackers,worst_exercise_Crackers,worst_shortage_Crackers,experiment_part,background_simulation_id,background_sample_index,m_F,phi,psi,eta_1,eta_2,c_R1_ratio,c_R2_ratio,scaled_retry_count,witness_gated_retry_count,shortage_loss_Water,shortage_loss_Vaccine,shortage_loss_Crackers,F_total,paid_R_any,R1_item_count,R2_item_count,row_sha256
CQF_A100_MF100,LA-0914,914,ee8287c989d9f42998cac1b0ade9bc594e098eb99d83ed33e878189f5cc95b45,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,d926bb934159fd57813dac82e714afe8744ded92b083732b7523d6790b087485,663f493f16f0700e13d30c199b9ffec8598ea4a3081af7144c9ab504b83bf900,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.5,1.0,4a5f7a4cb681061a0b658b3954bc076127d71263bda600840f5c9f2e9de48748,3,2,2,d217482f60fd4ed48d736101f887cc77046bb8c66fcd53fb862c570207a913e8,P4,False,False,False,Q[NONE]|F[Water+Crackers],1214899896.36326,1214899896.36326,0.0,6131016.83835086,0.0,6131016.83835086,h09,5,Katrina,1208768879.5249093,13006889.017087616,1195761990.5078216,1780155910.2931075,101801433.77127889,19137905.85543848,0.0,1.0,0.0,0.32035985988553656,0.0,0.6796401401144634,0.0,20834416.584864948,R0,1,0,0,False,True,False,10399999.999999996,1.862645149230957e-09,0.0,0.0,NONE,0,0,1,False,False,False,0.0,9557344.06438629,0.0,183105341.11968923,R0,1,0,0,False,True,False,91401433.77127889,1770598566.2287211,CRACKERS_QF_INTERACTION_SUPPLEMENT,LA-0914,914,1.0,0.2,0.85,0.41703436585592946,0.5904406859922471,0.1119855930660333,0.24608150148315483,0,0,4.825741052627564e-09,531999999.99999845,663761990.507823,203939757.70455417,False,0,0,f688ec76bafe7b4f9f7ff2797c7f306f2119ec5081867060443a7136a115047e
CQF_A100_MF100,LA-0802,802,08d200d068730669000640f9037f4ea66dcff16c72d21874b825ba042565721f,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,e85124b86ec1209ad001e2d4da399c96ef2c981f39061990131e7f4c679b8527,da223cdfa2b470b81c36af832a8aea97cd5aa8e81eb2840b7c8398688c2572d1,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.5,1.0,2f8851ea98796b7e34e87e9992a854aecf93fe3e78071a86236690f9f465d82f,3,2,2,d4992430c84212a45e7a7cd5af7153119bec8b81ad34ad8ded6d4b87a23fe9de,P4,False,False,False,Q[NONE]|F[Crackers],1205630340.8090584,1205630340.8090584,0.0,4161236.283083032,0.0,4161236.283083032,h09,5,Katrina,1201469104.5259755,14976669.572355445,1186492434.95362,1693954663.082796,188002680.9815903,19137905.85543848,0.0,1.0,0.0,0.21743425401481534,0.0,0.7825657459851846,0.0,0.0,NONE,1,0,0,False,False,False,0.0,10400000.0,0.0,0.0,NONE,0,0,1,False,False,False,0.0,9557344.06438629,0.0,222003642.930166,R0,1,0,0,False,True,False,188002680.9815903,1673997319.0184097,CRACKERS_QF_INTERACTION_SUPPLEMENT,LA-0802,802,1.0,0.2,0.85,0.22450693111694414,0.6983941516583669,0.264049851643112,0.35249072367712136,0,0,26944320.000000004,531999999.99999845,627548114.9536214,222003642.930166,False,0,0,c1e7384356ea3c84c7c00270bd79d281e1e15993bb008409e6becf7c71a788c2
CQF_A100_MF100,LA-0642,642,df36bdc338b56dbdb6049ba0f8338289089a63b99a8d10e273f60fe82107fd03,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,189bf269334d63b1b19345141399c249b58ddbb1f71e02c0a8a22c6d51051f03,838f7b2cf72dadf93254870bff0c3d4d70a6ef253054161c13854ebb2bac251a,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.5,1.0,1776fc6f99d236c88e73d5212ab7cf762dc5909ec7832e8a5da1e17d583f2c54,3,2,2,a2e0b4ab2a4a574fb2bd1a5969318f67ca60cc5dc92337e0fb4628dad29b07dd,P4,False,False,False,Q[NONE]|F[Water+Crackers],1214379143.933571,1214379143.933571,0.0,6020356.947041972,0.0,6020356.947041972,h09,5,Katrina,1208358786.986529,13117548.908396505,1195241238.0781326,1778766792.6296182,103190551.43476824,19137905.85543848,0.0,1.0,0.0,0.3145776237231906,0.0,0.6854223762768094,0.0,20285785.013458222,R0,1,0,0,False,True,False,10399999.999999996,1.862645149230957e-09,0.0,0.0,NONE,0,1,0,False,False,False,0.0,9557344.06438629,0.0,180993190.16211018,R0,1,0,0,False,True,False,92790551.43476824,1769209448.5652318,CRACKERS_QF_INTERACTION_SUPPLEMENT,LA-0642,642,1.0,0.2,0.85,0.06699705468517274,0.4844005160083719,0.16895822976115987,0.5937229103707351,0,0,4.825741052627564e-09,531999999.99999845,663241238.0781341,201278975.1755684,False,0,0,8edcf8fda8d38d5ae6f6be6696a77f9863d4e210a28ca8e80d3a19b0c836dc42
CQF_A100_MF100,LA-0765,765,029044c21e5aaa3ef1fdc23ba9f93ecbcab421d4ba2aea33a2a93e86bd5dc97c,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,26f06daa2c7efb23dbc65747d64195144b6af4c70c41ba98c4b6739348cf73f2,3b50a601f0d7492d5e9b297e39ce5dbdbcb31f8499d382c4c3f9f6d074b7a2a1,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.5,1.0,7e70f437e79797e85defd8b3da07f8aae8cb17ca61ab84f3845da9545f900f01,3,2,2,7198bd8f30e059986e5ce6b5af7711d6ace718dddf763d3a1bc4f1b3ef723722,P4,False,False,False,Q[NONE]|F[Water+Crackers],1213090841.5653293,1213090841.5653293,0.0,5746592.693790614,0.0,5746592.693790614,h09,5,Katrina,1207344248.8715386,13391313.161647864,1193952935.7098908,1775330219.944381,106627124.12000532,19137905.85543848,0.0,1.0,0.0,0.3002728060843494,0.0,0.6997271939156505,0.0,18967474.959288407,R0,1,0,0,False,True,False,10400000.0,0.0,0.0,0.0,NONE,0,1,0,False,False,False,0.0,9557344.06438629,0.0,175498612.2260133,R0,1,0,0,False,True,False,96227124.12000532,1765772875.8799946,CRACKERS_QF_INTERACTION_SUPPLEMENT,LA-0765,765,1.0,0.2,0.85,0.1898448484679951,0.4371363058080994,0.28539794189257744,0.5283998480867639,0,0,0.0,531999999.99999845,661952935.7098924,194466087.18530172,False,0,0,6129c144c6e2ea69e14a1ef25b2f17b82cd4cb80289512532897d4d782371766
CQF_A100_MF100,LA-0334,334,edaf1d3f884b2a1b1bc5dfef3d1a8ae510e3ba39112540125e89d3ae561834b0,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,918b5822fd6ec3f22d438df4c3dea7139e102b853091ddc3a738d9a7ebd0fa17,dfcb4cb0c3a31cc625229332ea177ead411bcdbc9a62105ff67c9ce2e224a241,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.5,1.0,dc20cbfdf8432da242fb901ac80481c18b6f5d4d79d1bb95005e565d3399f558,3,2,2,22dd732ebaa5dcd67ed9eab1aacb53fa61b53e69498da56e535cb1fab52445aa,P4,False,False,False,Q[NONE]|F[Water+Crackers],1206467749.2437654,1206467749.2437654,0.0,4339185.575458296,0.0,4339185.575458296,h09,5,Katrina,1202128563.668307,14798720.279980183,1187329843.388327,1757662986.9056382,124294357.15874803,19137905.85543848,0.0,1.0,0.0,0.22673251756148732,0.0,0.7732674824385127,0.0,12960039.706589645,R0,1,0,0,False,True,False,10399999.999999996,3.725290298461914e-09,0.0,0.0,NONE,0,1,0,False,False,False,0.0,9557344.06438629,0.0,141930326.0705651,R0,1,0,0,False,True,False,113894357.15874803,1748105642.8412519,CRACKERS_QF_INTERACTION_SUPPLEMENT,LA-0334,334,1.0,0.2,0.85,0.2895217928490091,0.7929187165613949,0.17394007451564966,0.24644435350093383,0,0,9.651482105255128e-09,531999999.99999845,655329843.3883284,154890365.77715474,False,0,0,5eb5590edd0ec3dcc8152676429831eb848bcca54a1bf24ed0f71e97f8f98609
CQF_A100_MF100,LA-0396,396,4a8ce3956cb01a1d091e6fc01863a6d00473bea19495791f759d72580abea560,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,f3bdcd4cd39d0cf6d6c045b3e54893014f79636311fb193948a94b8647b528d8,15cfdb765b791e74408fa2af35f9876e005e17106ccaa9b3f7daa14f2218a0b2,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.5,1.0,323fac67870d61691016632bd09efe3db1b63b42ef22e882e553f038566e35a2,3,2,2,83e1f357622a1957a627d4bede63559f71acec44102559047a3452b505c40cd5,P4,False,False,False,Q[NONE]|F[Crackers],1205633040.9969661,1205633040.9969661,0.0,4161810.0730134244,0.0,4161810.0730134244,h09,5,Katrina,1201471230.9239528,14976095.782425053,1186495135.1415277,1693961865.8887813,187995478.17560512,19137905.85543848,0.0,1.0,0.0,0.217464235870444,0.0,0.7825357641295559,0.0,0.0,NONE,1,0,0,False,False,False,0.0,10400000.0,0.0,0.0,NONE,0,0,1,False,False,False,0.0,9557344.06438629,0.0,222034254.8556031,R0,1,0,0,False,True,False,187995478.17560512,1674004521.824395,CRACKERS_QF_INTERACTION_SUPPLEMENT,LA-0396,396,1.0,0.2,0.85,0.2258018163452346,0.4689931271083667,0.24058119227255972,0.5575706905747949,0,0,26944320.000000004,531999999.99999845,627550815.1415292,222034254.8556031,False,0,0,3e2e51f28d07f790ff6290b4eda7df743f2212d68722e882f9935cccb2944f5a
CQF_A100_MF100,LA-0358,358,65f12d3443be917eb572e0eca29833f1866f1a45141d44db32bfff161cc2c593,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,fe238c1a9747079b498d933457b0306d03232f20a74cefc950bd8bf315c6f492,dba0f2fd04b4d9003b835f260817787fcc69acbc22a653076f34b70045485ed8,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.5,1.0,22dd9d99ab69bb051b4d15fe7556b7068119fbeb4c42945ccb614a7915d4a909,3,2,2,0afb2c82e4eebae455b279f7ac922d3bedafdce00653c92ccde043439e6ef3ae,P4,False,False,False,Q[NONE]|F[Crackers],1221409673.8373015,1221409673.8373015,0.0,2965571.2994799707,4548773.252104702,7514344.551584673,h09,5,Katrina,1213895329.2857168,11623561.303853802,1202271767.981863,1736046353.832484,145910990.23190233,19137905.855438475,3.725290298461914e-09,0.9999999999999998,0.0,0.15495798348476225,0.23768396011897316,0.6073580563962644,0.0,0.0,NONE,1,0,0,False,False,False,0.0,10400000.0,0.0,0.0,NONE,0,1,0,False,False,False,0.0,9557344.06438629,0.0,158214431.256934,R2,0,0,1,False,True,False,145910990.23190233,1716089009.7680976,CRACKERS_QF_INTERACTION_SUPPLEMENT,LA-0358,358,1.0,0.2,0.85,0.18122989396527178,0.8836407375974568,0.169448012860699,0.30677213883897214,0,0,26944320.000000004,531999999.99999845,643327447.9818645,158214431.256934,True,0,1,0fed945c8ea13657528be128f7325ca3f94d04d6c21b7daee9f87d623c406a89
CQF_A100_MF100,LA-0467,467,10bba651114fcf8a3e1f592ebce456644653baea223751f04413e110919e8399,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,27ea5c22e3a4a273d4d74108b41dbd28d2c4b175eba96268800eeb06704df66f,84d3ed63a907a0ce646917e3248ec6fa8d786775cf8b8b995e5155801c8ef810,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.5,1.0,5ad9ea95fff3de7fa06a218a855859b4fe6079a48a6f1fd7bb8c866a38450772,3,2,2,aa03d34258c7243211926ab19808533cc8e2aca0f65cbbd7d192d581fe00c7ad,P4,False,False,False,Q[NONE]|F[Crackers],1219133001.387927,1219133001.387927,0.0,6349331.36069385,681220.2953987733,7030551.656092623,h09,5,Katrina,1212102449.7318344,12107354.199345855,1199995095.5324886,1729973283.9184465,151984060.1459398,19137905.85543848,0.0,1.0,0.0,0.33176730038566576,0.035595341545960675,0.6326373580683735,0.0,0.0,NONE,1,0,0,False,False,False,0.0,10400000.0,0.0,0.0,NONE,0,0,1,False,False,False,0.0,9557344.06438629,0.0,338739402.51247597,R1,0,1,0,False,True,False,151984060.1459398,1710015939.8540602,CRACKERS_QF_INTERACTION_SUPPLEMENT,LA-0467,467,1.0,0.2,0.85,0.16440350159778977,0.6856890866437177,0.021458016811531793,0.5243704835539995,0,0,26944320.000000004,531999999.99999845,641050775.53249,338739402.51247597,True,1,0,1fbd69683414ee2ab3f8de532ae7ddc0c533e02b7ba3c5f9484fd2dfa5c5ee5e
CQF_A100_MF100,LA-0021,21,9c0c8e916a30a3fa9f17a2b27ecaaa74ee626fafee16b17aef6e1fa739cc5936,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,c0b5cdc304ab222a1a8e84fd3b156c1ba7dc79a17362c7ef6a980397b29b1619,cf90ac8884db2cbc00c8e1bf27ef07477342ce2234e2ca26bd75adc27c64b1dd,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.5,1.0,03a1a3d75954920da0ade5c6c9b4a2c42116bd0719df272be4bb97563687ebc3,3,2,2,53e02ecad41b353f40f5d1d2987103d146d2d55db06be52707e6ac54fbcfa63e,P4,False,False,False,Q[NONE]|F[Crackers],1218171110.1840966,1218171110.1840966,0.0,6826149.775278666,0.0,6826149.775278666,h09,5,Katrina,1211344960.408818,12311756.080159811,1199033204.328658,1727407419.6316605,154549924.4327259,19137905.85543848,0.0,1.0,0.0,0.35668216924261115,0.0,0.6433178307573888,0.0,0.0,NONE,1,0,0,False,False,False,0.0,10400000.0,0.0,0.0,NONE,0,1,0,False,False,False,0.0,9557344.06438629,0.0,364177858.2628396,R0,1,0,0,False,True,False,154549924.4327259,1707450075.567274,CRACKERS_QF_INTERACTION_SUPPLEMENT,LA-0021,21,1.0,0.2,0.85,0.4895801788402024,0.7979024230837806,0.1780116821200538,0.5815412425832497,0,0,26944320.000000004,531999999.99999845,640088884.3286597,364177858.2628396,False,0,0,181d10abb6a605e7f4cd54cc9203e4bea5b165dedc5a055210bbff00a3af4f39
CQF_A100_MF100,LA-0148,148,7151e912cd4a11e3ecf51701a50a70afb496f08ac17c31ec24434fead2eac7fd,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,abf6f033a2236f5460847fee96f0040933813db1f593b3376751fe6199836170,02cf3e213965b52416d4cc06db651e7a6598e5563a55e7a199c466e6a67ce357,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.5,1.0,fda89436f0b9d61a1abd2601d73909893df0dd95bdc389e4ad942692d318150d,3,2,2,4a0f82d6e3eb51defc051ad5f6fc299b6719fedb63bf532316ecab3cd0649c6a,P4,False,False,False,Q[NONE]|F[Water+Vaccine],1206980251.154238,1206980251.154238,0.0,4448092.231433712,0.0,4448092.231433712,h09,5,Katrina,1202532158.9228044,14689813.624004766,1187842345.2987995,1870799507.4967446,11157836.567641543,19137905.85543848,0.0,1.0,0.0,0.2324231431084025,0.0,0.7675768568915975,0.0,13383810.1463789,R0,1,0,0,False,True,False,10400000.0,0.0,0.0,975263.5330094093,R0,1,0,0,False,True,False,757836.5676415439,8799507.496744746,0.0,0.0,NONE,1,0,0,False,False,False,0.0,1862000000.0,CRACKERS_QF_INTERACTION_SUPPLEMENT,LA-0148,148,1.0,0.2,0.85,0.05591599509288373,0.4695359446158535,0.020611356015534925,0.45254055164375706,0,0,0.0,489815785.2987996,698026560.0,14359073.67938831,False,0,0,0bc7ee0e7bbcc17931aa13efe2589ca11abc78e3e3cc14c9f28c32f09dc594b5
