case_id,simulation_id,sample_index,input_sha256,model_kind,algorithm_identity,implementation_revision,status,certificate_status,failure_type,failure_message,data_sha256,scenario_sha256,budget_ratio,budget,beta,lambda_Water,lambda_Vaccine,lambda_Crackers,gamma_D,h_V_tau,a_C,result_sha256,iterations,full_exact_certification_calls,complete_full_exact_certification_calls,first_stage_sha256,policy_label,mixed_aggregate_QF,same_item_QF_coexistence,cross_item_specialization,portfolio_pattern,T_COST,certified_objective,C_Q,C_F,C_R,first_stage_cost,worst_scenario,worst_category,worst_hurricane,exact_worst_case_loss,worst_exercise_cost,worst_shortage_penalty,worst_total_shortage,worst_total_F_exercise,budget_spend,budget_residual,budget_usage,Q_budget_share,F_reservation_budget_share,R_budget_share,emergency_budget_share,Q_Water,F_Water,R_Water,z_R0_Water,z_R1_Water,z_R2_Water,Q_active_Water,F_active_Water,same_item_QF_Water,worst_exercise_Water,worst_shortage_Water,Q_Vaccine,F_Vaccine,R_Vaccine,z_R0_Vaccine,z_R1_Vaccine,z_R2_Vaccine,Q_active_Vaccine,F_active_Vaccine,same_item_QF_Vaccine,worst_exercise_Vaccine,worst_shortage_Vaccine,Q_Crackers,F_Crackers,R_Crackers,z_R0_Crackers,z_R1_Crackers,z_R2_Crackers,Q_active_Crackers,F_active_Crackers,same_item_QF_Crackers,worst_exercise_Crackers,worst_shortage_Crackers,experiment_part,background_simulation_id,background_sample_index,m_F,phi,psi,eta_1,eta_2,c_R1_ratio,c_R2_ratio,scaled_retry_count,witness_gated_retry_count,shortage_loss_Water,shortage_loss_Vaccine,shortage_loss_Crackers,F_total,paid_R_any,R1_item_count,R2_item_count,row_sha256
CQF_A080_MF100,LA-0914,914,ee8287c989d9f42998cac1b0ade9bc594e098eb99d83ed33e878189f5cc95b45,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,b6219afc317f58aca5b4f81c8daa5941e4369ab02e36d87c66ea7f17b633acd6,663f493f16f0700e13d30c199b9ffec8598ea4a3081af7144c9ab504b83bf900,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.5,0.8,bea55f3117980fe87a6308339a170729d7dda956bdc155ad435cfee4dc1a1cc1,3,2,2,83eb2fbb233fe11b71503e6aaf07bad6cabcd82202a3f12e1e2e1bf00409e137,P4,False,False,False,Q[NONE]|F[Water+Crackers],1214899896.36326,1214899896.36326,0.0,6131016.83835086,0.0,6131016.83835086,h09,5,Katrina,1208768879.5249093,13006889.017087616,1195761990.5078216,1780155910.2931075,101801433.77127889,19137905.85543848,0.0,1.0,0.0,0.32035985988553656,0.0,0.6796401401144634,0.0,20834416.584864948,R0,1,0,0,False,True,False,10399999.999999996,1.862645149230957e-09,0.0,0.0,NONE,0,0,1,False,False,False,0.0,9557344.06438629,0.0,183105341.11968923,R0,1,0,0,False,True,False,91401433.77127889,1770598566.2287211,CRACKERS_QF_INTERACTION_SUPPLEMENT,LA-0914,914,1.0,0.2,0.85,0.41703436585592946,0.5904406859922471,0.1119855930660333,0.24608150148315483,0,0,4.825741052627564e-09,531999999.99999845,663761990.507823,203939757.70455417,False,0,0,ea52561f3b44d0549855f819cef1a0e41fdbc3e5363a55f2d362dc8d16584cc0
CQF_A080_MF100,LA-0802,802,08d200d068730669000640f9037f4ea66dcff16c72d21874b825ba042565721f,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,64a4e029c65da348ccf62bad7b6a269a4cd682a3285f661d8b47c916b0d820fe,da223cdfa2b470b81c36af832a8aea97cd5aa8e81eb2840b7c8398688c2572d1,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.5,0.8,3ebf5ef2c32456a387618386d003228b8c3aa3fea9b0861eaa7deb6aa4326dbc,3,2,2,413fee0f3f86ec1591bd336899d84e560f8685bcbfcee5f91964ccc70165ef2c,P4,False,False,False,Q[NONE]|F[Crackers],1205630340.8090584,1205630340.8090584,0.0,4161236.283083032,0.0,4161236.283083032,h09,5,Katrina,1201469104.5259755,14976669.572355445,1186492434.95362,1693954663.082796,188002680.9815903,19137905.85543848,0.0,1.0,0.0,0.21743425401481534,0.0,0.7825657459851846,0.0,0.0,NONE,1,0,0,False,False,False,0.0,10400000.0,0.0,0.0,NONE,0,0,1,False,False,False,0.0,9557344.06438629,0.0,222003642.930166,R0,1,0,0,False,True,False,188002680.9815903,1673997319.0184097,CRACKERS_QF_INTERACTION_SUPPLEMENT,LA-0802,802,1.0,0.2,0.85,0.22450693111694414,0.6983941516583669,0.264049851643112,0.35249072367712136,0,0,26944320.000000004,531999999.99999845,627548114.9536214,222003642.930166,False,0,0,45f33dad516fd2ae28625ae9d325ce82d28416367e3e7facb690d864a80e6a39
CQF_A080_MF100,LA-0642,642,df36bdc338b56dbdb6049ba0f8338289089a63b99a8d10e273f60fe82107fd03,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,42e5e8422863389e2d92fd896dabb46258e15518f378d20e961c94c0e774ce2f,838f7b2cf72dadf93254870bff0c3d4d70a6ef253054161c13854ebb2bac251a,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.5,0.8,3c4c7c258ef39b40b79bd9557323c99dc8aefae53a16e22d29b50c843f2ae55f,3,2,2,c68e64d8185a918b59a3bf5ab21189f886c50d75dc0c2a08f57cf481d9e3a9eb,P4,False,False,False,Q[NONE]|F[Water+Crackers],1214379143.933571,1214379143.933571,0.0,6020356.947041972,0.0,6020356.947041972,h09,5,Katrina,1208358786.986529,13117548.908396505,1195241238.0781326,1778766792.6296182,103190551.43476824,19137905.85543848,0.0,1.0,0.0,0.3145776237231906,0.0,0.6854223762768094,0.0,20285785.013458222,R0,1,0,0,False,True,False,10399999.999999996,1.862645149230957e-09,0.0,0.0,NONE,0,1,0,False,False,False,0.0,9557344.06438629,0.0,180993190.16211018,R0,1,0,0,False,True,False,92790551.43476824,1769209448.5652318,CRACKERS_QF_INTERACTION_SUPPLEMENT,LA-0642,642,1.0,0.2,0.85,0.06699705468517274,0.4844005160083719,0.16895822976115987,0.5937229103707351,0,0,4.825741052627564e-09,531999999.99999845,663241238.0781341,201278975.1755684,False,0,0,d9a8729c6c426c2d43db33a760a19e15f347c137800e10422e688d38d1d87982
CQF_A080_MF100,LA-0765,765,029044c21e5aaa3ef1fdc23ba9f93ecbcab421d4ba2aea33a2a93e86bd5dc97c,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,1f7739adcacc6f0c0ac80ee93ad7ccbf880a99ddd1b8ef9221b8a361fe28b3e8,3b50a601f0d7492d5e9b297e39ce5dbdbcb31f8499d382c4c3f9f6d074b7a2a1,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.5,0.8,e4c7a1c9311b022ffa82b7003cb8f1405f28fd43544d28e4f7787025269f0b83,3,2,2,28b9dc2d0999713fc8d857f39e153b3bc90601090ebb098ef24357aa2bc5b260,P4,False,False,False,Q[NONE]|F[Water+Crackers],1213090841.5653293,1213090841.5653293,0.0,5746592.693790614,0.0,5746592.693790614,h09,5,Katrina,1207344248.8715386,13391313.161647864,1193952935.7098908,1775330219.944381,106627124.12000532,19137905.85543848,0.0,1.0,0.0,0.3002728060843494,0.0,0.6997271939156505,0.0,18967474.959288407,R0,1,0,0,False,True,False,10400000.0,0.0,0.0,0.0,NONE,0,1,0,False,False,False,0.0,9557344.06438629,0.0,175498612.2260133,R0,1,0,0,False,True,False,96227124.12000532,1765772875.8799946,CRACKERS_QF_INTERACTION_SUPPLEMENT,LA-0765,765,1.0,0.2,0.85,0.1898448484679951,0.4371363058080994,0.28539794189257744,0.5283998480867639,0,0,0.0,531999999.99999845,661952935.7098924,194466087.18530172,False,0,0,162bd647f5ba52412f7407d9adceaec2f3ea50030b0bbb95350caca61b3c1335
CQF_A080_MF100,LA-0334,334,edaf1d3f884b2a1b1bc5dfef3d1a8ae510e3ba39112540125e89d3ae561834b0,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,33c809f2ab4f43e6a0fb28d5ff1481451d6609f28f7d835dcaca90bafebb2420,dfcb4cb0c3a31cc625229332ea177ead411bcdbc9a62105ff67c9ce2e224a241,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.5,0.8,8c8df0e61ee4da0d563e33306b972f1d9d74f67f136ad2d6a185d43e023bcc08,3,2,2,1af42f37bddb11c4d82459f070408ee8b45aaeaa897744a8a70922055f73c53f,P4,False,False,False,Q[NONE]|F[Water+Crackers],1206467749.2437654,1206467749.2437654,0.0,4339185.575458296,0.0,4339185.575458296,h09,5,Katrina,1202128563.668307,14798720.279980183,1187329843.388327,1757662986.9056382,124294357.15874803,19137905.85543848,0.0,1.0,0.0,0.22673251756148732,0.0,0.7732674824385127,0.0,12960039.706589645,R0,1,0,0,False,True,False,10399999.999999996,3.725290298461914e-09,0.0,0.0,NONE,0,1,0,False,False,False,0.0,9557344.06438629,0.0,141930326.0705651,R0,1,0,0,False,True,False,113894357.15874803,1748105642.8412519,CRACKERS_QF_INTERACTION_SUPPLEMENT,LA-0334,334,1.0,0.2,0.85,0.2895217928490091,0.7929187165613949,0.17394007451564966,0.24644435350093383,0,0,9.651482105255128e-09,531999999.99999845,655329843.3883284,154890365.77715474,False,0,0,fd7fd719611bea03515390002d9e040cbadb5a0acd1b9a3a20fa135b8a8a1929
CQF_A080_MF100,LA-0396,396,4a8ce3956cb01a1d091e6fc01863a6d00473bea19495791f759d72580abea560,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,52b00cdeb9596fecf14bd97ad9e873cbdb8fc2cca7b63969084d10ca4fdd34d9,15cfdb765b791e74408fa2af35f9876e005e17106ccaa9b3f7daa14f2218a0b2,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.5,0.8,6b503952788d3b14c315a342220efa07090030917f9562aea1ccc84df52b9bbb,3,2,2,190e14aa2482bb0b4195a31663abcbfaf289b207e4afe7388897022d5f8bc9ba,P4,False,False,False,Q[NONE]|F[Water+Crackers],1205633040.9969664,1205633040.9969664,0.0,4161810.073013425,0.0,4161810.073013425,h09,5,Katrina,1201471230.9239528,14976095.782425053,1186495135.1415277,1755436385.735132,126520958.3292543,19137905.85543848,0.0,1.0,0.0,0.21746423587044403,0.0,0.7825357641295559,0.0,12283041.448163489,R0,1,0,0,False,True,False,10399999.999999996,3.725290298461914e-09,0.0,0.0,NONE,0,0,1,False,False,False,0.0,9557344.06438629,0.0,137146013.86141306,R0,1,0,0,False,True,False,116120958.3292543,1745879041.6707456,CRACKERS_QF_INTERACTION_SUPPLEMENT,LA-0396,396,1.0,0.2,0.85,0.2258018163452346,0.4689931271083667,0.24058119227255972,0.5575706905747949,0,0,9.651482105255128e-09,531999999.99999845,654495135.1415291,149429055.30957654,False,0,0,f3d2169a502df782da155893f42443c9cad74f6c4e802900fa99cf220d20491e
CQF_A080_MF100,LA-0358,358,65f12d3443be917eb572e0eca29833f1866f1a45141d44db32bfff161cc2c593,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,fb35f9821f17788181bbc7172b1949b5579cbc0224c6eb63814e8529e49a329e,dba0f2fd04b4d9003b835f260817787fcc69acbc22a653076f34b70045485ed8,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.5,0.8,17dfac373c96618cab140bf34f5e7fc79347184027dbae65a89d50058086450d,3,2,2,03b9c2e871d24bb96849820d1c9dd39e8aef5f6dbbe74cee0c206c1bd28a7e45,P4,False,False,False,Q[NONE]|F[Crackers],1221409673.8373015,1221409673.8373015,0.0,2965571.2994799707,4548773.252104702,7514344.551584673,h09,5,Katrina,1213895329.2857168,11623561.303853802,1202271767.981863,1736046353.832484,145910990.23190233,19137905.855438475,3.725290298461914e-09,0.9999999999999998,0.0,0.15495798348476225,0.23768396011897316,0.6073580563962644,0.0,0.0,NONE,1,0,0,False,False,False,0.0,10400000.0,0.0,0.0,NONE,0,1,0,False,False,False,0.0,9557344.06438629,0.0,158214431.256934,R2,0,0,1,False,True,False,145910990.23190233,1716089009.7680976,CRACKERS_QF_INTERACTION_SUPPLEMENT,LA-0358,358,1.0,0.2,0.85,0.18122989396527178,0.8836407375974568,0.169448012860699,0.30677213883897214,0,0,26944320.000000004,531999999.99999845,643327447.9818645,158214431.256934,True,0,1,92387f526c3d32222dffc14ec6c7a768210e99760724b6cec5512b9df8f668b0
CQF_A080_MF100,LA-0467,467,10bba651114fcf8a3e1f592ebce456644653baea223751f04413e110919e8399,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,09be0c6fc089d7409beb84d9ee0e09ce2db0961feade015cea1291068188c706,84d3ed63a907a0ce646917e3248ec6fa8d786775cf8b8b995e5155801c8ef810,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.5,0.8,7c8986d746d16a138c835f77f54970402bb9e184e369441eb4ace8836f378c09,3,2,2,7e02e7f0fc15e17182ffb656e02ef251672477bbcf939b2b66303167e0e67a1b,P4,False,False,False,Q[NONE]|F[Crackers],1219133001.387927,1219133001.387927,0.0,6349331.36069385,681220.2953987733,7030551.656092623,h09,5,Katrina,1212102449.7318344,12107354.199345855,1199995095.5324886,1729973283.9184465,151984060.1459398,19137905.85543848,0.0,1.0,0.0,0.33176730038566576,0.035595341545960675,0.6326373580683735,0.0,0.0,NONE,1,0,0,False,False,False,0.0,10400000.0,0.0,0.0,NONE,0,0,1,False,False,False,0.0,9557344.06438629,0.0,338739402.51247597,R1,0,1,0,False,True,False,151984060.1459398,1710015939.8540602,CRACKERS_QF_INTERACTION_SUPPLEMENT,LA-0467,467,1.0,0.2,0.85,0.16440350159778977,0.6856890866437177,0.021458016811531793,0.5243704835539995,0,0,26944320.000000004,531999999.99999845,641050775.53249,338739402.51247597,True,1,0,b8b0654d1370c2045b5b662159f7acc7863f829e8be5d75c3369311bfa48c606
CQF_A080_MF100,LA-0021,21,9c0c8e916a30a3fa9f17a2b27ecaaa74ee626fafee16b17aef6e1fa739cc5936,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,d9271f9fa6ac183d0e2fd95ef4e553ac58e903c6164dbfdf6f0b2bd814cc5cef,cf90ac8884db2cbc00c8e1bf27ef07477342ce2234e2ca26bd75adc27c64b1dd,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.5,0.8,b25ea336a08714e128d6694da5dcebcda2e3b85fdd8dadc0b759b4e4d8bfe3cf,3,2,2,c9916323d790ac1e1feff2fd58281941056ad0d381e48aefabae705653656ef1,P4,False,False,False,Q[NONE]|F[Crackers],1218171110.1840966,1218171110.1840966,0.0,6826149.775278666,0.0,6826149.775278666,h09,5,Katrina,1211344960.408818,12311756.080159811,1199033204.328658,1727407419.6316605,154549924.4327259,19137905.85543848,0.0,1.0,0.0,0.35668216924261115,0.0,0.6433178307573888,0.0,0.0,NONE,1,0,0,False,False,False,0.0,10400000.0,0.0,0.0,NONE,0,1,0,False,False,False,0.0,9557344.06438629,0.0,364177858.2628396,R0,1,0,0,False,True,False,154549924.4327259,1707450075.567274,CRACKERS_QF_INTERACTION_SUPPLEMENT,LA-0021,21,1.0,0.2,0.85,0.4895801788402024,0.7979024230837806,0.1780116821200538,0.5815412425832497,0,0,26944320.000000004,531999999.99999845,640088884.3286597,364177858.2628396,False,0,0,5eb14a312427f218553a23a84811d3bd94efdc285ad9e66a83b6f81e2fff6ae4
CQF_A080_MF100,LA-0148,148,7151e912cd4a11e3ecf51701a50a70afb496f08ac17c31ec24434fead2eac7fd,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,1f2e59fc4dcbe404e70e2c505349c6ec4c76387a3e288c5dbdadf75cc535aac7,02cf3e213965b52416d4cc06db651e7a6598e5563a55e7a199c466e6a67ce357,1.0,19137905.85543848,4.0,1.0,1.0,1.0,1.0,0.5,0.8,a6a76d5e372d2d66190931595b071e3ef4f5982ee1f2efe3fde707f0f25721cd,3,2,2,de558791ac7dd177080a473f185b17284ae6e5c0037ba0f38cf2c3c411c10d96,P4,False,False,False,Q[NONE]|F[Water+Vaccine],1206980251.154238,1206980251.154238,0.0,4448092.231433712,0.0,4448092.231433712,h09,5,Katrina,1202532158.9228044,14689813.624004766,1187842345.2987995,1870799507.4967446,11157836.567641543,19137905.85543848,0.0,1.0,0.0,0.2324231431084025,0.0,0.7675768568915975,0.0,13383810.1463789,R0,1,0,0,False,True,False,10400000.0,0.0,0.0,975263.5330094093,R0,1,0,0,False,True,False,757836.5676415439,8799507.496744746,0.0,0.0,NONE,1,0,0,False,False,False,0.0,1862000000.0,CRACKERS_QF_INTERACTION_SUPPLEMENT,LA-0148,148,1.0,0.2,0.85,0.05591599509288373,0.4695359446158535,0.020611356015534925,0.45254055164375706,0,0,0.0,489815785.2987996,698026560.0,14359073.67938831,False,0,0,f0cc1024fa6bdcac7b6ba6317eb3a2f3e27dbcf108665043097fd4f9e016f034
