case_id,simulation_id,sample_index,input_sha256,model_kind,algorithm_identity,implementation_revision,status,certificate_status,failure_type,failure_message,data_sha256,scenario_sha256,budget_ratio,budget,beta,lambda_Water,lambda_Vaccine,lambda_Crackers,gamma_D,h_V_tau,a_C,result_sha256,iterations,full_exact_certification_calls,complete_full_exact_certification_calls,first_stage_sha256,policy_label,mixed_aggregate_QF,same_item_QF_coexistence,cross_item_specialization,portfolio_pattern,T_COST,certified_objective,C_Q,C_F,C_R,first_stage_cost,worst_scenario,worst_category,worst_hurricane,exact_worst_case_loss,worst_exercise_cost,worst_shortage_penalty,worst_total_shortage,worst_total_F_exercise,budget_spend,budget_residual,budget_usage,Q_budget_share,F_reservation_budget_share,R_budget_share,emergency_budget_share,Q_Water,F_Water,R_Water,z_R0_Water,z_R1_Water,z_R2_Water,Q_active_Water,F_active_Water,same_item_QF_Water,worst_exercise_Water,worst_shortage_Water,Q_Vaccine,F_Vaccine,R_Vaccine,z_R0_Vaccine,z_R1_Vaccine,z_R2_Vaccine,Q_active_Vaccine,F_active_Vaccine,same_item_QF_Vaccine,worst_exercise_Vaccine,worst_shortage_Vaccine,Q_Crackers,F_Crackers,R_Crackers,z_R0_Crackers,z_R1_Crackers,z_R2_Crackers,Q_active_Crackers,F_active_Crackers,same_item_QF_Crackers,worst_exercise_Crackers,worst_shortage_Crackers,row_sha256
E2B_B075,LA-0001,1,8eed2552771574a91080a1a09e19cc627254076a2b3b214743b9abc34586428f,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,756753b0b122405910ee9bc067b57d5c0fb9ff238926d91e5c5e5d1b666aeb2b,e9923c8deda5bc80d34c2dd7d6f9010a393422b552344b0644dc26ca6f591a9c,0.75,14353429.391578859,4.0,1.0,1.0,1.0,1.0,0.5,0.9,0d36f4e99d471bbe3769053e762cafd35ca48b8cd5235e4f4511f6a3256e937f,3,2,2,2dbd676b15bed761c9031787ad7fe5c1b2a857f99e3b9e36db504616c2013abe,P4,False,False,False,Q[NONE]|F[Crackers],1161373276.2027397,1161373276.2027397,0.0,73978.98998330852,0.0,73978.98998330852,h09,5,Katrina,1161299297.2127564,14279450.40159555,1147019846.8111608,1588660733.9789255,293296610.08546096,14353429.391578859,0.0,1.0,0.0,0.005154098575683377,0.0,0.9948459014243166,0.0,0.0,NONE,0,0,1,False,False,False,0.0,10400000.0,0.0,0.0,NONE,0,0,1,False,False,False,-2.5765794385134636e-10,9557344.06438629,0.0,380978923.84156376,R0,1,0,0,False,True,False,293296610.08546096,1568703389.914539,e9307c0b43ad7e09a96a6f35f56543477e53532a632720d8e6ac121c9ddd6b7f
E2B_B075,LA-0002,2,ba30741249fd5b686feb55d0712b0c2a3c3c0b651171c2a2e35601989f1cea31,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,fc01ed8d0ea151c0f96299a2b297e7a6df85d2bcb88c6c8d51995337c97ec317,1ded1b633d42f1ae88a2b71b2f881c5901e506492bdb8af975ef764e80b7fde0,0.75,14353429.391578859,4.0,1.0,1.0,1.0,1.0,0.5,0.9,8528f7fd52d531b32f143d4724d841742fcdb8f05d2ff8cdde15b13163b86e0f,3,2,2,f58806c030134376815be6d03ed1e352d89268d12b7bcd0a4cc639327aec6599,P4,False,False,False,Q[NONE]|F[Water+Crackers],1227529073.8407161,1227529073.8407161,0.0,7562690.904550606,0.0,7562690.904550606,h09,5,Katrina,1219966382.9361656,6790738.487028252,1213175644.4491372,1826607185.211257,55350158.853129454,14353429.391578859,0.0,1.0,0.0,0.5268908703440328,0.0,0.4731091296559672,0.0,18499196.389126413,R0,1,0,0,False,True,False,10400000.0,0.0,0.0,0.0,NONE,0,1,0,False,False,False,0.0,9557344.06438629,0.0,79955943.87946837,R0,1,0,0,False,True,False,44950158.853129454,1817049841.1468706,5b7401e5ff73d5e4098505d998101092cf92133f4743a7aa25e4cc04f4ef14f8
E2B_B075,LA-0003,3,59411aa182359257e699b7fb7a72fa14dc02ccf983236a3bbbfb7a7ce21e6809,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,9b6c0e8a58f013c5bd8cee9d31eaaa2d0d8a320d3e624fb073f4cfd3ffcbed33,317e375adf5a11bf0fe3533f3a0b6f7d7c2affc0fe9c859db6cc7aa7e4dce291,0.75,14353429.391578859,4.0,1.0,1.0,1.0,1.0,0.5,0.9,7bd9a1f16c776d06a6e2fc045c7a85d044b856a3083d153d1a002f5ec3526778,5,2,2,eb9d6c01b116cd02e6f2ee3d553adf0b164490ab6c54ead7008a57026c8907a3,P1,False,False,False,Q[Water+Vaccine]|F[NONE],1229351206.775331,1229351206.775331,14353429.39157886,0.0,0.0,14353429.39157886,h09,5,Katrina,1214997777.383752,0.0,1214997777.383752,1871287352.999852,0.0,14353429.39157886,-1.862645149230957e-09,1.0000000000000002,1.0000000000000002,0.0,0.0,0.0,14045150.246489204,0.0,NONE,1,0,0,True,False,False,0.0,0.0,364621.64101885416,0.0,NONE,1,0,0,True,False,False,0.0,9287352.999851827,0.0,0.0,NONE,1,0,0,False,False,False,0.0,1862000000.0,606865de2f73cd126b98659c5e827a5fbb31f3ee8a1188a67aadc99ea4e0ff41
E2B_B075,LA-0004,4,3e085f99b3a348286c0d548d80cd6e1da6cc4b923aae5629e1906dad041615e0,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,6866730941ff5a457d67ed0513b0eabd679db6c094653d9cea5d7711355aba25,ada55aa7028a785a0045252d4368255222b8528119142809cb96bfecda114cee,0.75,14353429.391578859,4.0,1.0,1.0,1.0,1.0,0.5,0.9,4fdfb60e08d97e18daa023c35ac7fe4c1a4a202671a6a195e51b04eec3eebfe0,3,2,2,c74a8244b97c53f8d5531fef506357e40bcb127017e2b34f405728dced6c937c,P4,False,False,False,Q[NONE]|F[Crackers],1228902852.0878513,1228902852.0878513,0.0,1862374.454302687,0.0,1862374.454302687,h09,5,Katrina,1227040477.6335485,12491054.937276172,1214549422.6962724,1768797246.6899571,113160097.37442924,14353429.391578859,0.0,1.0,0.0,0.12975118374117198,0.0,0.870248816258828,0.0,0.0,NONE,1,0,0,False,False,False,0.0,10400000.0,0.0,0.0,NONE,0,0,1,False,False,False,0.0,9557344.06438629,0.0,250146097.4457902,R0,1,0,0,False,True,False,113160097.37442924,1748839902.6255708,893922bc129f13a31b691f1faab3261ce6633c58d054923864babaaa0874fb79
E2B_B075,LA-0005,5,f25e7e4de55bb57ace9ac01e69a42d863af1de15ec9409e930cff173c5fdddfd,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,49181bd004aa2a49ce66f644ec4e81ac0c9a19b96baa84242db88a83b946345f,0b3b06bb888b501c47d187b866593744e5e2b506461e28b0c686989eb0b18536,0.75,14353429.391578859,4.0,1.0,1.0,1.0,1.0,0.5,0.9,90d48855c5c1cbf5a6575791e24ab98ee5c8bacbc807cc196ea729003560bce9,3,2,2,97e1166dbc9ad9a45b2526bcc956451588f06c44712fbe662d60dd9c1aa618bd,P1,False,False,False,Q[Water+Vaccine]|F[NONE],1237710368.4117324,1237710368.4117324,14353429.391578859,0.0,0.0,14353429.391578859,h09,5,Katrina,1223356939.0201535,0.0,1223356939.0201535,1871437524.774004,0.0,14353429.391578859,0.0,1.0,1.0,0.0,0.0,0.0,17637799.914796602,0.0,NONE,1,0,0,True,False,False,0.0,0.0,203206.6028555146,0.0,NONE,1,0,0,True,False,False,0.0,9437524.774003908,0.0,0.0,NONE,1,0,0,False,False,False,0.0,1862000000.0,178feb0088a04acdb40d5f114be4cbe4277b1aa5ade17f2a5f8efc9154e0a17a
E2B_B075,LA-0006,6,de42add8841adf6cdadffe7a2c3028d510ddac8675da732fcd463e1eae700250,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,b727fa90b070b91a7f313187805745e6b1f23e9e5685a743f4ee7146fb128f8c,66fac1fa9b1c2d908709d7da62a70d5011d1a3de860ce746c14097a05dba78c6,0.75,14353429.391578859,4.0,1.0,1.0,1.0,1.0,0.5,0.9,f711beedb852fdc2866a32679f47a2a8034f2588e2d9cb57c80b7133341e2d7a,3,2,2,e81455b44c56c68e23a6b28c307d234ae83a77d4e1fc01c826e7fe9a67604566,P4,False,False,False,Q[NONE]|F[Vaccine],1235250896.6165588,1235250896.6165588,0.0,3891454.2938497444,1800695.5161225186,5692149.809972263,h09,5,Katrina,1229558746.8065865,8661279.581606597,1220897467.2249799,1881309287.6405752,648056.4238110533,14353429.39157886,-1.862645149230957e-09,1.0000000000000002,0.0,0.27111669188499693,0.1254540268389786,0.6034292812760246,0.0,0.0,NONE,1,0,0,False,False,False,0.0,10400000.0,0.0,697045.9441415343,R2,0,0,1,False,True,False,648056.4238110533,8909287.640575236,0.0,0.0,NONE,1,0,0,False,False,False,0.0,1862000000.0,8643cf0ad737d4d60e3812e8688868f99a3f63503ca5079a785cf90149ae4dd2
E2B_B075,LA-0007,7,d6f6e8df5bb443f5b329818d8f0da90fcdb1c41f5a2185ec6fb08a0a554268b3,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,dc7a83a69febb77b1e8c8bf4aed4be088142ff0bd5f6cfe150167816bfa398e8,8d986dbb5e7852f166b07023296fe6b051397c80c4cfe6f71f52ab5d149a420f,0.75,14353429.391578859,4.0,1.0,1.0,1.0,1.0,0.5,0.9,3c576f55708ddc34275095d1332b7ec52480949bfee5dca8d9e9f6829258c76c,3,2,2,2c5618ae713d80b57e8f09e3716c5240bd906672b88784da6b82df2d1c0ec39a,P4,False,False,False,Q[NONE]|F[Crackers],1232319035.4804735,1232319035.4804735,0.0,1153295.761029871,0.0,1153295.761029871,h09,5,Katrina,1231165739.7194436,13200133.630548988,1217965606.0888946,1777909985.1465888,104047358.91779763,14353429.391578859,0.0,1.0,0.0,0.08034984041559491,0.0,0.9196501595844051,0.0,0.0,NONE,0,1,0,False,False,False,0.0,10400000.0,0.0,0.0,NONE,0,0,1,False,False,False,0.0,9557344.06438629,0.0,221630307.8204229,R0,1,0,0,False,True,False,104047358.91779763,1757952641.0822024,87932d5eff1ae11372098b2322fbb8cc5bf16f86095add1c778ae6de367a9370
E2B_B075,LA-0008,8,ac30e053d86741bf9a879366d9c9e2bce5e3aae131aedc9e7814d9d440230770,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,a0e75c277ca8bb08b4ce7f20f14395665b7cc23a2f7da739673f4ce5239377a7,d1e8240dca3ebd47a5dac04a043251a71fee898f3c213ace377a680db1ffe87a,0.75,14353429.391578859,4.0,1.0,1.0,1.0,1.0,0.5,0.9,5518598c7f61a6be7aadeb2fac8bf2842a24eef9c8a1544d28eead7002cc1779,3,2,2,656b4bf17414e01d36acc255d87f6744e5d98c78b19dd1b08504147d8940d0b3,P1,False,False,False,Q[Water+Vaccine]|F[NONE],1239694850.352936,1239694850.352936,14353429.391578859,0.0,0.0,14353429.391578859,h09,5,Katrina,1225341420.961357,0.0,1225341420.961357,1871473175.8580296,0.0,14353429.391578859,0.0,1.0,1.0,0.0,0.0,0.0,18778115.09301475,0.0,NONE,0,0,1,True,False,False,0.0,0.0,151973.102513402,0.0,NONE,0,1,0,True,False,False,0.0,9473175.858029556,0.0,0.0,NONE,1,0,0,False,False,False,0.0,1862000000.0,6248de6d7c7473e73356400948c709322d643dbb50c868374f2f4c784343e5db
E2B_B075,LA-0009,9,3f9ef457cd3c688cef1bea2783ff0f7374d3b062b769b5658594d9d3df3f4303,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,c273c041ef5d8177f860e2b522aafeb7521e731efb046e35e0a2c69f4904b407,c624a018749efba578bd3b366f1a2c90f1956874c075c25c9f4d318fe98311a5,0.75,14353429.391578859,4.0,1.0,1.0,1.0,1.0,0.5,0.9,bb999553e13fbf9c998bd03e7fb9faa2ffa2418a789ada1643574108760f9881,3,2,2,a1b47b810991d573b4c95cce3343344a969b38e1479afc2e6f2e9a78b114ed79,P1,False,False,False,Q[Water+Vaccine]|F[NONE],1237909004.321971,1237909004.321971,14353429.391578859,0.0,0.0,14353429.391578859,h09,5,Katrina,1223555574.930392,0.0,1223555574.930392,1871441093.2547138,0.0,14353429.391578859,0.0,1.0,1.0,0.0,0.0,0.0,17745663.72808323,0.0,NONE,1,0,0,True,False,False,0.0,0.0,198360.36313119793,0.0,NONE,0,1,0,True,False,False,0.0,9441093.254713854,0.0,0.0,NONE,1,0,0,False,False,False,0.0,1862000000.0,5ad96547188ca8c649965a1f66bfb5788fc2d47a3fce5f8655d2cb11293b69de
E2B_B075,LA-0010,10,06698b11d19baa7be4293ecf7d570cadf19ea3073caa2e34a72881399cc82472,M2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,,,c96ffbe9c4e3edb4ca383d77ccc688c5df9b01e782f75e00816b3d21342e0a81,2cf6ef34d145697be4961db0aba478947fe26f91acbc974bb5ea676fdea569eb,0.75,14353429.391578859,4.0,1.0,1.0,1.0,1.0,0.5,0.9,411dd703fdfa9f684eec48e33710079a0d222ab2bcc63948a2fc5326e6829156,3,2,2,787264540babd7c4a9ef87c157ce71c574f13e7754d852cf29bedbfbfc1b87f9,P4,False,False,False,Q[NONE]|F[Water+Vaccine],1226868197.8980699,1226868197.8980699,0.0,4038748.875598261,0.0,4038748.875598261,h09,5,Katrina,1222829449.0224717,10314680.515980598,1212514768.5064912,1871242745.9130945,10714598.15129181,14353429.391578859,0.0,1.0,0.0,0.2813786702408409,0.0,0.7186213297591592,0.0,13263910.884596925,R0,1,0,0,False,True,False,10400000.0,0.0,0.0,401230.94646091515,R0,1,0,0,False,True,False,314598.1512918107,9242745.91309448,0.0,0.0,NONE,1,0,0,False,False,False,0.0,1862000000.0,1e0f24986c794d7ae462aaf313f36dae93961fbe410fbba63b7ed58103a947b1
